Application_ID,Customer_ID,Application_Date,Age,Annual_Income,Credit_Score,Employment_Years,Loan_Amount,Loan_Tenure_Months,Existing_Loans,Previous_Defaults,Monthly_Expenses,Savings,Dependents,Gender,Employment_Type,Education_Level,Location,Loan_Type,Marital_Status,Payment_History,Loan_Defaulted
APP100169,CUST10169,2025-08-05,31,175584.0,700.0,4,422332,12,3,0,49776.0,568195,3,Female,Salaried,Graduate,Rural,Home,Single,Excellent,0
APP100170,CUST10170,2024-09-19,48,155788.0,785.0,6,535119,12,4,0,67323.0,215792,3,Female,Salaried,Graduate,Urban,Personal,Single,Good,1
APP100171,CUST10171,2025-07-05,45,104795.0,617.0,7,328496,12,3,0,16170.0,593205,5,Male,Self-Employed,Graduate,Semi-Urban,Personal,Married,Excellent,1
APP100172,CUST10172,2023-12-08,59,46933.0,758.0,4,1748585,24,2,0,87966.0,429963,2,Female,Salaried,High School,Semi-Urban,Education,Single,Excellent,1
APP100173,CUST10173,2024-01-23,53,153450.0,724.0,8,309291,24,0,0,52284.0,263700,2,Male,Self-Employed,High School,Urban,Vehicle,Married,Excellent,0
APP100174,CUST10174,2023-01-04,21,58583.0,707.0,13,488866,72,1,0,14260.0,736389,1,Female,Salaried,Graduate,Semi-Urban,Home,Married,Average,0
APP100175,CUST10175,2024-11-07,47,130082.0,723.0,25,453562,72,0,1,12636.0,450356,0,Male,Salaried,Graduate,Semi-Urban,Personal,Married,Excellent,0
APP100176,CUST10176,2024-02-03,33,103371.0,618.0,11,730516,84,1,0,41108.0,584224,0,Male,Salaried,Postgraduate,Urban,Vehicle,Married,Good,0
APP100177,CUST10177,2024-02-15,61,178105.0,600.0,3,105904,36,0,0,20941.0,31178,4,Female,Salaried,Graduate,Urban,Education,Single,Excellent,0
APP100178,CUST10178,2023-08-01,23,173072.0,818.0,19,958573,12,1,0,73971.0,397758,0,Female,Salaried,,Urban,Home,Married,Average,0
APP100179,CUST10179,2024-07-13,59,129032.0,677.0,28,328252,36,3,1,33355.0,104423,4,Female,Self-Employed,Graduate,Urban,Education,Married,Good,1
APP100180,CUST10180,2024-07-11,26,60604.0,676.0,7,572247,24,3,0,77836.0,728110,3,Female,Salaried,High School,Urban,Vehicle,Married,Excellent,1
APP100181,CUST10181,2024-07-11,28,113074.0,607.0,16,839285,12,3,0,38733.0,13000,4,Female,Salaried,High School,Urban,Home,Married,Average,1
APP100182,CUST10182,2025-12-07,47,91869.0,579.0,7,396300,60,3,0,12444.0,930569,4,Male,Contract,Graduate,Rural,Personal,Married,Average,0
APP100183,CUST10183,2024-05-16,29,23410.0,683.0,20,316320,24,0,0,19610.0,984908,0,Male,Salaried,Postgraduate,Rural,Vehicle,Married,Good,0
APP100184,CUST10184,2024-10-05,57,,664.0,28,674747,24,1,0,71036.0,113407,2,Male,Business,Graduate,Rural,Education,Married,Good,0
APP100185,CUST10185,2024-06-14,53,114055.0,690.0,29,1517712,24,3,0,9554.0,137157,3,Male,Contract,Graduate,Urban,Home,Married,Good,1
APP100186,CUST10186,2025-08-10,62,155868.0,697.0,26,1284498,84,0,1,30545.0,578613,1,Female,Salaried,High School,Urban,Vehicle,Married,Poor,0
APP100187,CUST10187,2025-02-25,64,104716.0,850.0,0,1236477,12,1,0,55139.0,903300,4,Female,Salaried,High School,Rural,Vehicle,Married,Excellent,0
APP100188,CUST10188,2024-04-19,44,72245.0,665.0,19,173225,72,0,0,66971.0,991572,4,Male,Salaried,High School,Urban,Education,Single,Good,0
APP100189,CUST10189,2023-02-11,35,61056.0,808.0,1,543406,48,5,0,51059.0,460279,5,Male,Salaried,High School,Semi-Urban,Education,Married,Good,1
APP100190,CUST10190,2024-08-26,52,166781.0,813.0,3,1858711,60,3,1,11771.0,677982,4,Female,Salaried,Postgraduate,Urban,Personal,Single,Good,1
APP100191,CUST10191,2023-02-17,52,76557.0,747.0,23,271738,60,2,0,88035.0,131190,2,Female,Salaried,Postgraduate,Urban,Personal,Married,Good,0
APP100192,CUST10192,2024-12-28,44,35543.0,672.0,20,954890,36,0,0,,331046,1,Female,Salaried,Graduate,Rural,Vehicle,Married,Excellent,1
APP100193,CUST10193,2023-08-09,61,114038.0,588.0,0,1733757,12,3,0,31055.0,271978,5,Female,Business,Postgraduate,Rural,Education,Married,Excellent,1
APP100194,CUST10194,2025-07-28,32,165796.0,726.0,6,910359,72,4,0,42202.0,352877,0,Female,Salaried,High School,Rural,Vehicle,Married,Average,0
APP100195,CUST10195,2023-12-09,59,21828.0,766.0,0,528076,24,1,1,32700.0,541296,3,Male,Self-Employed,Graduate,Rural,Business,Single,Average,1
APP100196,CUST10196,2023-06-04,22,134656.0,821.0,8,292726,48,5,1,8567.0,869930,2,Male,Self-Employed,Graduate,Semi-Urban,Education,Single,Poor,0
APP100197,CUST10197,2025-07-26,23,35087.0,619.0,2,1401387,12,3,0,72194.0,576517,1,Male,Salaried,High School,Urban,Business,Single,Average,1
APP100198,CUST10198,2025-04-20,57,161677.0,672.0,11,771202,12,4,0,47836.0,257844,3,Male,Salaried,High School,Urban,Business,Married,Good,0
APP100199,CUST10199,2025-12-15,37,49337.0,619.0,18,1527635,84,0,0,31627.0,117892,0,Female,Salaried,Graduate,Semi-Urban,Education,Married,Excellent,1
APP100200,CUST10200,2024-01-22,22,154554.0,642.0,14,756168,72,0,0,43568.0,668372,3,Male,Self-Employed,Graduate,Urban,Personal,Single,Good,0
APP100201,CUST10201,2025-06-12,22,83333.0,740.0,30,1522335,48,4,0,25760.0,318269,5,Male,Salaried,Graduate,Rural,Vehicle,Married,Good,1
APP100202,CUST10202,2023-02-07,48,154535.0,639.0,21,515996,24,5,0,34985.0,90702,4,Male,Self-Employed,Graduate,Semi-Urban,Home,Single,Good,1
APP100203,CUST10203,2025-04-30,43,88448.0,628.0,15,1105187,12,4,0,84944.0,875596,4,Male,Self-Employed,Graduate,Semi-Urban,Home,Married,Good,0
APP100204,CUST10204,2024-12-29,57,22648.0,750.0,9,1448962,60,1,1,45785.0,145921,2,Male,Business,Postgraduate,Semi-Urban,Education,Single,Poor,1
APP100205,CUST10205,2023-08-19,52,148576.0,724.0,21,1969620,60,0,0,40583.0,177444,3,Female,Salaried,Postgraduate,Urban,Personal,Married,Excellent,1
APP100206,CUST10206,2024-03-27,53,51623.0,716.0,28,1931910,48,4,3,38738.0,18767,4,Male,Self-Employed,Postgraduate,Semi-Urban,Personal,Single,Excellent,1
APP100207,CUST10207,2023-09-14,21,53634.0,641.0,26,821812,24,2,1,29204.0,478863,2,Male,Salaried,Graduate,Rural,Personal,Single,Good,0
APP100208,CUST10208,2024-03-09,39,132598.0,787.0,26,1393763,48,2,0,83821.0,438205,2,Female,Salaried,Graduate,Semi-Urban,Home,Married,Average,0
APP100209,CUST10209,2023-07-28,22,67334.0,691.0,5,186343,12,4,0,21643.0,963086,5,Female,Salaried,High School,Semi-Urban,Business,Married,Average,0
APP100210,CUST10210,2023-05-17,64,86648.0,850.0,28,909299,84,1,1,75561.0,442586,2,Female,Self-Employed,Postgraduate,Urban,Home,Married,Good,1
APP100211,CUST10211,2024-07-18,46,40054.0,702.0,16,389233,84,0,1,42126.0,574340,0,Female,Contract,Graduate,Rural,Personal,Married,Excellent,0
APP100212,CUST10212,2025-05-05,52,88028.0,515.0,20,895177,60,2,0,63126.0,776430,4,Male,Salaried,High School,Urban,Home,Married,Good,0
APP100213,CUST10213,2024-12-21,26,40207.0,512.0,27,1588668,84,4,0,87424.0,774174,4,Female,Salaried,High School,Rural,Home,Married,Average,1
APP100214,CUST10214,2025-04-24,52,99554.0,737.0,21,1029581,36,4,0,50258.0,628715,1,Male,Salaried,Graduate,Rural,Vehicle,Married,Good,1
APP100215,CUST10215,2023-02-05,24,170458.0,788.0,23,1288767,48,3,3,39527.0,181361,0,Female,Self-Employed,Graduate,Urban,Education,Married,Average,1
APP100216,CUST10216,2023-01-27,31,101276.0,631.0,28,1765509,84,4,1,28898.0,659879,4,Male,Salaried,Postgraduate,Rural,Business,Single,Good,1
APP100217,CUST10217,2023-01-18,37,70781.0,848.0,16,1775345,36,1,2,84923.0,944069,5,Female,Salaried,Graduate,Rural,Vehicle,Single,Excellent,1
APP100218,CUST10218,2024-09-21,58,79035.0,815.0,20,922402,36,2,1,61912.0,189236,4,Female,Self-Employed,Postgraduate,Semi-Urban,Education,Married,Good,1
APP100219,CUST10219,2024-08-01,44,26210.0,706.0,18,1385184,72,3,0,51435.0,367691,1,Male,Self-Employed,Graduate,Semi-Urban,Personal,Married,Average,1
APP100220,CUST10220,2025-06-21,25,62363.0,,17,1347796,60,2,0,8794.0,73125,3,Male,Salaried,Graduate,Rural,Vehicle,Single,Poor,1
APP100221,CUST10221,2025-09-01,54,96279.0,757.0,10,1534632,48,2,0,74126.0,506490,3,Female,Self-Employed,Graduate,Urban,Education,Single,Average,1
APP100222,CUST10222,2025-11-19,26,171504.0,832.0,23,1016289,36,1,0,19698.0,841713,0,Male,Salaried,Graduate,Rural,Vehicle,Single,Good,0
APP100223,CUST10223,2023-05-03,42,152393.0,741.0,6,692811,12,4,0,17332.0,980492,2,Male,Salaried,Graduate,Semi-Urban,Home,Married,Good,1
APP100224,CUST10224,2025-08-14,31,99348.0,704.0,9,1643526,84,1,1,14593.0,770378,1,Male,Salaried,Graduate,Rural,Home,Single,Average,1
APP100225,CUST10225,2025-09-27,36,131816.0,740.0,6,854660,72,4,3,63132.0,342429,1,Male,Business,Graduate,Semi-Urban,Vehicle,Married,Excellent,1
APP100226,CUST10226,2025-09-13,53,141053.0,730.0,4,635009,24,3,0,16036.0,486435,4,Female,Business,Graduate,Semi-Urban,Vehicle,Married,Poor,1
APP100227,CUST10227,2023-12-04,29,84262.0,759.0,11,712746,84,1,0,84908.0,206109,5,Male,Salaried,Graduate,Rural,Business,Married,Good,0
APP100228,CUST10228,2025-09-17,26,152832.0,572.0,15,843294,84,1,0,58164.0,28423,4,Female,Self-Employed,Graduate,Semi-Urban,Personal,Single,Poor,1
APP100229,CUST10229,2023-09-30,36,171262.0,714.0,28,614396,84,5,0,24351.0,89693,5,Male,Self-Employed,Graduate,Urban,Home,Married,Average,1
APP100230,CUST10230,2025-06-20,49,85411.0,725.0,24,141788,72,0,0,63413.0,220777,1,Female,Contract,High School,Semi-Urban,Vehicle,Married,Excellent,1
APP100231,CUST10231,2023-02-08,23,41377.0,685.0,20,518239,24,1,0,23059.0,880292,2,Female,Contract,Postgraduate,Semi-Urban,Education,Single,Excellent,0
APP100232,CUST10232,2024-11-12,40,56211.0,749.0,17,294437,60,5,2,,530994,3,Female,Self-Employed,Postgraduate,Urban,Personal,Single,Good,0
APP100233,CUST10233,2024-03-01,56,21744.0,834.0,2,1859875,48,0,0,72852.0,843185,0,Female,Salaried,High School,Urban,Education,Married,Good,0
APP100234,CUST10234,2023-11-11,39,42995.0,700.0,19,916572,48,4,1,86795.0,360899,5,Male,Salaried,Graduate,Urban,Personal,Married,Good,1
APP100235,CUST10235,2024-09-05,46,166049.0,742.0,14,1050467,24,4,0,16829.0,832766,3,Male,Self-Employed,Graduate,Urban,Education,Single,Good,0
APP100236,CUST10236,2025-01-24,23,52542.0,810.0,4,732561,84,4,0,78673.0,596436,0,Female,Contract,Graduate,Urban,Home,Single,Good,1
APP100237,CUST10237,2023-06-06,39,28651.0,702.0,12,1953586,12,5,0,29502.0,218446,2,Male,Salaried,Postgraduate,Semi-Urban,Vehicle,Married,Excellent,0
APP100238,CUST10238,2025-05-21,40,117239.0,623.0,18,99966,24,5,1,32204.0,631889,1,Male,Business,Graduate,Semi-Urban,Vehicle,Married,Poor,1
APP100239,CUST10239,2025-02-15,52,96931.0,736.0,11,235846,24,0,2,6265.0,756323,2,Female,Self-Employed,Postgraduate,Urban,Business,Married,Good,0
APP100240,CUST10240,2023-09-14,27,120112.0,525.0,29,1371106,48,4,0,40751.0,842059,5,Male,Salaried,Postgraduate,Urban,Vehicle,Single,Average,1
APP100241,CUST10241,2025-05-04,61,34715.0,518.0,22,651516,36,2,1,29315.0,544834,1,Male,Self-Employed,Graduate,Semi-Urban,Home,Single,Excellent,1
APP100242,CUST10242,2024-09-26,53,173378.0,715.0,20,1089524,12,1,0,52457.0,709095,4,Male,Salaried,Graduate,Semi-Urban,Personal,Married,Average,1
APP100243,CUST10243,2024-03-31,60,168158.0,514.0,4,1244873,48,5,0,51875.0,341725,0,Male,Self-Employed,Graduate,Urban,Personal,Married,Excellent,1
APP100244,CUST10244,2023-02-16,59,163448.0,591.0,5,1508485,72,5,1,65359.0,685659,4,Female,Self-Employed,Graduate,Urban,Vehicle,Married,Good,1
APP100245,CUST10245,2023-01-10,38,79350.0,661.0,6,1432917,24,5,1,48420.0,465143,1,Female,Contract,Postgraduate,Urban,Education,Married,Good,1
APP100246,CUST10246,2023-05-24,60,89425.0,636.0,25,93021,36,0,0,38379.0,48347,0,Male,Contract,Postgraduate,Rural,Vehicle,Single,Average,0
APP100247,CUST10247,2024-05-01,21,104120.0,679.0,9,431059,12,4,0,69102.0,570509,0,Female,Salaried,High School,Semi-Urban,Personal,Married,Good,1
APP100248,CUST10248,2025-11-15,31,132889.0,773.0,15,199333,60,2,0,59664.0,701136,4,Female,Salaried,Postgraduate,Urban,Business,Single,Excellent,0
APP100249,CUST10249,2025-10-27,48,159130.0,708.0,7,470594,12,1,0,75960.0,365347,0,Female,Business,Graduate,Urban,Personal,Married,Average,1
APP100250,CUST10250,2024-08-13,45,92637.0,627.0,8,953606,12,1,2,80475.0,545236,1,Female,Self-Employed,High School,Rural,Education,Married,Good,1
APP100251,CUST10251,2025-11-04,43,88194.0,792.0,26,826934,84,4,0,64469.0,30118,5,Male,Business,Postgraduate,Semi-Urban,Education,Married,Excellent,1
APP100252,CUST10252,2025-06-17,51,94917.0,583.0,3,136755,24,2,0,39396.0,783790,5,Male,Salaried,Graduate,Urban,Business,Married,Good,1
APP100253,CUST10253,2023-07-26,50,82200.0,707.0,20,979441,24,0,0,18176.0,895161,1,Male,Business,Postgraduate,Rural,Education,Single,Excellent,1
APP100254,CUST10254,2025-06-28,62,123848.0,574.0,30,1164906,60,5,2,70036.0,131677,4,Female,Salaried,Postgraduate,Urban,Vehicle,Single,Good,1
APP100255,CUST10255,2023-09-16,55,124022.0,709.0,20,752726,60,5,1,12907.0,22021,2,Male,Salaried,Graduate,Semi-Urban,Vehicle,Married,Good,1
APP100256,CUST10256,2024-03-29,27,166226.0,666.0,7,908754,60,4,1,8372.0,472108,1,Male,Salaried,Postgraduate,Urban,Personal,Married,Good,1
APP100257,CUST10257,2025-03-09,36,168611.0,771.0,24,1987326,48,1,0,32572.0,456180,5,Male,Business,Postgraduate,Urban,Home,Married,Good,0
APP100258,CUST10258,2024-01-10,46,78058.0,744.0,6,619601,48,5,1,,53215,1,Female,Salaried,Graduate,Semi-Urban,Vehicle,Married,Good,1
APP100259,CUST10259,2024-04-08,22,80068.0,646.0,14,284729,24,1,0,18102.0,268367,0,Male,Contract,Graduate,Urban,Vehicle,Married,Average,0
APP100260,CUST10260,2023-03-16,21,117932.0,632.0,20,807071,24,1,0,,172182,0,Female,Self-Employed,High School,Urban,Business,Single,Average,1
APP100261,CUST10261,2023-08-30,32,179445.0,666.0,2,1387752,60,4,2,8139.0,95162,1,Female,Salaried,Graduate,Rural,Vehicle,Single,Excellent,0
APP100262,CUST10262,2025-11-06,25,155103.0,831.0,16,1583755,48,3,0,82179.0,625741,4,Female,Self-Employed,High School,Urban,Personal,Single,Average,0
APP100263,CUST10263,2023-05-03,57,40785.0,811.0,10,198430,36,3,0,23643.0,812958,2,Female,Salaried,Graduate,Semi-Urban,Business,Married,Poor,0
APP100264,CUST10264,2023-04-21,52,177741.0,617.0,8,1091431,48,3,0,65117.0,210464,0,Female,Self-Employed,Postgraduate,Urban,Vehicle,Married,Good,0
APP100265,CUST10265,2023-08-22,29,112475.0,750.0,4,1946718,24,2,0,33780.0,43829,5,Male,Salaried,Postgraduate,Rural,Personal,Single,Poor,1
APP100266,CUST10266,2025-08-25,61,20282.0,560.0,24,1456046,48,4,0,87203.0,56862,0,Female,Self-Employed,High School,Rural,Business,Married,Good,1
APP100267,CUST10267,2024-05-11,55,85534.0,656.0,9,1446877,24,1,1,65332.0,656336,5,Female,Salaried,Graduate,Urban,Home,Single,Average,1
APP100268,CUST10268,2025-11-29,39,92964.0,620.0,14,492037,60,5,0,35632.0,418552,2,Female,Salaried,Postgraduate,Semi-Urban,Personal,Single,Good,1
APP100269,CUST10269,2024-12-27,36,137006.0,770.0,27,78365,84,2,0,43493.0,35796,0,Male,Salaried,Graduate,Semi-Urban,Vehicle,Married,Good,1
APP100270,CUST10270,2023-04-02,23,68583.0,593.0,28,1373909,60,3,1,53352.0,425383,4,Male,Salaried,Postgraduate,Urban,Business,Married,Average,1
APP100271,CUST10271,2023-12-03,40,56392.0,722.0,13,1568541,60,0,3,34408.0,988920,5,Male,Contract,Postgraduate,Semi-Urban,Home,Married,Good,1
APP100272,CUST10272,2024-05-27,44,25461.0,690.0,3,1630112,36,2,0,83755.0,546106,0,Male,Salaried,Graduate,Rural,Personal,Married,Excellent,1
APP100273,CUST10273,2024-08-25,53,118123.0,677.0,20,1102945,84,2,0,30939.0,437108,0,Female,Business,High School,Urban,Home,Single,Excellent,0
APP100274,CUST10274,2024-03-03,44,28516.0,815.0,19,506979,36,4,0,51880.0,815920,1,Female,Salaried,High School,Rural,Personal,Married,Average,1
APP100275,CUST10275,2023-01-07,31,166586.0,822.0,1,1913613,24,5,0,41843.0,698312,4,Male,Salaried,Graduate,Urban,Vehicle,Married,Average,1
APP100276,CUST10276,2023-04-30,28,139251.0,679.0,11,1934624,12,2,0,83314.0,875336,4,Female,Self-Employed,Graduate,Semi-Urban,Personal,Married,Good,1
APP100277,CUST10277,2024-01-22,56,80493.0,664.0,0,1546271,72,5,0,43930.0,935727,1,Male,Business,Graduate,Urban,Vehicle,Single,Good,1
APP100278,CUST10278,2024-10-02,58,54027.0,577.0,23,415863,36,4,0,34870.0,459673,5,Male,Salaried,Graduate,Urban,Personal,Single,Excellent,1
APP100279,CUST10279,2025-12-02,60,111547.0,690.0,19,1270531,24,0,0,63144.0,101931,3,Male,Salaried,Graduate,Urban,Business,Single,Good,0
APP100280,CUST10280,2023-07-02,40,118127.0,836.0,4,1655919,84,1,0,63103.0,690621,2,Female,Business,Postgraduate,Urban,Personal,Single,Average,1
APP100281,CUST10281,2024-11-27,55,166930.0,680.0,5,1822667,48,1,0,45770.0,982470,4,Male,Salaried,,Semi-Urban,Personal,Married,Average,1
APP100282,CUST10282,2024-07-18,45,97003.0,745.0,29,1477400,84,3,0,35158.0,80520,3,Male,Salaried,Graduate,Urban,Education,Single,Good,1
APP100283,CUST10283,2024-03-21,55,57758.0,585.0,23,319594,60,3,0,52401.0,597622,5,Female,Salaried,Postgraduate,Urban,Education,Married,Poor,1
APP100284,CUST10284,2023-07-19,45,72312.0,657.0,10,1232573,60,0,0,17992.0,405819,2,Female,Salaried,Graduate,Urban,Personal,Married,Average,0
APP100285,CUST10285,2025-08-05,49,86670.0,725.0,7,523267,60,1,0,30390.0,903019,4,Female,Contract,High School,Urban,Education,Married,Excellent,1
APP100286,CUST10286,2024-05-27,38,100279.0,698.0,6,100272,24,3,0,50858.0,606528,0,Female,Self-Employed,Graduate,Semi-Urban,Vehicle,Single,Good,0
APP100287,CUST10287,2025-09-16,38,33434.0,752.0,3,1103886,60,5,1,21756.0,771984,4,Female,Salaried,Graduate,Urban,Education,Married,Excellent,1
APP100288,CUST10288,2023-08-01,22,93769.0,645.0,5,1130393,36,2,0,26971.0,563549,2,Female,Contract,Graduate,Semi-Urban,Personal,Single,Good,1
APP100289,CUST10289,2024-06-29,55,84677.0,559.0,15,1606926,48,4,0,12071.0,646655,3,Male,Contract,Graduate,Semi-Urban,Home,Single,Average,0
APP100290,CUST10290,2024-04-30,36,101555.0,774.0,19,536160,60,3,0,51517.0,282851,0,Female,Salaried,Graduate,Rural,Home,Single,Excellent,1
APP100291,CUST10291,2023-06-17,61,146379.0,620.0,14,1536320,24,0,0,89811.0,285153,2,Female,Business,Graduate,Urban,Personal,Married,Average,1
APP100292,CUST10292,2025-06-08,56,119665.0,728.0,13,1023283,48,1,0,11586.0,720123,5,Female,Salaried,High School,Semi-Urban,Personal,Single,Good,0
APP100293,CUST10293,2025-07-19,53,86803.0,724.0,22,790176,60,0,0,24703.0,843601,2,Male,Business,Graduate,Urban,Home,Single,Average,0
APP100294,CUST10294,2025-04-07,24,109703.0,565.0,11,132641,12,4,0,81177.0,547519,4,Female,Salaried,Graduate,Urban,Business,Single,Excellent,0
APP100295,CUST10295,2023-05-17,53,39312.0,769.0,28,1838019,60,4,0,41735.0,532534,5,Male,Self-Employed,Graduate,Semi-Urban,Education,Married,Excellent,1
APP100296,CUST10296,2023-04-25,34,135961.0,648.0,11,1830246,72,0,3,71358.0,719242,1,Male,Salaried,Graduate,Semi-Urban,Business,Married,Good,0
APP100297,CUST10297,2025-12-08,41,58379.0,694.0,15,1638321,84,3,0,44648.0,296969,1,Male,Contract,Graduate,Urban,Vehicle,Married,Average,1
APP100298,CUST10298,2024-05-30,40,35297.0,663.0,14,92311,36,3,0,17129.0,414141,0,Male,Salaried,Postgraduate,Rural,Home,Single,Average,0
APP100299,CUST10299,2024-11-18,28,20011.0,812.0,28,1250534,48,1,0,86079.0,530604,2,Female,Salaried,Graduate,Semi-Urban,Home,Married,Good,1
APP100300,CUST10300,2025-10-16,27,138234.0,791.0,12,1568904,36,5,3,41656.0,981567,3,Female,Self-Employed,Postgraduate,Urban,Business,Single,Excellent,1
APP100301,CUST10301,2025-11-15,23,62014.0,554.0,10,1542669,12,1,3,34665.0,613158,0,Female,Self-Employed,Graduate,Urban,Vehicle,Single,Excellent,1
APP100302,CUST10302,2025-12-29,37,160810.0,850.0,29,1746437,12,2,0,18499.0,101608,5,Female,Business,Graduate,Urban,Business,Married,Average,1
APP100303,CUST10303,2023-10-20,53,112333.0,639.0,16,409571,72,5,0,80888.0,644199,0,Female,Self-Employed,Graduate,Urban,Vehicle,Married,Excellent,1
APP100304,CUST10304,2023-08-19,32,29120.0,848.0,20,1921189,36,2,0,24654.0,400242,4,Female,Business,Postgraduate,Urban,Personal,Married,Good,1
APP100305,CUST10305,2025-07-26,42,157839.0,671.0,14,1262910,48,1,0,80653.0,203155,5,Male,Salaried,Postgraduate,Urban,Personal,Married,Good,1
APP100306,CUST10306,2024-06-01,42,40852.0,664.0,13,443238,12,5,0,74529.0,282433,3,Male,Salaried,Postgraduate,Urban,Home,Single,Good,0
APP100307,CUST10307,2025-11-13,50,97239.0,671.0,9,837560,12,5,0,23982.0,369226,2,Female,Salaried,Postgraduate,Urban,Personal,Single,Good,1
APP100308,CUST10308,2024-12-06,58,150001.0,660.0,11,1702386,60,2,2,86848.0,578174,5,Female,Contract,Graduate,Urban,Business,Married,Poor,1
APP100309,CUST10309,2024-01-12,58,109575.0,850.0,15,1261970,72,0,0,84874.0,70020,2,Female,Salaried,High School,Urban,Vehicle,Single,Average,0
APP100310,CUST10310,2024-03-12,65,113040.0,684.0,14,98929,84,3,1,35173.0,830711,2,Female,Salaried,Graduate,Urban,Home,Married,Average,0
APP100311,CUST10311,2025-05-02,28,166510.0,667.0,9,655984,24,5,0,42525.0,373205,0,Female,Self-Employed,Graduate,Semi-Urban,Personal,Married,Good,0
APP100312,CUST10312,2025-08-27,47,23744.0,696.0,30,427389,84,5,0,32328.0,90643,4,Female,Salaried,High School,Urban,Home,Married,Excellent,0
APP100313,CUST10313,2024-05-13,47,156141.0,617.0,3,846240,84,2,0,16360.0,366971,0,Male,Salaried,Graduate,Semi-Urban,Home,Married,Poor,1
APP100314,CUST10314,2024-08-22,54,60359.0,810.0,26,1718012,12,5,0,27625.0,395233,1,Male,Self-Employed,Postgraduate,Rural,Vehicle,Married,Excellent,1
APP100315,CUST10315,2025-02-16,41,168871.0,580.0,22,496098,48,2,0,49894.0,425495,1,Female,Salaried,Graduate,Urban,Business,Single,Good,0
APP100316,CUST10316,2023-03-11,50,116746.0,644.0,28,858157,48,0,0,21471.0,940860,2,Female,Self-Employed,Graduate,Urban,Business,Single,Good,1
APP100317,CUST10317,2023-07-24,53,138906.0,760.0,8,1433254,60,5,1,44883.0,198607,4,Female,Salaried,Graduate,Semi-Urban,Education,Married,Good,1
