Employee_ID,Age,Monthly_Income,Years_At_Company,Job_Satisfaction,Performance_Rating,Working_Hours,Training_Hours,Projects_Completed,Overtime_Hours,Distance_From_Home_KM,Leave_Days,Department,Job_Level,Education_Level,Employment_Type,Work_Mode,Gender,Joining_Date,Attrition
10176,43.0,44400.0,0.2,5.0,1,45.3,28.4,3,10.7,5.3,11.2,IT,Senior,Bachelor,Full-Time,Hybrid,Female,2015-01-07,0
10177,36.0,33400.0,14.5,1.0,3,42.6,44.8,1,8.7,10.8,16.4,Finance,Junior,Diploma,Full-Time,Office,Female,2018-07-18,0
10178,48.0,49100.0,3.4,1.0,4,44.1,26.0,2,11.0,11.1,9.5,Sales,Senior,Master,Full-Time,Office,Male,2022-12-04,0
10179,34.0,88600.0,2.1,2.0,3,53.6,34.7,2,10.1,10.6,11.8,Finance,Junior,High School,Full-Time,Hybrid,Female,2016-06-04,0
10180,58.0,73700.0,12.9,5.0,3,44.1,49.7,1,10.5,4.3,4.5,HR,Junior,Master,Full-Time,Remote,Male,2015-08-01,0
10181,41.0,88700.0,0.2,5.0,1,47.5,51.9,4,0.0,8.8,9.2,Operations,Junior,Master,Full-Time,Office,Female,2018-04-03,0
10182,29.0,73900.0,4.4,3.0,4,43.7,27.1,7,18.9,4.4,7.6,Marketing,Mid,Diploma,Full-Time,Hybrid,Female,2015-08-19,0
10183,27.0,38600.0,4.0,5.0,5,43.5,31.1,5,16.5,22.3,3.2,IT,Senior,Master,Full-Time,Remote,Male,2022-11-14,0
10184,40.0,52600.0,1.2,5.0,1,39.1,36.5,4,7.9,4.2,11.2,Operations,Mid,Bachelor,Full-Time,Office,Male,2016-10-29,0
10185,34.0,43900.0,2.8,1.0,1,45.8,55.1,2,0.9,5.7,11.4,Finance,Junior,Diploma,Full-Time,Hybrid,Female,2021-08-08,0
10186,42.0,102200.0,5.3,5.0,4,56.7,18.5,3,11.4,8.3,13.5,Sales,Lead,High School,Full-Time,Office,Male,2020-04-09,1
10187,40.0,37200.0,6.5,5.0,2,44.4,40.4,1,0.0,3.9,14.9,IT,Junior,Bachelor,Contract,Remote,Female,2020-08-24,0
10188,35.0,85800.0,0.2,1.0,1,42.7,35.8,1,18.1,12.5,10.9,Finance,Lead,High School,Full-Time,Office,Male,2023-09-25,1
10189,29.0,85800.0,13.8,5.0,3,49.7,21.5,2,7.0,17.4,14.5,HR,Lead,Master,Full-Time,Office,Male,2015-03-29,0
10190,24.0,124700.0,0.9,1.0,3,49.1,53.6,6,4.4,4.3,16.5,Sales,Mid,High School,Full-Time,Hybrid,Male,2019-03-20,1
10191,32.0,50900.0,1.3,3.0,5,46.2,49.9,2,11.5,5.0,17.5,Marketing,Junior,Master,Full-Time,Hybrid,Male,2017-01-20,0
10192,43.0,79800.0,1.5,4.0,1,42.5,58.1,3,5.2,18.5,14.9,Finance,Senior,Bachelor,Full-Time,Office,Male,2023-09-21,0
10193,38.0,149500.0,0.2,1.0,5,49.7,52.7,4,6.3,8.9,14.4,Sales,Senior,Bachelor,Full-Time,Hybrid,Male,2021-03-24,1
10194,26.0,46900.0,0.7,1.0,1,44.6,35.2,1,3.2,6.9,7.1,Finance,Mid,Diploma,Full-Time,Remote,Male,2018-06-21,1
10195,37.0,32500.0,21.5,5.0,4,48.6,44.3,6,11.8,4.7,16.0,Marketing,Junior,Bachelor,Contract,Remote,Male,2016-02-25,0
10196,39.0,28300.0,1.9,1.0,1,39.9,40.0,5,9.8,6.2,7.0,HR,Senior,Master,Full-Time,Hybrid,Female,2015-01-02,0
10197,29.0,79800.0,0.6,2.0,2,41.1,21.4,8,14.3,7.2,13.6,Operations,Mid,Diploma,Full-Time,Remote,Female,2016-03-06,0
10198,37.0,28200.0,0.6,2.0,3,44.5,15.4,6,0.0,12.5,15.3,Marketing,Junior,Master,Full-Time,Remote,Female,2018-10-15,0
10199,36.0,51700.0,6.4,3.0,4,37.8,40.5,5,0.7,8.0,14.2,Marketing,Lead,High School,Full-Time,Hybrid,Female,2016-09-27,0
10200,27.0,71500.0,9.6,1.0,3,42.2,36.4,5,4.9,4.2,0.0,Marketing,Lead,Diploma,Part-Time,Remote,Male,2017-07-12,0
10201,39.0,64600.0,1.5,5.0,5,37.6,30.0,0,14.7,5.5,16.0,Operations,Mid,Master,Full-Time,Hybrid,Male,2019-02-03,0
10202,40.0,71100.0,0.2,5.0,4,36.3,33.6,1,0.0,3.7,19.5,IT,Junior,Master,Full-Time,Hybrid,Female,2019-10-03,0
10203,45.0,65600.0,1.3,4.0,2,56.2,61.5,6,2.9,7.3,4.1,Sales,Mid,Bachelor,Full-Time,Hybrid,Male,2016-08-02,1
10204,44.0,100100.0,0.3,3.0,3,41.0,5.0,1,16.5,38.8,12.9,Finance,Mid,Diploma,Contract,Office,Female,2015-05-27,0
10205,25.0,41000.0,0.5,5.0,1,41.4,44.6,6,11.2,45.3,11.1,Operations,Junior,Master,Full-Time,Office,Female,2018-07-11,1
10206,28.0,45800.0,2.8,4.0,1,44.4,47.6,8,14.5,10.1,12.2,HR,Senior,Bachelor,Full-Time,Hybrid,Female,2022-10-17,0
10207,40.0,44000.0,1.3,5.0,1,38.7,49.5,1,7.5,2.5,18.4,Finance,Lead,High School,Full-Time,Hybrid,Female,2023-06-28,0
10208,40.0,83600.0,3.6,4.0,4,41.5,14.3,4,18.6,15.3,13.2,IT,Mid,Diploma,Full-Time,Hybrid,Male,2023-10-14,0
10209,40.0,86000.0,1.5,2.0,2,53.2,30.6,3,0.0,12.8,7.1,HR,Senior,Diploma,Full-Time,Remote,Male,2022-11-25,1
10210,60.0,71900.0,14.1,2.0,2,45.8,29.9,4,6.7,52.5,8.7,IT,Junior,Diploma,Full-Time,Hybrid,Female,2017-01-15,0
10211,41.0,96300.0,11.8,5.0,2,48.9,39.4,3,6.2,8.4,8.1,Finance,Mid,,Full-Time,Office,Male,2024-08-16,0
10212,45.0,37500.0,4.2,3.0,3,51.9,18.1,2,6.3,5.9,2.7,HR,Junior,Master,Full-Time,Hybrid,Male,2024-05-12,0
10213,44.0,116900.0,2.2,1.0,4,45.1,40.7,4,0.5,4.0,9.3,Operations,Junior,High School,Contract,Office,Male,2018-09-15,0
10214,41.0,110300.0,2.4,3.0,1,42.9,21.7,4,11.3,14.2,15.4,Finance,Mid,Bachelor,Full-Time,Hybrid,Female,2017-12-13,0
10215,33.0,80500.0,2.7,3.0,3,36.8,30.5,5,0.7,7.0,13.7,Sales,Senior,Master,Contract,Hybrid,Female,2017-02-09,0
10216,42.0,122400.0,6.5,1.0,2,42.1,55.2,4,0.0,6.7,12.9,IT,Mid,Master,Full-Time,Hybrid,Male,2020-10-24,0
10217,30.0,30900.0,3.0,2.0,1,43.2,47.6,5,0.0,5.6,10.6,Sales,Mid,Diploma,Full-Time,Office,Male,2021-05-28,0
10218,34.0,48600.0,9.7,2.0,4,40.0,36.9,6,3.5,37.3,11.6,Sales,Junior,Master,Full-Time,Office,Male,2019-08-02,0
10219,32.0,44700.0,14.4,1.0,5,51.7,14.1,0,8.9,6.0,14.7,Finance,Senior,High School,Contract,Office,Female,2024-08-29,0
10220,37.0,80100.0,2.0,4.0,2,49.5,40.0,3,9.7,13.1,16.2,Finance,Mid,Master,Contract,Hybrid,Female,2024-06-23,0
10221,55.0,39400.0,4.1,3.0,2,48.9,41.0,3,6.7,11.1,13.5,Marketing,Junior,Master,Part-Time,Hybrid,Female,2017-08-29,0
10222,21.0,81200.0,0.5,5.0,2,43.4,5.0,2,4.0,1.7,6.6,Marketing,Junior,Bachelor,Full-Time,Hybrid,Male,2019-11-09,0
10223,41.0,103800.0,1.1,2.0,2,38.8,40.3,6,5.6,37.7,9.9,HR,Junior,Master,Part-Time,Office,Male,2022-04-30,0
10224,23.0,79200.0,2.7,5.0,1,50.6,18.9,2,4.0,2.2,14.2,Finance,Mid,High School,Full-Time,Remote,Female,2015-02-10,0
10225,32.0,67200.0,1.2,1.0,4,45.7,12.8,6,20.3,4.3,8.7,IT,Junior,Diploma,Full-Time,Remote,Female,2020-02-07,0
10226,45.0,40400.0,10.5,5.0,3,47.9,18.2,6,0.6,5.6,8.9,Finance,Senior,Diploma,Full-Time,Office,Female,2019-10-07,0
10227,37.0,42800.0,0.9,5.0,1,47.1,5.0,3,3.3,4.8,15.5,Finance,Lead,High School,Full-Time,Hybrid,Female,2016-03-21,0
10228,27.0,98900.0,3.0,3.0,4,45.6,28.9,4,8.0,6.8,16.0,Operations,Junior,Diploma,Part-Time,Office,Female,2020-11-24,0
10229,30.0,81900.0,4.7,1.0,3,54.0,19.9,4,1.4,4.7,7.2,Sales,Mid,Diploma,Part-Time,Hybrid,Male,2016-01-28,1
10230,41.0,59100.0,5.9,5.0,2,40.7,52.1,2,8.3,20.7,5.2,Sales,Mid,Master,Full-Time,Hybrid,Female,2018-09-25,0
10231,30.0,50800.0,2.4,2.0,4,42.5,29.6,4,0.0,12.1,6.0,Marketing,Lead,High School,Full-Time,Hybrid,Male,2023-09-11,0
10232,38.0,26700.0,10.2,1.0,2,52.2,24.2,4,8.7,5.2,15.3,Operations,Junior,Bachelor,Full-Time,Office,Female,2019-08-01,0
10233,36.0,39100.0,4.2,2.0,4,44.4,11.1,2,5.3,4.5,7.8,HR,Senior,Master,Full-Time,Remote,Male,2015-02-10,1
10234,31.0,128900.0,2.9,4.0,5,43.4,28.6,1,3.5,5.4,9.3,HR,Mid,High School,Full-Time,Office,Female,2023-02-18,0
10235,53.0,36000.0,0.3,5.0,2,42.7,55.3,6,6.2,4.2,5.8,Finance,Mid,Master,Full-Time,Remote,Female,2017-10-24,0
10236,41.0,64700.0,3.1,1.0,2,47.4,58.2,0,4.8,3.5,12.1,Operations,Junior,High School,Full-Time,Office,Male,2020-08-19,0
10237,21.0,89800.0,8.6,2.0,2,42.9,29.5,6,5.6,15.4,10.8,IT,Junior,Diploma,Full-Time,Office,Female,2016-07-14,0
10238,37.0,36300.0,4.8,5.0,1,42.3,34.0,3,12.6,6.1,14.2,Sales,Junior,Bachelor,Full-Time,Hybrid,Female,2017-07-03,0
10239,31.0,64600.0,8.9,3.0,3,47.3,45.5,4,18.8,10.5,13.7,IT,Junior,Master,Full-Time,Remote,Female,2018-01-02,0
10240,43.0,87300.0,3.4,2.0,2,44.5,19.6,4,0.0,8.4,2.3,Operations,Junior,Diploma,Full-Time,Hybrid,Female,2020-09-26,0
10241,30.0,60300.0,0.6,2.0,2,39.0,40.5,1,6.6,22.1,13.8,Sales,Senior,High School,Contract,Office,Female,2023-10-01,0
10242,35.0,189000.0,0.2,4.0,1,44.2,70.5,7,0.3,15.0,11.6,Operations,Senior,Master,Full-Time,Remote,Female,2018-03-20,0
10243,40.0,30800.0,1.8,3.0,1,51.0,46.5,1,6.0,10.3,18.2,Operations,Mid,Bachelor,Contract,Hybrid,Male,2019-06-24,1
10244,43.0,91600.0,6.0,4.0,5,47.8,46.0,6,10.4,39.9,7.9,Finance,Junior,Bachelor,Full-Time,Office,Female,2021-12-11,0
10245,26.0,56000.0,7.8,3.0,4,51.6,55.2,3,22.3,4.9,14.7,HR,Junior,Master,Full-Time,Hybrid,Female,2024-06-26,0
10246,33.0,81700.0,1.8,2.0,2,40.3,48.6,4,6.1,7.0,12.5,Operations,Senior,Diploma,Contract,Hybrid,Male,2016-03-25,0
10247,,71600.0,3.4,4.0,4,49.4,31.2,5,8.8,12.6,7.7,Finance,Junior,Bachelor,Full-Time,Hybrid,Male,2017-02-25,0
10248,31.0,44700.0,2.7,5.0,1,40.8,17.3,10,2.5,14.4,17.3,Sales,Lead,Master,Full-Time,Hybrid,Male,2022-07-22,0
10249,50.0,65800.0,2.6,,1,37.8,33.0,1,2.2,4.3,14.0,Operations,Senior,Master,Full-Time,Remote,Male,2022-08-09,0
10250,39.0,28500.0,1.3,2.0,5,40.0,20.5,2,1.9,7.8,10.3,HR,Junior,Master,Full-Time,Remote,Female,2022-05-09,0
10251,26.0,76400.0,0.7,1.0,3,44.7,30.8,3,3.7,8.1,7.7,IT,Senior,High School,Full-Time,Hybrid,Male,2021-03-25,0
10252,43.0,67600.0,1.1,3.0,1,49.1,21.9,4,5.2,40.9,17.8,IT,Mid,Bachelor,Contract,Office,Male,2021-05-03,0
10253,53.0,77500.0,0.3,3.0,2,45.6,29.2,6,16.5,12.7,16.3,Marketing,Mid,Master,Full-Time,Hybrid,Female,2024-02-13,1
10254,44.0,91600.0,1.1,5.0,5,43.2,12.7,4,5.9,17.0,12.1,IT,Senior,High School,Full-Time,Remote,Male,2021-10-28,0
10255,24.0,69500.0,0.2,3.0,3,38.8,24.6,3,11.3,6.1,11.9,Marketing,Mid,High School,Full-Time,Office,Female,2016-04-22,0
10256,32.0,63700.0,4.9,3.0,5,47.5,41.1,5,9.8,4.7,6.4,HR,Senior,High School,Full-Time,Hybrid,Female,2019-10-12,0
10257,46.0,42200.0,1.9,5.0,1,48.8,44.9,4,13.7,5.9,18.9,Finance,Senior,Diploma,Full-Time,Hybrid,Female,2018-03-14,0
10258,30.0,45100.0,18.1,5.0,3,45.5,41.6,4,0.0,11.7,6.4,Operations,Senior,Diploma,Full-Time,Hybrid,Male,2020-03-21,0
10259,40.0,96500.0,1.1,4.0,4,38.7,29.4,4,10.1,22.5,16.5,Operations,Senior,Master,Full-Time,Remote,Female,2022-03-17,0
10260,42.0,106600.0,2.1,2.0,3,48.0,36.9,3,9.4,3.0,22.1,Finance,Junior,Diploma,Full-Time,Hybrid,Male,2020-09-08,0
10261,29.0,54500.0,2.2,2.0,2,50.1,64.2,6,7.4,32.0,8.2,Operations,Junior,Bachelor,Contract,Hybrid,Male,2019-06-04,1
10262,36.0,61100.0,0.2,4.0,4,51.7,24.2,1,14.5,14.9,9.5,HR,Lead,Bachelor,Full-Time,Office,Male,2017-10-28,1
10263,21.0,41800.0,9.1,2.0,4,41.8,59.1,6,7.3,16.1,8.1,Operations,Junior,Master,Full-Time,Remote,Female,2018-04-07,0
10264,28.0,95900.0,0.2,3.0,2,46.2,13.3,4,13.3,15.4,18.2,Operations,Mid,Master,Full-Time,Office,Male,2017-07-10,0
10265,34.0,78300.0,14.1,4.0,4,41.3,9.4,2,9.0,6.0,12.6,HR,Mid,Bachelor,Full-Time,Remote,Male,2020-08-14,0
10266,26.0,130400.0,11.1,4.0,1,39.4,,5,9.5,7.3,4.6,Sales,Junior,Master,Full-Time,Office,Male,2021-06-30,0
10267,49.0,42200.0,3.8,2.0,3,51.9,34.4,5,9.9,12.9,6.6,IT,Junior,Master,Full-Time,Office,Male,2017-01-19,0
10268,25.0,51600.0,3.9,1.0,3,46.8,18.0,2,6.8,6.7,15.3,IT,Junior,Master,Contract,Hybrid,Female,2021-01-08,0
10269,32.0,65800.0,5.3,2.0,2,50.5,30.1,5,17.4,9.4,8.3,IT,Mid,Diploma,Full-Time,Hybrid,Male,2018-09-19,1
10270,37.0,77700.0,2.4,1.0,1,37.9,41.0,9,14.5,5.0,3.2,Marketing,Senior,Master,Full-Time,Hybrid,Female,2016-01-16,0
10271,48.0,55000.0,5.2,4.0,4,45.4,20.4,4,7.6,13.7,14.8,IT,Mid,Master,Full-Time,Office,Male,2024-07-23,0
10272,25.0,42300.0,0.2,1.0,3,46.5,50.2,2,9.0,7.2,13.8,Operations,Senior,High School,Full-Time,Hybrid,Female,2023-04-21,0
10273,45.0,85400.0,0.3,3.0,3,39.8,51.9,1,10.9,6.0,8.2,Operations,Mid,High School,Part-Time,Remote,Female,2023-02-08,0
10274,36.0,80100.0,3.1,5.0,3,51.4,53.7,5,12.9,4.5,10.2,Sales,Senior,Master,Full-Time,Remote,Female,2019-01-17,0
10275,28.0,41600.0,4.0,1.0,3,42.8,21.4,3,17.7,5.0,10.3,Finance,Senior,Diploma,Contract,Office,Male,2018-09-12,1
10276,40.0,103200.0,10.9,5.0,5,46.3,23.3,2,13.4,3.2,11.0,Finance,Junior,High School,Full-Time,Hybrid,Female,2018-12-24,0
10277,38.0,95800.0,0.6,3.0,2,41.2,32.4,5,7.0,10.8,18.8,Operations,Mid,High School,Part-Time,Hybrid,Male,2016-08-13,0
10278,31.0,63300.0,8.6,5.0,4,38.0,30.9,5,3.1,5.3,15.7,Marketing,Senior,Master,Full-Time,Hybrid,Female,2022-03-14,0
10279,37.0,61900.0,1.2,3.0,4,48.6,30.1,8,14.0,7.8,14.9,Sales,Senior,Diploma,Contract,Office,Female,2024-03-13,0
10280,33.0,74900.0,2.5,5.0,2,45.9,46.3,2,9.7,18.7,11.5,HR,Lead,Master,Full-Time,Hybrid,Male,2023-07-29,0
10281,37.0,42500.0,1.9,5.0,1,45.2,44.2,4,2.1,7.4,8.2,Operations,Junior,High School,Full-Time,Hybrid,Female,2018-02-25,0
10282,41.0,60700.0,2.6,2.0,2,42.6,21.9,7,13.1,7.2,19.2,Finance,Lead,Diploma,Full-Time,Office,Female,2018-11-07,0
10283,49.0,25400.0,0.8,1.0,3,45.8,17.9,4,17.1,7.7,11.9,Sales,Junior,Master,Full-Time,Office,Male,2018-04-08,1
10284,26.0,85200.0,3.5,5.0,3,50.3,16.4,3,8.0,9.8,7.2,HR,Junior,Bachelor,Full-Time,Office,Female,2016-07-05,0
10285,53.0,32100.0,8.1,4.0,2,40.6,21.8,1,17.4,5.8,27.1,Marketing,Mid,High School,Contract,Remote,Female,2017-11-16,0
10286,21.0,109500.0,2.9,2.0,2,46.8,47.7,2,12.6,14.5,13.1,Operations,Junior,Master,Full-Time,Remote,Male,2020-08-14,0
10287,35.0,52600.0,3.4,1.0,4,45.0,37.1,6,1.0,8.8,6.3,IT,Senior,Diploma,Full-Time,Office,Male,2021-10-28,0
10288,41.0,55100.0,9.4,2.0,4,43.1,48.9,3,10.5,5.5,16.4,Operations,Lead,Bachelor,Full-Time,Hybrid,Female,2024-10-19,0
10289,38.0,46700.0,6.1,1.0,5,35.8,9.5,7,0.0,6.3,16.8,Sales,Lead,Master,Full-Time,Office,Male,2017-08-14,0
10290,31.0,53500.0,3.4,3.0,5,43.9,39.1,3,10.1,17.8,10.0,Operations,Mid,Master,Part-Time,Hybrid,Male,2020-06-22,0
10291,34.0,105800.0,1.5,5.0,3,47.4,38.9,1,1.9,5.0,7.5,Finance,Mid,High School,Full-Time,Hybrid,Male,2024-04-02,0
10292,32.0,22200.0,10.8,4.0,5,45.6,53.0,1,9.2,10.7,10.7,Marketing,Lead,Master,Contract,Hybrid,Female,2023-08-13,0
10293,31.0,100000.0,4.3,2.0,5,36.8,28.9,4,12.1,11.2,15.4,Operations,Mid,Bachelor,Full-Time,Remote,Male,2019-11-02,0
10294,43.0,68700.0,1.2,2.0,1,50.2,27.8,2,4.5,3.8,16.0,Sales,Lead,Master,Full-Time,Hybrid,Male,2024-05-09,0
10295,39.0,37000.0,1.6,2.0,2,52.2,57.6,3,18.1,2.9,9.0,Marketing,Lead,High School,Part-Time,Office,Male,2018-11-08,1
10296,30.0,39000.0,8.1,2.0,4,43.5,32.4,6,2.5,6.4,19.1,HR,Junior,Bachelor,Full-Time,Office,Male,2015-09-10,0
10297,43.0,117300.0,0.2,5.0,5,55.6,37.7,5,0.0,14.1,4.4,Sales,Junior,Bachelor,Full-Time,Remote,Female,2022-11-21,0
10298,38.0,41100.0,24.2,1.0,4,39.9,42.1,2,7.8,2.9,9.0,Operations,Mid,High School,Full-Time,Office,Female,2017-09-14,0
10299,43.0,37800.0,0.7,5.0,5,37.6,10.0,8,16.2,4.3,11.4,Operations,Senior,Diploma,Full-Time,Hybrid,Male,2022-05-18,0
10300,41.0,94600.0,7.9,3.0,5,38.9,35.6,5,7.9,12.8,10.5,IT,Senior,Bachelor,Full-Time,Hybrid,Female,2023-03-01,0
10301,29.0,68700.0,2.5,5.0,3,45.2,16.3,5,4.4,3.8,9.4,HR,Mid,Diploma,Full-Time,Office,Male,2015-06-28,0
10302,32.0,41200.0,3.4,5.0,1,35.1,33.7,5,0.0,16.4,18.3,IT,Junior,Bachelor,Full-Time,Hybrid,Female,2018-11-07,0
10303,42.0,65400.0,10.6,3.0,2,42.4,30.6,0,4.6,51.2,11.3,Marketing,Junior,Bachelor,Full-Time,Remote,Female,2019-07-08,0
10304,41.0,39800.0,2.7,5.0,2,58.7,27.4,7,1.1,4.5,13.9,IT,Lead,High School,Part-Time,Office,Male,2015-09-14,0
10305,36.0,93200.0,3.9,1.0,3,36.5,44.4,7,9.5,22.4,13.6,HR,Mid,Master,Full-Time,Office,Male,2019-01-29,0
10306,37.0,91700.0,0.3,4.0,3,41.3,36.5,4,10.0,10.1,13.8,HR,Mid,Bachelor,Contract,Remote,Male,2017-01-26,0
10307,46.0,74200.0,0.2,3.0,2,38.8,19.1,2,2.3,4.6,11.2,HR,Lead,Master,Full-Time,Hybrid,Male,2022-06-29,0
10308,31.0,69300.0,1.4,2.0,2,42.6,18.6,6,6.0,24.4,3.0,Operations,Senior,Bachelor,Full-Time,Hybrid,Male,2019-01-19,0
10309,40.0,121400.0,5.7,1.0,1,42.3,47.6,10,16.7,10.6,16.5,Marketing,Mid,Diploma,Contract,Hybrid,Female,2022-01-23,1
10310,34.0,60000.0,0.6,4.0,5,40.7,34.4,1,5.4,18.4,11.6,Finance,Mid,Master,Full-Time,Hybrid,Male,2021-07-30,0
10311,34.0,37400.0,0.6,1.0,1,43.2,13.6,6,5.3,41.3,9.7,Marketing,Senior,Diploma,Contract,Office,Male,2022-02-14,0
10312,45.0,71800.0,2.6,1.0,2,47.2,28.8,5,9.1,7.4,9.7,HR,Mid,Master,Full-Time,Hybrid,Female,2018-03-13,0
10313,43.0,138200.0,5.2,2.0,5,50.9,32.6,4,0.0,11.8,13.5,Marketing,Mid,Master,Full-Time,Office,Male,2019-11-13,0
10314,43.0,40000.0,6.2,4.0,2,42.6,16.5,9,13.7,3.7,9.5,Sales,Junior,Diploma,Full-Time,Hybrid,Female,2024-11-25,0
10315,46.0,51900.0,1.0,1.0,1,44.0,25.4,4,5.5,5.8,10.9,Sales,Senior,High School,Full-Time,Hybrid,Female,2022-03-27,0
10316,36.0,70900.0,0.4,2.0,1,46.3,48.8,6,1.1,7.6,15.5,Finance,Lead,Diploma,Contract,Remote,Male,2019-02-15,0
10317,41.0,58700.0,14.1,3.0,1,37.8,72.3,4,11.2,9.3,13.0,Marketing,Lead,High School,Full-Time,Remote,Male,2022-10-02,1
10318,34.0,40500.0,1.5,2.0,5,43.2,39.5,3,5.1,1.8,7.6,Operations,Mid,High School,Full-Time,Remote,Male,2022-06-28,0
10319,39.0,94000.0,9.6,5.0,4,41.5,14.7,6,2.7,23.7,14.8,Marketing,Mid,Master,Full-Time,Hybrid,Female,2023-04-28,0
10320,35.0,151800.0,10.0,,4,48.8,31.7,4,8.4,12.5,10.5,Sales,Junior,Diploma,Full-Time,Office,Male,2024-04-05,0
10321,37.0,64900.0,7.4,2.0,2,52.8,36.8,6,14.3,11.5,16.2,HR,Mid,Bachelor,Full-Time,Office,Female,2017-01-17,0
10322,41.0,41800.0,0.9,2.0,5,40.1,46.8,8,5.5,33.6,10.1,IT,Mid,Bachelor,Full-Time,Hybrid,Male,2022-07-23,0
10323,29.0,32300.0,8.6,1.0,3,50.4,47.1,2,2.2,24.9,12.7,HR,Senior,Diploma,Full-Time,Hybrid,Male,2019-10-12,1
10324,53.0,66500.0,7.3,4.0,4,36.7,55.5,4,0.0,7.2,15.0,Finance,Junior,Bachelor,Full-Time,Office,Female,2022-06-03,0
10325,28.0,93300.0,4.5,2.0,5,45.0,35.0,1,0.0,5.4,7.7,IT,Mid,High School,Contract,Remote,Female,2017-03-08,0
10326,26.0,72600.0,2.1,2.0,5,45.3,35.3,3,5.1,12.4,15.6,HR,Mid,Diploma,Full-Time,Office,Female,2021-10-28,0
10327,45.0,59900.0,1.5,5.0,4,36.6,6.7,5,0.2,23.7,20.5,Marketing,Junior,High School,Full-Time,Hybrid,Male,2015-04-06,0
10328,42.0,47400.0,0.6,5.0,5,39.9,19.8,7,3.8,7.2,14.4,Operations,Junior,Master,Full-Time,Hybrid,Female,2015-12-10,0
10329,41.0,38800.0,3.6,3.0,5,39.4,14.6,6,19.6,14.9,13.0,Marketing,Mid,Diploma,Full-Time,Hybrid,Male,2016-12-15,0
10330,41.0,83800.0,4.4,3.0,4,37.4,22.4,1,15.4,26.4,16.5,Sales,Mid,Bachelor,Full-Time,Hybrid,Male,2015-09-01,0
10331,36.0,86500.0,2.2,5.0,1,30.7,17.7,2,3.1,16.0,16.2,Marketing,Mid,Bachelor,Full-Time,Office,Female,2016-06-21,0
10332,29.0,32300.0,3.2,4.0,2,43.0,18.7,4,8.8,2.6,12.7,Marketing,Mid,High School,Full-Time,Remote,Male,2024-06-28,0
10333,37.0,113300.0,2.3,3.0,3,43.6,51.3,7,1.5,3.5,7.3,Finance,Junior,Master,Full-Time,Remote,Male,2015-10-03,0
10334,31.0,75500.0,5.1,4.0,2,43.5,6.1,5,17.4,32.1,8.7,,Junior,Bachelor,Full-Time,Hybrid,Male,2020-01-10,0
10335,44.0,105000.0,11.6,5.0,1,47.8,32.0,7,8.4,8.6,10.2,IT,Junior,Bachelor,Full-Time,Office,Female,2022-06-14,0
10336,35.0,35100.0,0.9,3.0,1,34.3,48.0,6,14.3,10.1,5.6,HR,Junior,Master,Full-Time,Office,Male,2023-09-07,0
10337,29.0,34700.0,2.4,2.0,5,42.1,30.5,7,3.3,11.9,18.9,HR,Senior,High School,Contract,Office,Female,2019-03-20,0
10338,33.0,56500.0,0.8,5.0,2,56.8,54.9,6,17.6,21.8,7.3,Finance,Junior,High School,Full-Time,Hybrid,Female,2018-01-18,1
10339,39.0,73400.0,4.9,3.0,1,48.4,26.0,3,5.4,4.6,11.7,IT,Junior,Master,Full-Time,Hybrid,Male,2019-08-05,0
10340,31.0,123100.0,6.5,4.0,2,48.5,61.3,9,0.0,6.0,7.5,Marketing,Junior,Master,Full-Time,Hybrid,Male,2020-02-25,0
10341,29.0,79600.0,13.4,4.0,1,38.9,11.5,10,7.0,4.0,14.9,Operations,Mid,High School,Full-Time,Hybrid,Male,2021-09-10,0
10342,38.0,54400.0,1.6,3.0,3,43.0,54.9,4,3.9,1.9,16.9,Finance,Mid,Diploma,Contract,Remote,Male,2016-08-24,0
10343,,39800.0,15.0,4.0,1,32.5,21.6,2,14.0,10.7,5.5,Marketing,Junior,High School,Full-Time,Office,Female,2020-09-19,0
10344,32.0,98100.0,0.3,3.0,2,46.9,56.7,4,4.3,4.4,15.3,HR,Junior,Diploma,Full-Time,Hybrid,Female,2023-04-11,0
10345,32.0,40800.0,4.6,3.0,5,51.0,28.0,5,11.2,15.7,6.0,Finance,Lead,Diploma,Contract,Hybrid,Female,2022-04-04,1
10346,38.0,115100.0,0.3,4.0,2,36.8,51.6,1,3.9,5.2,10.0,Operations,Lead,Diploma,Full-Time,Remote,Female,2024-08-13,0
10347,24.0,53500.0,11.2,1.0,4,38.2,54.1,3,2.9,3.1,25.3,Finance,Senior,High School,Full-Time,Hybrid,Female,2024-09-12,0
10348,25.0,113400.0,3.8,2.0,2,43.8,26.3,3,8.0,16.7,13.4,Finance,Junior,Master,Full-Time,Hybrid,Female,2016-06-17,0
10349,30.0,78700.0,5.5,5.0,3,44.8,50.3,5,11.2,11.5,16.5,HR,Mid,Diploma,Full-Time,Hybrid,Male,2022-05-21,0
10350,34.0,56800.0,8.9,2.0,3,41.3,34.6,4,0.0,7.1,13.6,Operations,Senior,Master,Full-Time,Remote,Female,2017-12-09,0
10351,38.0,48700.0,0.8,5.0,3,39.9,,3,13.5,7.4,11.2,HR,Junior,Master,Full-Time,Remote,Male,2019-06-24,0
10352,48.0,52400.0,0.2,5.0,1,40.0,42.6,3,13.6,12.2,8.9,Sales,Mid,Bachelor,Full-Time,Office,Female,2015-09-29,0
