Customer_ID,Age,Gender,City,Membership_Type,Device_Type,Payment_Method,Preferred_Category,Registration_Date,Last_Purchase_Date,Order_Count,Average_Order_Value,Total_Spending,Discount_Percent,Return_Count,Review_Rating,Support_Tickets,Website_Visits,App_Sessions,Email_Opt_In,Coupon_Usage,Delivery_Delay_Days,Churn
CUST10152,47,Male,Pune,Platinum,Mobile,COD,Beauty,2022-10-09,2024-05-26,8,1390.28,11846.88,26.3,0,3.9,0,11,19,Yes,10,6.1,Yes
CUST10153,54,Male,Bengaluru,Silver,Desktop,COD,Beauty,2024-07-07,2025-12-31,8,5659.88,48987.32,15.0,1,4.0,1,20,17,No,4,7.4,No
CUST10154,40,Male,Chennai,Silver,Mobile,UPI,Sports,2021-07-16,2021-08-24,4,3672.3,17935.15,7.3,3,4.1,1,18,27,Yes,12,3.7,Yes
CUST10155,56,Male,Hyderabad,Silver,Mobile,Net Banking,Electronics,2022-10-07,2024-07-09,11,8440.94,113836.37,7.3,0,4.0,1,15,24,No,10,0.0,No
CUST10156,62,Female,Chennai,Basic,Desktop,Credit Card,Fashion,2023-08-29,2025-12-31,10,2211.78,23875.02,13.0,1,4.5,2,19,18,Yes,2,3.0,No
CUST10157,32,Male,Pune,Silver,Mobile,Net Banking,Sports,2021-09-12,2025-04-15,9,4968.78,33666.16,16.9,2,4.1,3,20,21,Yes,12,1.1,No
CUST10158,60,Male,Chennai,Gold,Desktop,Net Banking,Beauty,2023-01-02,2023-12-23,10,2323.82,21599.88,18.9,5,4.1,3,17,25,Yes,3,5.5,Yes
CUST10159,46,Female,Pune,Gold,Desktop,Net Banking,Home & Kitchen,2021-12-02,2022-07-16,8,2814.15,22661.13,16.0,3,3.8,0,30,24,Yes,11,2.5,Yes
CUST10160,53,Female,Chennai,Basic,Mobile,UPI,Beauty,2025-04-26,2025-12-31,8,2018.29,16139.7,8.3,1,3.3,0,20,22,Yes,11,1.1,No
CUST10161,30,Male,Coimbatore,Silver,Tablet,UPI,Grocery,2025-03-06,2025-12-31,11,2753.68,31855.6,11.6,0,4.1,3,16,22,No,9,3.2,No
CUST10162,49,Female,Mumbai,Silver,Mobile,Credit Card,Home & Kitchen,2023-09-17,2025-05-11,7,4172.45,35932.85,20.9,2,4.8,2,18,15,Yes,5,5.1,No
CUST10163,24,Female,Coimbatore,Gold,Mobile,Net Banking,Home & Kitchen,2023-06-19,2024-04-24,7,5752.12,48019.7,5.8,0,,6,17,18,Yes,5,0.9,Yes
CUST10164,39,Male,Coimbatore,Silver,Mobile,UPI,Beauty,2024-07-02,2025-12-31,9,1834.9,13284.83,11.3,1,,3,16,30,Yes,14,4.0,No
CUST10165,45,Female,Kochi,Silver,Mobile,Credit Card,Electronics,2022-05-29,2025-06-28,12,3010.14,31895.09,19.8,0,4.5,2,14,34,Yes,1,0.0,No
CUST10166,19,Female,Delhi,Silver,Desktop,Credit Card,Home & Kitchen,2025-09-27,2025-12-31,9,2136.13,22427.21,22.0,1,,3,24,22,Yes,6,2.3,No
CUST10167,59,Male,Delhi,Silver,Desktop,Net Banking,Grocery,2021-08-30,2022-11-14,12,3082.46,42987.5,13.5,0,,0,18,24,Yes,11,0.0,Yes
CUST10168,62,Male,Chennai,Silver,Desktop,Debit Card,Sports,2021-05-29,2024-02-03,9,4454.29,35586.07,11.7,1,3.8,2,17,24,Yes,12,0.8,Yes
CUST10169,23,Male,Pune,Silver,Tablet,Net Banking,Electronics,2025-09-30,2025-12-31,11,2219.84,27233.52,4.4,1,4.2,1,19,27,Yes,1,4.9,No
CUST10170,45,Female,Kochi,Silver,Desktop,Debit Card,Electronics,2024-08-15,2025-12-31,7,3398.95,25839.26,19.2,0,3.7,4,23,22,Yes,8,1.8,No
CUST10171,45,Other,Coimbatore,Gold,Mobile,Credit Card,Electronics,2023-01-27,2025-12-31,9,1782.82,15832.97,25.6,3,3.7,1,17,15,Yes,13,1.0,No
CUST10172,61,Female,Kochi,Silver,Mobile,UPI,Home & Kitchen,2022-09-12,2025-12-31,8,4623.35,31465.69,35.5,3,3.0,3,15,13,No,1,4.8,No
CUST10173,61,Male,Chennai,Platinum,Mobile,COD,Electronics,2022-03-29,2022-06-06,8,3919.63,37450.39,18.1,3,4.3,0,16,18,Yes,4,3.7,Yes
CUST10174,37,Female,Delhi,Silver,Mobile,Credit Card,Beauty,2024-11-17,2025-12-31,4,1925.7,8387.78,14.6,1,4.2,0,15,16,No,7,0.0,No
CUST10175,47,Female,Mumbai,Platinum,Desktop,UPI,Electronics,2021-07-31,2024-01-12,12,1904.23,19068.88,7.6,2,,1,15,27,Yes,7,2.4,Yes
CUST10176,28,Male,Hyderabad,Gold,Mobile,Credit Card,Grocery,2022-10-30,2025-12-31,8,5100.86,44985.55,0.0,2,4.2,2,15,31,Yes,12,2.6,No
CUST10177,45,Male,Chennai,Silver,Mobile,Net Banking,Fashion,2025-04-11,2025-12-31,7,6514.56,51106.84,16.4,1,3.5,0,19,28,Yes,10,4.1,No
CUST10178,42,Female,Kochi,Gold,Mobile,Debit Card,Grocery,2022-08-17,2025-12-31,12,1964.42,28133.01,33.8,1,4.6,0,15,20,Yes,12,1.9,No
CUST10179,56,Male,Mumbai,Basic,Mobile,Credit Card,Home & Kitchen,2025-06-07,2025-12-31,3,4185.82,10817.24,25.2,0,4.6,1,21,18,No,14,6.4,No
CUST10180,50,Female,Hyderabad,Platinum,Mobile,UPI,Electronics,2021-05-11,2023-05-20,8,2367.19,23565.42,23.9,0,3.5,1,15,24,Yes,3,3.1,Yes
CUST10181,18,Male,Bengaluru,Silver,Mobile,Net Banking,Electronics,2024-09-14,2024-10-02,10,5105.27,42205.1,17.0,0,4.3,1,22,23,Yes,6,0.0,No
CUST10182,44,Male,Chennai,Basic,Mobile,COD,Beauty,2022-09-04,2023-09-17,9,2423.21,22906.85,17.9,0,4.6,0,14,16,Yes,7,1.8,Yes
CUST10183,30,Male,Chennai,Silver,Mobile,Net Banking,Sports,2021-09-13,2025-05-05,13,3777.29,52963.83,0.0,3,3.7,1,22,22,No,7,4.7,No
CUST10184,58,Male,Bengaluru,Platinum,Desktop,Debit Card,Electronics,2025-02-11,2025-12-31,7,2967.4,19930.05,21.1,1,3.8,2,15,33,Yes,4,1.9,No
CUST10185,20,Female,Bengaluru,Basic,Mobile,Net Banking,Grocery,2022-07-15,2024-08-20,14,976.54,13500.92,10.4,3,4.3,3,20,21,Yes,9,2.7,Yes
CUST10186,56,Male,Chennai,Silver,Mobile,COD,Home & Kitchen,2021-03-04,2024-01-05,12,1843.48,26445.57,9.4,3,3.0,1,21,24,Yes,1,2.4,Yes
CUST10187,23,Female,Bengaluru,Gold,Mobile,UPI,Fashion,2024-08-27,2025-12-31,13,3745.36,52226.36,12.4,1,3.3,1,22,27,Yes,1,0.0,No
CUST10188,25,Female,Coimbatore,Gold,Mobile,Credit Card,Electronics,2022-02-11,2025-12-31,5,3540.98,17678.35,12.1,1,3.4,0,16,29,Yes,4,1.7,No
CUST10189,44,Female,Hyderabad,Silver,Mobile,Debit Card,Fashion,2023-03-13,2024-05-26,15,3147.28,38436.54,,0,2.8,2,19,18,Yes,3,1.6,Yes
CUST10190,26,Male,Hyderabad,Basic,Mobile,COD,Electronics,2024-02-03,2025-03-22,5,5847.09,22033.85,15.1,0,4.7,2,22,18,Yes,13,5.8,No
CUST10191,54,Female,Hyderabad,Basic,Mobile,Debit Card,Home & Kitchen,2025-06-29,2025-12-31,13,4054.31,42822.82,10.5,2,2.7,0,22,16,Yes,3,5.2,No
CUST10192,50,Female,Coimbatore,Silver,Mobile,Net Banking,Sports,2021-01-15,2021-11-29,6,3825.4,28187.67,15.8,4,4.2,0,22,17,No,2,0.1,Yes
CUST10193,59,Male,Pune,Silver,Mobile,Debit Card,Grocery,2025-09-07,2025-12-31,7,969.36,7681.5,3.1,0,4.5,0,19,23,No,8,0.0,No
CUST10194,61,Male,Bengaluru,Platinum,Mobile,COD,Home & Kitchen,2021-09-16,2022-01-12,13,4147.87,66516.31,13.3,2,3.8,3,16,27,Yes,7,3.9,Yes
CUST10195,41,Female,Mumbai,Basic,Desktop,Credit Card,Fashion,2022-12-24,2025-12-31,10,1304.48,10016.51,6.2,3,3.6,3,18,23,Yes,3,2.5,No
CUST10196,32,Other,Bengaluru,Gold,Mobile,Credit Card,Electronics,2024-12-06,2025-12-19,11,2756.2,33050.18,9.9,1,4.2,2,11,13,Yes,6,2.8,No
CUST10197,49,Male,Chennai,Basic,Tablet,Debit Card,Fashion,2024-07-06,2025-12-31,10,1311.4,10125.93,16.1,2,4.0,1,26,20,Yes,7,0.2,No
CUST10198,49,Female,Delhi,Basic,Mobile,UPI,Grocery,2022-09-06,2025-09-30,9,3438.02,35305.9,2.2,1,4.7,3,19,25,Yes,13,2.4,No
CUST10199,41,Female,Kochi,Silver,Mobile,Debit Card,Home & Kitchen,2024-07-07,2025-12-31,12,4539.89,51235.84,8.4,1,2.3,1,25,19,Yes,5,1.1,No
CUST10200,58,Female,Kochi,Silver,Desktop,Net Banking,Fashion,2025-08-22,2025-12-31,8,2654.53,16944.03,19.6,0,3.4,3,29,28,Yes,1,0.2,No
CUST10201,29,Other,Hyderabad,Gold,Desktop,Credit Card,Fashion,2023-12-05,2025-10-25,11,2694.5,30647.93,3.7,0,4.4,1,10,16,Yes,7,1.8,No
CUST10202,56,Female,Bengaluru,Platinum,Mobile,Credit Card,Grocery,2023-03-24,2025-12-31,8,1764.0,12560.53,29.2,1,,1,23,21,Yes,2,2.1,No
CUST10203,19,Male,Mumbai,Silver,Mobile,Credit Card,Electronics,2025-11-22,2025-12-31,17,4504.33,82683.19,24.6,1,4.5,0,16,22,No,13,0.0,No
CUST10204,20,Male,Chennai,Platinum,Mobile,UPI,Fashion,2021-11-27,2022-12-14,8,1370.57,11831.72,11.0,1,,0,16,14,Yes,3,1.7,Yes
CUST10205,54,Male,Coimbatore,Platinum,Mobile,UPI,Grocery,2021-06-14,2023-06-23,13,2967.71,42534.85,8.7,3,3.9,1,19,24,Yes,3,1.1,Yes
CUST10206,34,Female,Pune,Silver,Mobile,COD,Electronics,2024-05-01,2025-12-31,6,2637.62,19722.53,16.6,1,3.8,0,17,31,Yes,6,2.1,No
CUST10207,19,Female,Coimbatore,Gold,Mobile,Debit Card,Sports,2025-03-25,2025-12-31,8,3282.83,24774.83,3.4,0,5.0,2,19,31,Yes,7,1.7,No
CUST10208,19,Male,Mumbai,Silver,Mobile,Debit Card,Electronics,2024-11-25,2025-12-31,12,3960.83,46705.68,0.0,0,5.0,3,22,26,No,8,5.8,No
CUST10209,45,Female,Chennai,Basic,Mobile,Net Banking,Sports,2024-10-29,2025-12-31,9,2567.68,26628.77,,1,4.3,1,26,29,Yes,0,3.0,No
CUST10210,40,Female,Hyderabad,Gold,Desktop,Credit Card,Home & Kitchen,2023-12-25,2025-12-31,12,4160.94,51887.84,13.9,2,4.1,2,15,24,Yes,0,1.5,No
CUST10211,54,Female,Bengaluru,Basic,Desktop,UPI,Grocery,2022-01-22,2022-05-08,7,2717.72,14622.42,15.8,1,4.3,2,17,27,No,11,4.5,Yes
CUST10212,49,Male,Chennai,Silver,Tablet,Net Banking,Electronics,2025-02-27,2025-12-31,10,3230.97,37852.08,10.1,2,4.5,2,18,18,No,13,0.0,No
CUST10213,50,Female,Kochi,Gold,Mobile,Net Banking,Sports,2025-12-23,2025-12-31,8,1623.76,10077.05,25.2,1,4.3,0,21,19,Yes,6,3.6,No
CUST10214,18,Male,Pune,Basic,Desktop,UPI,Sports,2025-09-13,2025-12-31,6,2273.26,11394.63,3.0,4,3.5,2,18,24,Yes,3,2.9,No
CUST10215,36,Male,Coimbatore,Basic,Desktop,Debit Card,Home & Kitchen,2024-12-09,2025-06-10,9,1241.25,8948.62,5.9,1,5.0,3,17,22,Yes,9,3.1,Yes
CUST10216,19,Male,Pune,Platinum,Mobile,Credit Card,Beauty,2025-12-23,2025-12-31,5,2844.82,11222.3,18.9,1,4.2,2,20,18,Yes,7,1.5,No
CUST10217,61,Male,Pune,Silver,Mobile,Debit Card,Grocery,2025-12-20,2025-12-31,5,3859.7,14721.71,5.7,0,5.0,0,21,20,Yes,4,4.2,No
CUST10218,43,Male,Mumbai,Basic,Tablet,Net Banking,Beauty,2023-11-20,2024-03-14,5,2510.57,9760.01,5.4,1,4.1,1,25,29,Yes,0,3.2,Yes
CUST10219,49,Female,Mumbai,Gold,Mobile,Credit Card,Electronics,2024-07-13,2025-12-31,13,2645.15,33397.28,16.0,1,3.8,2,28,19,Yes,1,4.2,No
CUST10220,23,Male,Bengaluru,Silver,Mobile,COD,Grocery,2021-11-24,2024-09-12,7,3309.44,20303.36,6.6,2,4.9,1,19,17,Yes,9,0.7,Yes
CUST10221,49,Female,Mumbai,Silver,Mobile,Net Banking,Home & Kitchen,2025-02-24,2025-09-19,10,3474.19,28254.49,13.9,2,4.2,1,21,21,Yes,13,4.7,No
CUST10222,21,Male,Mumbai,Platinum,Mobile,Debit Card,Electronics,2024-05-25,2025-12-31,9,1216.52,11817.49,9.4,1,4.1,2,15,22,No,2,1.4,No
CUST10223,28,Female,Chennai,Gold,Desktop,Debit Card,Grocery,2021-11-16,2024-04-18,5,2082.07,8984.71,8.1,1,3.2,3,22,16,Yes,1,0.0,Yes
CUST10224,34,Other,Kochi,Silver,Mobile,Debit Card,Grocery,2022-02-03,2024-02-06,11,1306.67,10916.21,0.0,1,4.4,1,21,32,Yes,8,6.2,Yes
CUST10225,55,Male,Hyderabad,Gold,Mobile,UPI,Beauty,2021-04-15,2024-11-29,14,2300.45,30892.6,16.1,4,3.7,1,17,28,Yes,12,4.2,No
CUST10226,41,Male,Bengaluru,Platinum,Mobile,Net Banking,Electronics,2022-11-27,2025-12-31,8,5349.91,38742.61,5.0,0,3.7,1,23,20,No,6,6.3,No
CUST10227,22,Male,Chennai,Basic,Mobile,Credit Card,Home & Kitchen,2023-10-14,2025-12-31,7,3884.05,24722.43,13.7,3,3.7,1,17,23,Yes,1,2.5,No
CUST10228,51,Female,Hyderabad,Basic,Mobile,Debit Card,Home & Kitchen,2021-11-26,2024-07-30,12,2752.59,32127.18,10.9,0,4.3,3,19,18,Yes,6,4.5,Yes
CUST10229,23,Female,Pune,Basic,Mobile,Debit Card,Electronics,2022-10-22,2025-07-07,7,6038.89,45842.41,13.3,1,3.0,3,24,26,No,11,5.0,No
CUST10230,39,Male,Chennai,Gold,Desktop,UPI,Electronics,2025-06-29,2025-12-31,9,3167.44,30167.19,13.8,0,3.9,1,20,23,Yes,11,1.8,No
CUST10231,28,Female,Delhi,Silver,Mobile,Credit Card,Sports,2023-12-07,2024-12-16,7,7555.35,64450.28,16.5,1,4.6,1,17,22,No,9,0.0,No
CUST10232,65,Male,Chennai,Silver,Mobile,Net Banking,Fashion,2022-08-22,2022-10-18,14,2939.74,41520.94,9.2,1,3.2,2,17,29,Yes,0,3.3,Yes
CUST10233,33,Male,Mumbai,Platinum,Desktop,COD,Beauty,2023-04-01,2023-10-13,8,2077.57,16392.61,24.9,2,4.1,1,16,17,Yes,13,3.1,Yes
CUST10234,50,Female,Hyderabad,Gold,Mobile,UPI,Electronics,2022-10-03,2024-03-11,6,1565.47,8046.9,0.2,2,3.6,3,20,17,Yes,13,3.2,Yes
CUST10235,26,Male,Bengaluru,Basic,Desktop,Net Banking,Electronics,2025-11-29,2025-12-31,9,3696.35,37515.05,13.2,2,3.7,1,15,27,No,4,2.5,No
CUST10236,23,Female,Bengaluru,Basic,Desktop,COD,Fashion,2021-11-10,2022-09-06,6,2289.63,11270.31,21.7,1,5.0,3,17,29,Yes,4,1.5,Yes
CUST10237,33,Male,Hyderabad,Silver,Desktop,Debit Card,Fashion,2024-03-16,2025-12-31,13,2937.09,38012.89,18.8,2,2.9,0,21,27,Yes,8,1.3,No
CUST10238,46,Other,Mumbai,Silver,Mobile,Debit Card,Grocery,2022-04-07,2025-12-31,12,3430.35,39544.85,7.2,3,4.5,1,20,15,No,3,3.9,No
CUST10239,20,Male,Coimbatore,Gold,Mobile,Credit Card,Home & Kitchen,2025-05-27,2025-12-31,12,1838.03,23802.13,8.5,2,,3,16,26,Yes,3,0.0,No
CUST10240,37,Male,Chennai,Platinum,Mobile,COD,Beauty,2022-05-01,2025-05-26,9,3143.35,34197.44,6.9,1,3.7,1,23,16,Yes,5,0.0,No
CUST10241,53,Female,Mumbai,Basic,Mobile,Debit Card,Grocery,2025-08-03,2025-12-31,6,2530.05,18570.03,19.8,1,3.3,1,19,23,Yes,14,0.0,No
CUST10242,36,Male,Delhi,Silver,Desktop,Debit Card,Electronics,2022-02-14,2022-11-12,10,1343.67,11204.86,9.1,0,4.5,1,21,22,Yes,13,0.0,Yes
CUST10243,43,Other,Kochi,Gold,Desktop,Credit Card,Fashion,2021-01-27,2024-07-05,13,3514.63,40248.88,17.0,0,3.9,0,18,22,No,10,2.2,No
CUST10244,20,Female,Pune,Silver,Desktop,Net Banking,Sports,2023-11-19,2025-05-08,15,3724.95,64580.44,17.1,1,3.8,1,20,23,No,1,3.6,No
CUST10245,36,Female,Hyderabad,Basic,Tablet,Debit Card,Home & Kitchen,2021-09-28,2023-11-01,5,4883.95,24642.94,33.9,0,4.1,4,27,23,Yes,13,3.5,Yes
CUST10246,37,Female,Kochi,Silver,Desktop,UPI,Grocery,2022-11-17,2025-10-16,7,1588.74,10860.02,17.5,4,3.9,1,16,22,Yes,9,0.1,No
CUST10247,49,Female,Chennai,Basic,Mobile,UPI,Sports,2022-05-16,2025-11-25,12,6582.17,87304.28,8.5,2,2.7,1,22,25,No,5,0.0,No
CUST10248,24,Female,Bengaluru,Platinum,Mobile,Net Banking,Home & Kitchen,2024-06-30,2025-12-31,10,1926.43,20246.06,3.3,1,3.7,1,20,16,Yes,6,2.8,No
CUST10249,58,Female,Pune,Basic,Desktop,COD,Sports,2022-01-20,2023-11-22,11,6774.42,92057.1,12.8,2,4.6,2,20,27,Yes,3,3.5,No
CUST10250,50,Female,Kochi,Silver,Mobile,Credit Card,Fashion,2021-03-01,2022-01-29,6,1026.62,6418.35,14.0,0,3.0,2,27,20,Yes,9,3.7,Yes
CUST10251,57,Male,Coimbatore,Silver,Mobile,UPI,Grocery,2024-02-05,2025-12-31,5,2806.59,13794.21,0.0,0,3.3,1,13,21,No,8,0.0,No
CUST10252,56,Male,Kochi,Platinum,Mobile,UPI,Grocery,2021-08-08,2022-10-07,6,3283.77,20124.43,9.3,3,3.7,2,20,29,Yes,4,4.2,Yes
CUST10253,35,Female,Delhi,Basic,Desktop,Net Banking,Home & Kitchen,2025-01-04,2025-12-31,9,2578.36,26785.11,17.4,0,3.5,1,25,22,No,13,2.9,No
CUST10254,57,Male,Bengaluru,Basic,Mobile,COD,Sports,2023-02-10,2025-12-31,13,1578.11,21671.22,10.7,1,4.0,0,16,26,Yes,2,0.5,No
CUST10255,18,Female,Hyderabad,Basic,Desktop,COD,Fashion,2025-08-09,2025-12-31,7,2209.14,16600.95,22.7,4,3.3,1,18,30,Yes,8,1.2,No
CUST10256,28,Male,Chennai,Basic,Desktop,Net Banking,Electronics,2022-07-18,2023-07-06,17,3195.65,67131.76,2.5,3,3.7,2,17,25,Yes,0,0.7,Yes
CUST10257,45,Male,Hyderabad,Basic,Mobile,UPI,Grocery,2025-05-15,2025-12-31,6,7041.14,44747.76,20.4,4,4.0,2,16,29,Yes,7,0.9,No
CUST10258,42,Female,Pune,Silver,Mobile,Credit Card,Electronics,2022-06-30,2025-12-25,8,1615.02,12146.79,22.3,0,4.4,1,14,19,Yes,0,4.7,No
CUST10259,40,Female,Chennai,Basic,Mobile,UPI,Fashion,2021-04-06,2022-04-21,11,2068.75,24933.18,22.7,1,4.8,1,22,14,Yes,9,3.5,Yes
CUST10260,48,Male,Mumbai,Basic,Desktop,COD,Grocery,2023-09-16,2024-12-07,8,1425.04,12309.26,2.5,0,3.8,0,16,28,Yes,7,0.3,No
CUST10261,47,Female,Coimbatore,Gold,Desktop,UPI,Grocery,2024-01-18,2025-12-31,11,2297.96,19133.19,17.5,0,5.0,0,19,20,Yes,4,1.6,No
CUST10262,59,Female,Mumbai,Silver,Desktop,Credit Card,Sports,2023-04-08,2024-07-14,7,2661.27,18324.58,9.6,2,3.9,0,21,21,No,6,3.7,Yes
CUST10263,52,Male,Mumbai,Silver,Mobile,Debit Card,Electronics,2021-08-19,2023-01-22,9,4288.55,43284.62,3.8,0,4.5,2,20,35,No,7,0.0,Yes
CUST10264,24,Female,Hyderabad,Basic,Mobile,UPI,Sports,2023-08-26,2025-12-31,11,3224.68,35454.48,11.7,2,5.0,2,18,29,Yes,14,3.7,No
CUST10265,33,Male,Pune,Platinum,Mobile,Net Banking,Beauty,2021-10-02,2021-12-17,6,5234.02,35794.75,7.8,0,4.1,1,13,28,Yes,10,6.5,Yes
CUST10266,43,Male,Coimbatore,Basic,Desktop,Debit Card,Electronics,2021-09-03,2025-06-03,7,2716.41,18547.9,22.4,3,3.1,1,21,16,Yes,11,3.1,No
CUST10267,65,Other,Kochi,Platinum,Mobile,Net Banking,Electronics,2021-04-21,2021-11-08,11,635.46,8679.28,19.1,1,4.1,1,27,29,No,0,2.1,Yes
CUST10268,19,Male,Chennai,Gold,Mobile,Net Banking,Beauty,2021-08-22,2025-12-14,4,3292.9,11807.63,5.8,0,3.6,2,21,22,Yes,0,0.0,No
CUST10269,18,Female,Chennai,Basic,Mobile,Net Banking,Fashion,2024-07-25,2025-12-31,2,1170.03,1862.83,9.2,2,3.8,0,16,24,Yes,6,0.0,Yes
CUST10270,65,Female,Delhi,Platinum,Mobile,UPI,Fashion,2025-02-09,2025-12-31,6,4227.03,24474.65,12.0,3,5.0,4,16,23,Yes,0,1.5,No
CUST10271,29,Male,Bengaluru,Basic,Mobile,COD,Grocery,2022-02-21,2024-07-05,15,2718.06,41621.16,14.4,0,3.2,0,24,25,Yes,3,3.5,No
CUST10272,22,Female,Delhi,Basic,Mobile,Debit Card,Home & Kitchen,2022-11-09,2024-07-23,9,2026.59,16863.1,23.1,1,4.2,1,15,20,Yes,14,2.2,Yes
CUST10273,54,Female,Kochi,Gold,Mobile,Credit Card,Sports,2024-02-26,2025-12-31,8,1520.4,10595.86,20.5,0,3.4,0,21,19,Yes,5,5.0,No
CUST10274,49,Male,Delhi,Gold,Mobile,COD,Home & Kitchen,2024-06-14,2025-12-31,8,2164.93,18809.42,15.4,2,3.8,1,23,25,Yes,1,3.2,No
CUST10275,26,Female,Chennai,Silver,Desktop,UPI,Grocery,2023-03-14,2023-12-07,12,2660.05,29959.48,12.9,1,4.5,2,23,22,Yes,9,0.9,Yes
CUST10276,58,Female,Hyderabad,Basic,Desktop,Net Banking,Home & Kitchen,2022-09-11,2024-04-26,9,6141.88,58907.74,0.8,0,4.2,0,20,26,Yes,4,5.0,No
CUST10277,52,Female,Mumbai,Silver,Mobile,Credit Card,Electronics,2024-02-26,2025-01-19,3,2557.11,8741.75,25.3,2,3.9,0,20,24,Yes,9,3.7,Yes
CUST10278,36,Female,Pune,Gold,Desktop,Debit Card,Electronics,2022-12-08,2025-09-23,15,3055.34,51810.99,11.4,1,3.6,2,18,18,Yes,9,0.0,No
CUST10279,65,Male,Mumbai,Basic,Mobile,COD,Beauty,2023-05-01,2025-12-31,10,2624.85,24612.03,27.4,2,4.2,0,19,18,Yes,10,0.5,No
CUST10280,33,Female,Mumbai,Basic,Mobile,COD,Beauty,2024-11-18,2025-12-31,6,3058.41,18973.44,,0,5.0,1,9,23,Yes,10,1.5,No
CUST10281,20,Female,Coimbatore,Basic,Desktop,Credit Card,Grocery,2022-04-20,2023-07-09,12,2974.26,34792.74,31.2,3,3.4,2,24,15,Yes,14,6.0,Yes
CUST10282,37,Female,Chennai,Basic,Desktop,UPI,Grocery,2022-10-17,2025-12-31,8,2740.18,25985.73,19.9,2,5.0,2,15,15,Yes,9,4.0,No
CUST10283,41,Female,Kochi,Gold,Desktop,Debit Card,Grocery,2022-01-30,2025-12-31,7,1994.82,16608.18,3.5,1,4.8,2,24,19,No,10,0.4,No
CUST10284,50,Female,Kochi,Silver,Mobile,Credit Card,Electronics,2021-04-21,2025-03-21,10,3758.97,34652.85,10.1,3,4.9,1,15,17,Yes,5,8.8,No
CUST10285,41,Female,Pune,Platinum,Mobile,Net Banking,Home & Kitchen,2021-03-31,2021-11-22,10,1614.77,12851.45,13.6,0,4.2,2,22,22,Yes,4,4.1,Yes
CUST10286,28,Female,Hyderabad,Silver,Desktop,Debit Card,Sports,2023-02-02,2025-12-31,8,3445.43,22982.15,8.0,2,4.8,3,26,24,Yes,9,0.1,No
CUST10287,25,Female,Coimbatore,Gold,Mobile,COD,Grocery,2024-07-27,2025-06-24,6,3792.16,21239.91,12.0,0,3.3,2,21,16,Yes,7,1.9,No
CUST10288,53,Female,Bengaluru,Basic,Mobile,Credit Card,Grocery,2024-09-18,2025-12-31,7,1057.9,7643.2,4.1,0,3.6,4,20,13,Yes,10,1.5,No
CUST10289,55,Female,Hyderabad,Silver,Desktop,COD,Electronics,2024-06-01,2025-12-31,8,1543.01,13311.78,15.0,2,4.5,0,24,16,No,3,0.8,No
CUST10290,57,Female,Delhi,Basic,Desktop,COD,Sports,2024-01-30,2025-12-31,14,1125.31,14426.02,16.9,1,4.2,2,23,27,Yes,7,5.1,No
CUST10291,37,Male,Hyderabad,Basic,Desktop,COD,Electronics,2021-05-12,2025-05-27,8,4784.02,41477.44,7.0,0,3.9,0,10,24,Yes,10,2.2,No
CUST10292,52,Male,Hyderabad,Silver,Mobile,UPI,Sports,2023-11-03,2025-12-22,9,2126.71,23329.65,30.5,3,2.4,1,14,24,Yes,2,4.4,No
CUST10293,65,Male,Mumbai,Platinum,Desktop,COD,Electronics,2022-04-02,2024-04-12,3,4664.8,15058.07,15.5,0,3.7,2,19,26,Yes,6,2.3,Yes
CUST10294,42,Female,Hyderabad,Gold,Mobile,Net Banking,Home & Kitchen,2025-01-04,2025-12-31,9,2341.78,17477.98,8.5,2,3.2,1,15,27,No,11,1.8,No
CUST10295,52,Female,Kochi,Basic,Mobile,Net Banking,Grocery,2021-04-08,2021-07-03,5,1677.48,8721.51,2.0,3,4.3,3,26,24,No,4,1.3,Yes
CUST10296,42,Female,Delhi,Basic,Desktop,Debit Card,Fashion,2024-02-18,2025-12-31,11,1947.37,21869.79,15.5,2,3.9,1,20,23,No,11,2.5,No
CUST10297,46,Male,Delhi,Basic,Mobile,COD,Fashion,2021-10-20,2023-02-02,12,2948.64,41942.05,12.9,0,3.6,2,15,19,Yes,4,0.9,Yes
CUST10298,35,Female,Chennai,Silver,Mobile,COD,Grocery,2025-10-01,2025-12-31,8,3773.45,27928.1,21.3,0,5.0,3,13,20,Yes,5,2.4,No
CUST10299,63,Male,Hyderabad,Gold,Desktop,Credit Card,Grocery,2023-10-22,2025-12-31,12,2782.32,32101.5,13.9,2,4.7,3,17,27,Yes,14,1.4,No
CUST10300,35,Male,Mumbai,Platinum,Mobile,UPI,Grocery,2022-07-26,2025-12-31,11,4158.67,48001.97,5.5,1,4.7,0,21,22,No,11,0.0,No
CUST10301,19,Female,Hyderabad,Basic,Mobile,Debit Card,Grocery,2021-09-07,2023-05-24,12,2529.91,30729.68,28.4,2,5.0,2,16,21,Yes,4,1.8,Yes
CUST10302,52,Female,Bengaluru,Silver,Mobile,COD,,2022-10-14,2024-06-16,13,2663.8,38421.61,18.5,2,4.5,0,18,23,No,12,0.0,No
CUST10303,33,Male,Bengaluru,Silver,Mobile,Credit Card,Home & Kitchen,2021-05-29,2023-09-27,8,1889.03,11639.36,13.0,0,3.5,1,21,20,Yes,0,5.2,Yes
