Employee_ID,Age,Experience_Years,Department,Job_Level,Education_Level,Work_Mode,Employment_Type,Monthly_Income,Previous_Salary,Current_Salary,Bonus,Quantity,Unit_Price,Total_Spending,Number_of_Orders,Working_Hours,Training_Hours,Projects_Completed,Performance_Score
EMP00177,43,1,Sales,Junior,Bachelor,Office,Part-Time,34881.11,33109.68,38589.13,5104.68,8,2231.16,73888.5,18,43.9,17,16,59.0
EMP00178,57,1,Marketing,Mid,Bachelor,Office,Contract,50937.43,43192.76,55755.09,4044.21,16,8850.16,22049.44,21,47.5,10,16,59.7
EMP00179,52,25,Engineering,Junior,PhD,Remote,Full-Time,124847.68,99122.84,131914.74,21164.17,4,7205.88,197548.38,25,44.8,7,17,64.8
EMP00180,53,12,Marketing,Junior,PhD,Remote,Contract,58382.35,49712.01,65779.22,6289.04,19,8816.11,18089.65,20,39.7,19,9,64.8
EMP00181,21,1,IT,Entry,Diploma,Remote,Part-Time,30146.89,22848.91,31349.4,1550.61,6,1823.87,34552.62,24,45.6,74,11,73.1
EMP00182,39,19,Sales,Manager,High School,Office,Part-Time,84445.76,78615.11,82751.53,2870.16,19,4290.31,96486.56,3,46.3,58,13,69.2
EMP00183,22,2,Finance,Manager,Master,Hybrid,Full-Time,15000.0,13705.65,16762.76,2188.94,15,3189.94,173189.09,22,44.6,90,1,63.4
EMP00184,46,7,IT,Senior,Master,Office,Contract,50714.88,45398.14,51015.5,8911.71,12,591.97,71820.52,8,35.1,92,7,61.7
EMP00185,52,22,IT,Senior,Master,Remote,Full-Time,85166.17,74261.95,81821.42,14081.34,12,3202.97,153950.63,46,42.6,24,11,63.0
EMP00186,26,6,Finance,Manager,Diploma,Hybrid,Contract,28296.15,24503.53,27594.62,3905.36,2,4106.04,135530.78,46,52.1,57,3,64.4
EMP00187,52,26,Finance,Manager,Diploma,Remote,Part-Time,110812.19,105199.07,118769.82,5036.14,9,1376.09,128094.15,29,51.7,18,2,82.3
EMP00188,24,4,Engineering,Entry,Bachelor,Office,Full-Time,61433.84,49491.07,65821.23,2268.62,3,5881.63,169158.43,7,48.8,1,14,65.7
EMP00189,31,0,Engineering,Entry,High School,Hybrid,Full-Time,32417.06,29367.81,32483.08,2661.61,1,4140.14,3819.89,6,47.4,57,10,58.7
EMP00190,37,16,IT,Manager,Bachelor,Hybrid,Contract,69896.03,60549.6,76566.63,12153.8,14,941.39,185901.45,6,33.8,65,20,74.8
EMP00191,58,29,Marketing,Mid,Diploma,Office,Part-Time,128908.39,121841.13,142408.71,24893.83,13,7187.8,166016.01,12,41.5,6,17,90.2
EMP00192,44,12,HR,Mid,PhD,Remote,Part-Time,54120.92,49550.99,61378.57,3433.7,5,7428.16,187635.58,22,32.8,50,8,67.7
EMP00193,25,5,HR,Entry,Bachelor,Remote,Contract,57390.94,54504.47,61235.42,9020.55,7,8427.48,158923.99,47,50.4,94,15,65.2
EMP00194,54,18,IT,Junior,Diploma,Remote,Contract,89506.39,77661.56,98983.75,11035.82,14,5112.64,175839.69,26,37.3,32,6,65.3
EMP00195,26,6,Marketing,Manager,Diploma,Office,Contract,38270.2,30268.24,42120.95,984.51,16,9702.26,41412.53,25,49.2,74,20,74.4
EMP00196,42,22,Finance,Senior,PhD,Remote,Contract,111530.75,94883.38,111704.94,13129.95,18,9183.61,64526.58,19,50.4,12,2,66.6
EMP00197,31,11,Operations,Mid,PhD,Hybrid,Contract,71021.41,63366.88,71876.88,11723.45,14,5737.84,63728.98,36,52.3,9,15,77.3
EMP00198,36,16,IT,Junior,PhD,Remote,Part-Time,97589.57,88306.08,102049.07,6802.2,1,4727.04,22724.18,35,48.8,58,16,82.8
EMP00199,53,16,Sales,Mid,High School,Remote,Part-Time,65068.91,48808.32,62063.24,11811.64,6,528.83,146186.27,13,44.1,37,2,63.7
EMP00200,29,9,Marketing,Junior,Diploma,Hybrid,Full-Time,81343.47,69223.73,82114.57,5086.15,10,7254.45,28098.01,25,45.0,19,14,65.5
EMP00201,26,6,Sales,Manager,PhD,Hybrid,Part-Time,61295.87,48855.68,64040.49,2069.67,6,5867.07,11449.32,48,38.0,84,20,76.5
EMP00202,36,9,Sales,Manager,High School,Remote,Contract,80629.98,74581.31,78341.21,3933.86,2,9406.67,155313.93,45,34.4,13,1,52.0
EMP00203,49,9,IT,Manager,Master,Hybrid,Part-Time,40769.2,31823.66,39760.37,6957.69,7,6145.21,181027.97,32,33.3,87,9,74.6
EMP00204,23,3,Marketing,Entry,Master,Office,Part-Time,31856.46,28138.54,33215.06,3030.03,17,9932.13,153060.55,30,34.6,39,17,65.1
EMP00205,40,7,Sales,Junior,Master,Hybrid,Part-Time,66213.58,53183.57,72582.87,10822.62,14,8611.28,165245.09,21,53.3,6,14,67.2
EMP00206,56,19,Engineering,Senior,Diploma,Office,Full-Time,78510.77,64481.56,87676.89,9077.57,7,9559.18,119528.71,42,34.1,68,10,83.9
EMP00207,39,19,Engineering,Senior,High School,Hybrid,Full-Time,101916.71,95609.27,107956.58,10854.19,9,3612.8,177661.52,45,48.1,5,13,72.9
EMP00208,46,13,Marketing,Manager,High School,Office,Contract,115401.13,92100.44,120588.39,19069.39,19,1918.69,99843.99,40,34.6,39,13,70.3
EMP00209,23,3,HR,Senior,Master,Office,Contract,15000.0,11535.01,15402.84,1443.42,11,8070.29,197676.2,44,54.4,52,19,65.3
EMP00210,39,19,Operations,Mid,Bachelor,Remote,Full-Time,82932.45,63348.53,81986.17,13631.27,3,7968.87,21579.59,8,39.2,98,8,72.4
EMP00211,40,14,Sales,Junior,Master,Hybrid,Part-Time,79690.18,67810.21,78041.58,3037.72,4,2508.76,162026.96,41,40.3,8,7,54.6
EMP00212,52,21,Sales,Junior,Diploma,Hybrid,Part-Time,61790.02,54272.79,68486.78,8312.98,5,7765.07,128636.49,42,40.1,64,17,81.3
EMP00213,27,7,Marketing,Junior,Master,Hybrid,Full-Time,47694.7,38893.06,49745.63,6985.64,4,6028.75,116548.57,7,50.4,19,8,45.7
EMP00214,53,3,Engineering,Mid,Master,Office,Contract,25106.66,22296.02,27819.79,4565.33,13,1540.49,145436.3,3,35.5,5,4,61.5
EMP00215,60,12,Operations,Entry,High School,Remote,Part-Time,89052.02,67876.05,97139.42,5376.81,9,5266.94,168218.01,37,50.8,95,7,73.6
EMP00216,59,22,HR,Mid,Master,Hybrid,Contract,113476.05,104564.43,112202.76,14611.13,14,9345.81,172713.93,3,46.4,76,20,81.8
EMP00217,38,7,Sales,Junior,PhD,Remote,Part-Time,69562.16,63532.05,73183.66,6816.13,16,5311.35,35900.81,18,35.5,38,17,64.7
EMP00218,60,17,IT,Junior,PhD,Remote,Contract,97439.17,92284.56,101220.13,8662.23,6,7992.64,40210.15,42,31.6,20,5,63.5
EMP00219,21,1,Engineering,Junior,Bachelor,Office,Part-Time,17126.3,16052.5,17721.87,671.5,10,774.64,4217.14,9,49.4,36,20,55.0
EMP00220,31,11,Marketing,Senior,Diploma,Hybrid,Contract,86409.76,70963.1,91465.95,3816.03,13,7416.77,27236.65,24,35.5,11,4,64.9
EMP00221,48,13,Marketing,Entry,Diploma,Remote,Contract,80504.46,66807.04,92291.63,13738.72,3,9494.96,53512.62,7,52.2,69,19,74.2
EMP00222,45,25,Engineering,Mid,High School,Hybrid,Contract,146120.52,131390.54,162570.78,22642.19,11,5245.51,144486.13,33,33.2,14,1,74.9
EMP00223,43,17,Sales,Junior,Diploma,Hybrid,Full-Time,61275.08,47599.49,69286.33,5442.54,3,3708.24,95677.73,25,45.4,20,10,69.8
EMP00224,51,31,HR,Manager,Bachelor,Hybrid,Contract,181224.35,147299.69,173237.42,30650.04,7,6643.18,151822.8,42,47.3,84,6,78.0
EMP00225,50,10,Sales,Entry,PhD,Remote,Full-Time,52737.73,40803.61,51581.05,1821.45,10,9204.48,97820.63,34,46.4,91,12,73.5
EMP00226,55,11,Engineering,Manager,High School,Office,Full-Time,59279.99,49853.13,57320.95,7852.19,1,2179.31,111563.89,38,37.9,99,17,68.5
EMP00227,27,7,Finance,Entry,PhD,Office,Contract,41963.66,36105.57,42074.7,7397.0,4,4335.09,23102.25,21,51.9,80,5,60.2
EMP00228,36,16,Sales,Junior,Bachelor,Remote,Full-Time,65301.77,51734.16,67807.95,11166.31,8,1984.76,155535.1,38,49.2,45,9,68.8
EMP00229,46,26,Operations,Entry,High School,Hybrid,Full-Time,114656.58,86603.13,123646.87,9986.69,20,5218.22,151867.18,40,42.8,70,9,72.8
EMP00230,22,2,Engineering,Entry,Master,Hybrid,Full-Time,45571.49,40735.04,47857.64,7024.49,17,5634.01,62204.76,18,45.1,86,5,57.3
EMP00231,21,1,Operations,Junior,Diploma,Office,Part-Time,40209.47,30317.98,45462.3,3898.08,5,9469.93,66387.04,39,44.2,85,19,68.6
EMP00232,32,12,Engineering,Manager,Bachelor,Remote,Contract,74308.56,70197.85,84561.0,12723.47,17,4418.89,44716.61,50,53.7,9,11,64.7
EMP00233,25,5,Finance,Manager,High School,Remote,Full-Time,41428.19,32907.3,40711.66,4786.5,9,5886.09,162954.1,33,52.4,81,12,83.6
EMP00234,57,16,Operations,Senior,PhD,Office,Contract,100401.31,88632.27,112507.96,15830.7,8,8909.99,149654.35,28,35.9,65,5,64.4
EMP00235,52,22,Operations,Manager,High School,Remote,Full-Time,128340.71,107414.8,134288.59,4381.92,7,3553.35,122220.4,25,36.6,75,8,67.9
EMP00236,29,9,IT,Manager,Master,Remote,Contract,59366.99,45233.77,61781.2,7492.39,5,6904.56,48525.6,14,54.5,38,17,68.4
EMP00237,55,7,Marketing,Entry,Bachelor,Office,Full-Time,41891.65,35374.85,46373.55,4987.25,4,7693.04,35198.81,20,35.9,21,8,71.3
EMP00238,39,5,Operations,Senior,High School,Office,Part-Time,45144.0,38523.72,43727.74,5859.5,3,3640.02,11003.5,39,53.8,85,2,71.7
EMP00239,36,4,Marketing,Junior,Bachelor,Remote,Part-Time,38628.69,35574.57,43515.16,5609.48,8,2061.24,10076.68,20,46.2,41,18,81.5
EMP00240,23,3,Engineering,Junior,Bachelor,Remote,Part-Time,31884.96,28583.9,34568.8,5906.99,5,5277.64,38240.09,7,31.3,85,19,72.0
EMP00241,40,20,HR,Mid,PhD,Office,Full-Time,87525.55,67032.36,98470.82,14128.62,5,3889.62,21005.97,4,38.4,5,10,71.9
EMP00242,44,10,Sales,Senior,Diploma,Office,Contract,62068.32,49147.71,71310.01,3695.23,17,3031.39,111665.43,31,41.9,51,7,56.6
EMP00243,53,0,IT,Entry,Master,Hybrid,Full-Time,15000.0,12185.66,15804.01,2529.92,15,9747.5,72259.94,30,50.8,36,9,56.7
EMP00244,44,18,Engineering,Mid,High School,Remote,Part-Time,85247.61,65920.41,82575.31,3578.21,8,5270.45,89544.21,37,38.2,83,12,66.2
EMP00245,31,8,Finance,Mid,Diploma,Remote,Full-Time,51009.16,42918.08,50157.56,6732.99,7,8636.54,119219.37,21,37.8,5,12,66.1
EMP00246,28,8,HR,Junior,PhD,Office,Contract,69520.5,65826.3,70544.09,12436.92,17,2355.52,132161.25,1,53.0,72,5,63.5
EMP00247,56,33,IT,Manager,Diploma,Office,Part-Time,155885.54,132958.29,151319.74,5955.13,12,9424.71,129992.14,3,32.0,28,11,78.0
EMP00248,58,3,IT,Entry,Bachelor,Hybrid,Full-Time,29540.48,26538.48,32880.58,5108.87,4,8047.1,52910.46,13,43.8,100,17,65.5
EMP00249,60,35,Engineering,Senior,Bachelor,Hybrid,Contract,179985.81,159573.18,181672.92,29472.99,20,8182.58,162115.78,7,42.6,68,15,89.4
EMP00250,40,17,Finance,Mid,Master,Office,Part-Time,104179.46,95843.26,119303.95,11530.54,18,4202.77,183624.22,6,31.4,50,11,53.4
EMP00251,55,14,Finance,Entry,High School,Remote,Contract,84330.86,66886.57,91964.34,6375.55,4,5113.55,63871.73,6,32.2,76,15,71.8
EMP00252,45,12,Marketing,Junior,High School,Hybrid,Contract,85770.04,77258.67,84456.57,7974.8,10,6136.87,4396.02,34,39.5,26,16,68.5
EMP00253,55,18,Sales,Mid,PhD,Office,Part-Time,95407.74,88373.43,99720.99,18543.3,3,8002.77,179931.68,32,33.4,86,19,65.0
EMP00254,45,5,Engineering,Mid,Master,Office,Full-Time,24202.57,18982.13,25252.4,1362.74,5,8566.04,184786.2,16,42.0,36,12,66.5
EMP00255,49,11,HR,Junior,High School,Office,Full-Time,62810.01,51464.04,65856.44,7809.09,12,1241.43,11138.34,38,45.2,45,3,60.0
EMP00256,38,16,Sales,Junior,Bachelor,Remote,Full-Time,92473.79,87297.14,97757.58,3235.04,5,9088.59,1986.36,8,47.3,97,8,75.3
EMP00257,38,18,HR,Junior,Master,Office,Full-Time,85757.24,77709.57,82004.04,5078.61,5,9406.22,163464.55,21,43.7,24,11,82.6
EMP00258,22,2,IT,Entry,Diploma,Office,Contract,21960.28,17711.37,23876.54,3456.48,4,6132.43,60991.21,11,39.5,36,1,56.9
EMP00259,55,28,Operations,Entry,Master,Remote,Full-Time,136774.48,118007.43,143262.84,10185.3,6,2274.13,183001.85,50,33.2,22,4,75.4
EMP00260,36,16,Operations,Entry,Master,Office,Full-Time,97481.43,80993.93,108028.25,19246.53,10,8274.94,44131.97,23,36.2,91,6,79.1
EMP00261,56,26,Engineering,Manager,High School,Office,Contract,83829.06,71086.46,93307.6,9233.52,6,5711.58,172369.77,6,40.5,25,10,75.4
EMP00262,53,24,Finance,Mid,PhD,Hybrid,Contract,140613.28,115448.18,140065.88,15886.08,1,8263.37,14660.21,46,53.1,75,15,72.4
EMP00263,24,4,Finance,Entry,PhD,Office,Part-Time,26033.55,20979.56,24984.0,690.84,16,8240.68,52866.73,15,35.1,51,8,50.2
EMP00264,53,22,IT,Manager,High School,Remote,Contract,99825.55,88340.88,108874.42,19183.96,11,1323.93,194652.65,11,40.3,2,14,73.6
EMP00265,34,14,IT,Mid,High School,Hybrid,Part-Time,81186.2,73531.02,93003.06,4169.89,6,6266.7,47008.13,27,48.3,72,2,61.4
EMP00266,41,20,HR,Entry,High School,Office,Part-Time,68544.35,63389.23,71240.31,8012.92,20,5089.87,27469.58,15,47.6,78,20,89.2
EMP00267,40,12,IT,Junior,PhD,Remote,Full-Time,59944.76,46820.82,60060.01,5468.25,18,9488.13,171553.88,45,54.1,71,6,62.6
EMP00268,28,8,Engineering,Senior,High School,Office,Full-Time,57112.36,52233.32,56046.32,5414.55,6,3318.09,24442.36,38,34.8,27,3,58.2
EMP00269,27,7,HR,Entry,Diploma,Hybrid,Full-Time,48025.59,38466.58,48385.26,6521.59,17,2457.0,20393.77,4,30.4,89,2,53.9
EMP00270,23,3,Sales,Senior,Diploma,Remote,Contract,41329.31,34529.29,41973.39,5752.05,12,9022.33,65361.6,14,38.1,79,14,65.2
EMP00271,37,16,Finance,Entry,Bachelor,Hybrid,Contract,70023.63,65142.2,72458.7,3345.17,17,1912.8,127430.37,45,33.7,33,18,66.6
EMP00272,53,3,Finance,Junior,Diploma,Remote,Full-Time,39125.34,32900.53,42297.68,4300.88,18,7021.93,142438.53,10,43.7,83,15,62.7
EMP00273,32,12,Operations,Senior,Master,Remote,Full-Time,63489.12,50119.12,63783.25,10303.39,10,3350.19,176366.52,29,52.5,64,4,63.6
EMP00274,42,22,Operations,Manager,Bachelor,Office,Contract,91516.84,71563.76,87874.04,9132.61,20,5894.53,108641.39,12,47.2,87,16,74.9
EMP00275,42,8,Engineering,Junior,Diploma,Remote,Part-Time,54665.22,46170.07,56013.04,2724.78,12,6354.08,79290.14,40,33.4,28,12,83.0
EMP00276,50,20,Finance,Senior,Master,Remote,Part-Time,98821.88,89190.15,110791.77,7547.92,4,4465.01,72407.92,20,32.9,3,17,78.0
EMP00277,58,19,Engineering,Senior,Diploma,Office,Full-Time,91929.74,87281.87,96495.92,5352.91,10,9762.17,169533.64,37,52.8,67,1,73.2
EMP00278,58,18,Sales,Junior,Master,Remote,Full-Time,117722.39,106830.92,134551.6,5020.52,5,1752.42,145039.25,2,42.2,61,20,77.1
EMP00279,28,8,Sales,Junior,High School,Remote,Full-Time,87514.63,80986.25,91953.75,7698.19,4,4218.29,181180.37,20,53.1,37,9,64.0
EMP00280,47,11,Marketing,Junior,Master,Remote,Part-Time,59041.88,53112.09,59347.7,6929.66,16,4588.76,192843.06,12,48.4,66,12,66.2
EMP00281,47,16,HR,Mid,High School,Remote,Full-Time,111738.25,103814.56,110471.45,3698.01,5,6494.95,60710.12,38,54.8,1,5,80.0
EMP00282,54,27,Operations,Manager,Master,Office,Part-Time,75727.28,57950.96,82459.81,9745.21,19,4368.97,106405.15,30,51.8,92,17,82.0
EMP00283,41,21,HR,Entry,Master,Office,Contract,101381.76,94891.94,107188.53,20149.06,6,1421.84,126732.34,47,40.4,91,3,65.7
EMP00284,50,17,Operations,Senior,Diploma,Hybrid,Contract,82994.01,68825.38,88869.97,16062.87,7,9500.58,33605.94,18,49.0,75,6,63.4
EMP00285,53,13,Marketing,Entry,Master,Remote,Contract,86471.57,80792.36,95207.39,14635.42,10,4452.75,11616.06,50,41.8,43,3,64.4
EMP00286,48,28,Finance,Junior,Diploma,Office,Full-Time,132416.25,101317.84,145019.72,8996.55,7,3755.4,173685.02,10,35.8,78,6,84.4
EMP00287,53,6,Engineering,Manager,Master,Remote,Contract,47846.95,42729.65,45869.57,1149.92,14,4743.86,107569.18,7,36.0,94,13,77.2
EMP00288,25,5,HR,Manager,PhD,Office,Part-Time,28650.59,25703.53,31816.89,4871.68,10,2557.66,114584.07,42,39.9,100,19,68.5
EMP00289,39,17,Operations,Mid,Bachelor,Hybrid,Part-Time,85506.89,81178.72,90341.51,2567.74,20,1452.11,111427.95,5,32.8,31,15,66.0
EMP00290,24,4,HR,Junior,Diploma,Remote,Part-Time,36567.76,33048.89,37604.16,2084.84,11,1911.5,151237.18,48,34.4,85,7,72.4
EMP00291,55,35,Finance,Senior,Diploma,Hybrid,Full-Time,157160.11,129895.15,166197.43,18545.14,14,2083.22,29954.89,29,42.5,2,13,91.5
EMP00292,37,17,Engineering,Mid,High School,Hybrid,Full-Time,68311.23,58846.69,73263.13,3559.56,12,2377.9,123195.64,35,53.8,16,20,72.8
EMP00293,48,1,IT,Junior,PhD,Hybrid,Part-Time,28933.13,23820.94,28351.61,4921.0,4,4489.62,94426.42,39,44.4,92,2,67.7
EMP00294,50,15,Operations,Mid,High School,Office,Part-Time,70259.27,55448.88,72611.77,11233.67,13,6427.04,179494.67,12,40.2,11,19,61.4
EMP00295,49,8,IT,Entry,PhD,Remote,Part-Time,37008.54,29595.74,37642.02,5774.76,3,6474.43,104404.57,10,36.1,63,19,66.4
EMP00296,26,6,Marketing,Junior,PhD,Office,Part-Time,32886.58,26125.17,33547.0,5488.87,13,500.93,188644.06,37,34.9,62,3,53.0
EMP00297,55,10,Engineering,Senior,Master,Office,Contract,58105.79,49957.21,56261.92,3459.99,20,9249.1,71297.35,2,46.5,77,3,66.1
EMP00298,57,21,Sales,Senior,High School,Remote,Part-Time,79029.04,73594.38,77604.04,11949.24,19,8317.05,193412.05,3,51.2,71,6,69.1
EMP00299,44,24,HR,Junior,Bachelor,Remote,Full-Time,152974.94,142656.07,150277.45,12842.35,15,9657.41,175156.43,14,40.0,40,13,76.0
EMP00300,49,29,Operations,Mid,PhD,Remote,Full-Time,157664.19,119975.0,161549.81,22078.04,19,3919.87,117268.39,47,43.8,1,14,82.9
EMP00301,51,22,HR,Manager,PhD,Remote,Full-Time,130558.93,100005.51,147387.76,5478.76,20,6815.59,71388.28,20,47.7,52,6,64.8
EMP00302,55,33,Marketing,Junior,Diploma,Office,Full-Time,134288.86,107300.0,133107.86,19741.21,4,2096.2,75808.75,45,31.5,33,9,76.1
EMP00303,53,8,Marketing,Senior,Master,Remote,Full-Time,66192.58,53021.04,68392.72,12906.19,6,8261.81,154777.67,49,38.8,87,10,58.6
EMP00304,41,21,HR,Entry,Bachelor,Remote,Part-Time,134213.36,103207.1,135867.12,3737.58,15,2032.99,116545.64,4,48.2,83,16,86.5
EMP00305,52,7,Operations,Senior,PhD,Remote,Part-Time,50351.37,41675.46,55762.96,1857.42,4,3596.86,80915.93,26,47.1,73,15,77.5
EMP00306,43,6,Engineering,Manager,Diploma,Hybrid,Contract,35684.47,30957.88,34257.99,1507.83,6,5162.93,127574.94,47,31.3,39,12,67.1
EMP00307,53,33,Finance,Senior,High School,Remote,Contract,116838.23,101138.96,115589.08,11391.9,2,6148.05,146913.45,15,35.9,70,13,82.0
EMP00308,23,3,Engineering,Manager,PhD,Remote,Contract,46519.54,39945.67,46153.35,3365.24,4,5816.51,5557.2,9,47.0,64,18,65.7
EMP00309,38,2,Finance,Junior,Diploma,Office,Part-Time,29661.38,24255.13,34068.84,4901.41,18,1469.91,18882.7,3,36.8,54,2,47.0
EMP00310,45,25,Sales,Senior,High School,Hybrid,Contract,119129.39,106178.97,126772.14,12542.14,15,4505.92,19802.6,2,50.4,73,14,80.3
EMP00311,51,5,Engineering,Mid,Master,Office,Part-Time,18373.9,16817.57,17965.84,1969.99,12,9267.64,47154.83,39,30.7,50,17,73.7
EMP00312,23,3,HR,Mid,High School,Hybrid,Full-Time,35544.61,29120.09,35702.42,5298.52,8,8787.5,85971.1,41,34.8,4,1,66.7
EMP00313,60,27,HR,Senior,PhD,Office,Part-Time,117341.0,90013.11,115412.44,9992.1,12,6112.44,160926.33,30,37.0,55,11,72.8
EMP00314,44,0,Operations,Senior,Bachelor,Office,Part-Time,19761.81,15992.56,19266.2,1651.64,9,5937.08,70868.71,37,53.1,20,14,63.3
EMP00315,52,32,HR,Entry,High School,Remote,Full-Time,177684.64,138145.14,197129.81,27762.65,7,1560.91,4478.08,17,49.9,57,12,86.8
EMP00316,42,20,Operations,Senior,Bachelor,Remote,Full-Time,116226.28,98033.59,121938.87,18643.57,8,2402.46,97189.01,3,52.1,72,14,83.6
EMP00317,43,23,HR,Entry,Bachelor,Hybrid,Full-Time,92066.38,71921.06,99085.7,2079.94,20,2900.08,199329.09,9,41.0,92,17,76.4
EMP00318,22,2,Marketing,Entry,High School,Hybrid,Contract,38150.08,32144.07,38770.02,1750.41,10,5137.86,70455.18,8,50.6,30,12,59.8
EMP00319,47,9,IT,Entry,Master,Hybrid,Contract,74165.71,58902.45,78670.46,4328.14,11,7447.88,192289.65,9,51.3,45,6,58.6
EMP00320,22,2,HR,Entry,High School,Remote,Contract,29416.76,26408.79,29461.3,2450.07,2,4876.89,21167.68,17,40.0,26,9,53.1
EMP00321,46,12,IT,Junior,Diploma,Office,Full-Time,34736.85,26244.16,35140.05,2517.05,4,1697.58,35446.83,24,54.9,69,12,80.2
EMP00322,37,17,Finance,Mid,Bachelor,Hybrid,Contract,80380.98,69203.95,86847.44,11280.15,9,4673.81,145100.29,8,51.3,30,17,73.2
EMP00323,60,1,Sales,Entry,PhD,Remote,Full-Time,32232.96,25267.34,31590.56,5449.44,8,2045.02,100741.28,14,54.4,40,16,64.4
EMP00324,53,21,Engineering,Mid,Bachelor,Remote,Full-Time,84168.09,63142.76,90349.76,4593.53,5,7635.9,153259.24,16,51.7,44,2,67.2
EMP00325,29,9,Engineering,Entry,PhD,Office,Full-Time,63359.3,58533.86,70990.74,7687.79,14,2081.76,172848.11,18,49.4,35,18,70.3
EMP00326,59,35,Finance,Mid,Diploma,Office,Contract,114972.52,101670.84,111992.97,9911.43,2,5084.07,50965.89,49,53.6,1,16,77.2
EMP00327,49,13,HR,Senior,Diploma,Remote,Contract,99966.86,76953.35,112911.8,11100.32,17,7087.43,136883.0,24,40.5,61,10,63.0
EMP00328,46,9,Engineering,Senior,Diploma,Office,Full-Time,26518.35,23410.78,25613.79,3493.43,8,2667.88,121912.65,39,49.6,20,19,80.4
EMP00329,55,34,Operations,Mid,High School,Office,Contract,186916.69,163052.94,190614.25,33803.5,2,1222.29,172445.47,47,35.3,33,4,68.4
EMP00330,45,24,Finance,Entry,Bachelor,Remote,Part-Time,123681.52,104470.24,132599.19,6754.58,15,5851.35,86590.68,27,48.3,85,7,67.2
EMP00331,44,2,Marketing,Junior,PhD,Hybrid,Contract,40275.28,33583.61,42767.64,1436.26,2,1014.93,11322.22,28,49.6,12,16,62.6
EMP00332,33,13,IT,Mid,Diploma,Hybrid,Full-Time,97153.26,90101.29,94168.54,12911.49,11,6083.8,115263.04,7,47.9,18,19,86.3
EMP00333,27,7,Operations,Manager,Diploma,Remote,Full-Time,48775.63,38973.17,54130.34,4435.83,14,7658.24,191816.79,34,51.2,32,5,53.8
EMP00334,56,23,Engineering,Junior,PhD,Hybrid,Full-Time,129629.09,107548.33,148377.43,6393.63,10,3628.5,3911.6,27,40.3,48,5,73.8
EMP00335,40,20,Operations,Manager,Bachelor,Remote,Part-Time,104460.68,85221.44,103023.89,4290.79,7,5139.32,48811.34,34,43.6,2,7,63.3
EMP00336,21,1,HR,Mid,Bachelor,Remote,Full-Time,41742.48,37745.23,47128.35,5034.3,14,9323.24,63897.49,39,30.3,37,17,67.1
EMP00337,28,8,Marketing,Entry,PhD,Office,Full-Time,73119.4,68241.83,77606.14,5417.03,13,4975.53,153401.94,19,33.7,82,1,67.7
EMP00338,36,16,IT,Manager,Master,Hybrid,Contract,74743.36,68760.63,84997.16,14914.05,2,9967.26,65332.11,6,46.1,70,3,53.7
EMP00339,34,0,Marketing,Mid,Bachelor,Remote,Part-Time,30254.82,27517.99,29807.57,2815.58,10,1991.52,48577.69,30,44.1,14,16,56.0
EMP00340,32,12,Finance,Junior,PhD,Hybrid,Contract,85097.42,80617.72,94322.34,4953.66,1,7234.87,130063.04,28,34.9,37,2,66.7
EMP00341,43,23,HR,Entry,PhD,Hybrid,Full-Time,103010.28,91620.32,99091.39,13720.23,1,6699.88,10234.65,12,36.1,24,1,64.8
EMP00342,35,15,Operations,Manager,Diploma,Hybrid,Full-Time,85586.98,77046.32,96425.66,5474.65,3,8786.9,34948.78,15,38.6,60,7,68.7
EMP00343,48,16,Operations,Mid,PhD,Remote,Part-Time,65552.92,62049.8,71113.9,7141.04,11,1378.21,82198.02,45,47.9,85,10,76.8
EMP00344,54,27,Finance,Entry,High School,Office,Full-Time,127610.9,95886.59,130680.06,13636.97,19,3161.96,71764.39,39,45.2,86,3,66.3
EMP00345,22,2,Operations,Entry,Diploma,Hybrid,Part-Time,18660.36,16361.59,18438.18,1896.65,9,1755.7,70086.0,39,31.7,49,18,74.9
EMP00346,52,26,Sales,Senior,Diploma,Remote,Contract,97071.86,87150.56,108070.75,15851.39,13,9364.4,22602.45,15,49.0,9,3,71.6
EMP00347,43,23,HR,Entry,Bachelor,Hybrid,Part-Time,115049.62,107406.34,123177.67,6786.82,4,4553.04,72807.16,36,36.6,99,7,76.0
EMP00348,42,22,Finance,Mid,Master,Office,Contract,103268.4,95705.93,105548.89,18874.91,20,9145.63,159800.56,3,46.8,100,15,82.8
EMP00349,45,5,HR,Junior,Bachelor,Hybrid,Full-Time,53326.23,48974.39,55393.54,8662.38,6,3296.87,83355.0,1,33.1,49,1,65.3
EMP00350,42,6,IT,Senior,High School,Remote,Contract,45283.76,42528.62,50505.37,3620.98,2,1700.5,117648.07,7,54.9,41,19,65.4
EMP00351,42,22,HR,Mid,Diploma,Hybrid,Contract,109399.64,93807.55,111345.37,5744.41,9,3317.1,33552.3,9,32.0,70,5,74.7
EMP00352,26,6,HR,Mid,Diploma,Hybrid,Contract,61852.99,46475.35,59869.15,4349.27,18,6173.16,14872.56,1,48.5,51,7,74.2
EMP00353,35,15,IT,Mid,PhD,Hybrid,Part-Time,82453.59,62022.48,93358.6,6585.94,4,8529.71,176111.25,5,43.5,45,11,73.3
EMP00354,57,32,Finance,Manager,Master,Office,Contract,111842.72,96064.83,114914.9,13448.86,1,4161.21,66943.15,47,32.1,88,1,72.2
