Application_ID,Customer_ID,Age,Annual_Income,Credit_Score,Employment_Years,Loan_Amount,Loan_Tenure_Months,Existing_Loans,Previous_Loans,Previous_Defaults,Previous_Loan_Amount,Application_Date,Decision_Date,Loan_Type,Employment_Type,Location,Loan_Approved,Approved_Amount,Final_Interest_Rate
100189,50883,30,897000.0,689.0,8.0,319000.0,60,1,4,0,1133000,2025-01-08,2025-01-10,Home,Salaried,Chennai,0,0,
100190,50222,23,1367000.0,773.0,7.0,425000.0,72,1,3,0,629000,2025-12-07,2025-12-13,Personal,Salaried,Coimbatore,0,0,
100191,50017,34,499000.0,760.0,8.0,898000.0,84,1,3,0,504000,2025-02-03,2025-02-07,Education,Business Owner,Kochi,1,751000,11.33
100192,50238,47,827000.0,620.0,18.0,1263000.0,36,1,2,0,851000,2023-04-13,2023-04-17,Education,Self-Employed,Coimbatore,0,0,
100193,50749,40,1675000.0,646.0,20.0,808000.0,48,0,0,0,0,2024-07-01,2024-07-09,Personal,Business Owner,Coimbatore,1,765000,13.89
100194,50346,26,454000.0,752.0,5.0,1087000.0,84,1,1,1,178000,2023-01-06,2023-01-08,Personal,Self-Employed,Mumbai,0,0,
100195,51269,40,301000.0,514.0,14.0,1033000.0,48,3,3,0,1005000,2024-12-11,2024-12-18,Home,Salaried,Pune,0,0,
100196,50450,42,257000.0,680.0,14.0,925000.0,84,0,2,0,726000,2023-01-12,2023-01-14,Personal,Business Owner,Pune,0,0,
100197,51328,29,827000.0,597.0,13.0,487000.0,36,1,2,0,249000,2023-04-13,2023-04-19,Business,Salaried,Bengaluru,0,0,
100198,51137,40,257000.0,659.0,24.0,770000.0,72,0,3,0,1003000,2024-11-29,2024-12-04,Home,Contract,Pune,1,351000,13.69
100199,51478,39,507000.0,671.0,7.0,439000.0,84,1,2,0,533000,2024-03-02,2024-03-10,Auto,Salaried,Kochi,0,0,
100200,50417,27,730000.0,667.0,3.0,707000.0,72,2,3,1,474000,2023-06-20,2023-06-26,Personal,Contract,Delhi,0,0,
100201,50257,42,652000.0,654.0,27.0,840000.0,12,1,2,1,337000,2023-03-30,2023-04-06,Auto,Contract,Bengaluru,1,638000,14.34
100202,50055,44,727000.0,619.0,20.0,1762000.0,12,2,5,0,452000,2024-12-16,2024-12-22,Home,Business Owner,Kochi,0,0,
100203,50439,49,663000.0,839.0,25.0,341000.0,24,0,2,0,1180000,2025-05-04,2025-05-12,Business,Business Owner,Kochi,0,0,
100204,51162,49,1067000.0,811.0,26.0,912000.0,84,3,7,0,2908000,2024-08-22,2024-08-24,Business,Self-Employed,Coimbatore,0,0,
100205,51396,24,391000.0,614.0,0.0,1581000.0,84,0,1,0,131000,2024-03-01,2024-03-08,Personal,Self-Employed,Pune,0,0,
100206,51149,29,442000.0,793.0,0.0,1063000.0,84,0,2,0,746000,2025-10-07,2025-10-12,Business,Business Owner,Coimbatore,1,485000,11.58
100207,50024,43,424000.0,664.0,25.0,1107000.0,36,0,3,0,563000,2025-09-22,2025-10-01,Education,Self-Employed,Bengaluru,0,0,
100208,51480,43,872000.0,698.0,14.0,967000.0,84,2,5,1,1975000,2023-06-27,2023-07-06,Home,Salaried,Hyderabad,1,819000,13.85
100209,50796,43,900000.0,686.0,22.0,1430000.0,48,0,0,0,0,2024-07-16,2024-07-24,Business,Salaried,Mumbai,1,1352000,12.93
100210,50092,70,735000.0,647.0,40.0,385000.0,24,0,2,0,417000,2024-02-22,2024-03-01,Home,Salaried,Mumbai,1,370000,12.91
100211,50496,44,1022000.0,,16.0,327000.0,24,1,2,2,433000,2024-07-07,2024-07-11,Home,Salaried,Pune,0,0,
100212,51388,49,353000.0,698.0,23.0,698000.0,24,1,3,1,540000,2023-08-30,2023-09-07,Education,Salaried,Hyderabad,0,0,
100213,50563,48,1271000.0,659.0,31.0,213000.0,12,1,3,0,1510000,2024-02-12,2024-02-14,Personal,Contract,Coimbatore,1,169000,15.75
100214,50894,45,1191000.0,605.0,25.0,1377000.0,60,0,0,0,0,2025-11-07,2025-11-12,Home,Salaried,Bengaluru,1,1326000,13.73
100215,50712,35,835000.0,632.0,11.0,1370000.0,24,0,3,0,792000,2025-12-06,2025-12-10,Education,Self-Employed,Delhi,0,0,
100216,51181,46,1338000.0,583.0,29.0,552000.0,48,0,6,1,2504000,2025-04-01,2025-04-06,Business,Business Owner,Mumbai,0,0,
100217,50093,30,285000.0,691.0,13.0,571000.0,72,0,1,0,111000,2024-06-13,2024-06-18,Auto,Business Owner,Hyderabad,1,517000,10.36
100218,50379,36,474000.0,612.0,15.0,673000.0,12,1,3,1,406000,2024-05-14,2024-05-19,Personal,Self-Employed,Kochi,0,0,
100219,50719,33,431000.0,673.0,7.0,720000.0,72,3,3,0,951000,2023-07-11,2023-07-18,Auto,Self-Employed,Delhi,0,0,
100220,50479,39,830000.0,779.0,15.0,751000.0,60,2,3,0,1083000,2023-02-18,2023-02-19,Education,Self-Employed,Hyderabad,0,0,
100221,51029,61,374000.0,768.0,40.0,952000.0,60,1,4,0,1150000,2023-04-04,2023-04-06,Home,Business Owner,Chennai,1,596000,11.09
100222,50433,21,844000.0,688.0,0.0,637000.0,24,1,2,0,195000,2025-07-19,2025-07-26,Education,Self-Employed,Pune,1,552000,11.07
100223,51116,45,1112000.0,684.0,27.0,1176000.0,24,1,4,0,588000,2023-06-16,2023-06-17,Personal,Self-Employed,Hyderabad,0,0,
100224,50311,22,820000.0,812.0,0.0,895000.0,12,0,2,0,616000,2023-09-11,2023-09-20,Personal,Contract,Kochi,0,0,
100225,50046,33,682000.0,724.0,5.0,501000.0,24,0,2,0,1682000,2023-02-26,2023-03-01,Business,Contract,Chennai,0,0,
100226,51167,49,385000.0,669.0,28.0,1459000.0,84,0,2,1,919000,2023-01-06,2023-01-12,Education,Contract,Chennai,1,936000,11.31
100227,50762,39,410000.0,597.0,15.0,332000.0,12,0,1,0,550000,2023-08-26,2023-08-30,Personal,Business Owner,Pune,0,0,
100228,51480,27,1053000.0,716.0,2.0,665000.0,60,1,2,0,593000,2025-01-02,2025-01-05,Education,Self-Employed,Mumbai,0,0,
100229,50224,31,852000.0,744.0,2.0,1191000.0,84,0,0,0,0,2024-08-12,2024-08-20,Business,Salaried,Delhi,1,963000,11.62
100230,50167,45,590000.0,649.0,23.0,470000.0,48,2,3,0,447000,2023-01-20,2023-01-22,Business,Business Owner,Delhi,1,437000,11.37
100231,50999,31,497000.0,709.0,9.0,830000.0,48,0,0,0,0,2025-02-15,2025-02-18,Education,Contract,Coimbatore,1,416000,11.49
100232,50406,40,241000.0,666.0,21.0,944000.0,84,1,2,0,482000,2023-05-22,2023-05-30,Personal,Contract,Coimbatore,0,0,
100233,50318,38,371000.0,678.0,16.0,436000.0,36,1,2,0,707000,2024-01-11,2024-01-14,Home,Business Owner,Hyderabad,0,0,
100234,51221,31,1418000.0,528.0,8.0,673000.0,72,3,6,0,1523000,2024-02-11,2024-02-19,Home,Business Owner,Bengaluru,0,0,
100235,50671,59,337000.0,676.0,40.0,642000.0,36,1,3,0,862000,2025-03-26,2025-04-02,Business,Self-Employed,Delhi,0,0,
100236,50933,44,653000.0,753.0,17.0,517000.0,36,3,4,3,957000,2023-03-21,2023-03-23,Personal,Business Owner,Delhi,0,0,
100237,50663,21,944000.0,649.0,1.0,2482000.0,48,0,2,0,559000,2023-07-29,2023-07-30,Business,Salaried,Bengaluru,0,0,
100238,51013,40,341000.0,693.0,11.0,460000.0,24,1,2,0,824000,2025-02-06,2025-02-07,Business,Salaried,Chennai,1,350000,12.44
100239,51323,31,652000.0,641.0,6.0,1217000.0,84,1,3,0,398000,2024-01-12,2024-01-14,Business,Business Owner,Delhi,0,0,
100240,51062,47,915000.0,713.0,20.0,564000.0,12,0,3,0,356000,2023-02-09,2023-02-16,Business,Salaried,Pune,1,557000,13.69
100241,51035,30,603000.0,676.0,11.0,385000.0,48,4,4,0,1237000,2024-03-28,2024-04-06,Education,Self-Employed,Hyderabad,0,0,
100242,51305,37,2181000.0,629.0,15.0,741000.0,36,0,2,0,1028000,2024-12-14,2024-12-21,Education,Business Owner,Hyderabad,1,701000,12.5
100243,51434,43,283000.0,777.0,21.0,1000000.0,36,3,4,1,2331000,2023-03-27,2023-03-30,Personal,Salaried,Coimbatore,0,0,
100244,50551,47,966000.0,750.0,21.0,1161000.0,72,1,2,0,271000,2023-08-24,2023-09-01,Personal,Contract,Bengaluru,1,1157000,11.3
100245,50056,26,555000.0,651.0,3.0,1653000.0,24,0,0,0,0,2024-10-05,2024-10-13,Auto,Self-Employed,Mumbai,0,0,
100246,50869,35,849000.0,722.0,10.0,3537000.0,36,3,5,0,597000,2024-10-28,2024-11-06,Home,Business Owner,Delhi,0,0,
100247,51380,33,732000.0,725.0,13.0,803000.0,36,1,2,1,380000,2023-12-27,2024-01-05,Education,Business Owner,Delhi,1,640000,12.83
100248,50112,31,431000.0,732.0,5.0,486000.0,12,2,4,0,1753000,2025-05-17,2025-05-26,Personal,Business Owner,Pune,1,464000,10.71
100249,51388,56,665000.0,580.0,39.0,898000.0,24,3,6,1,1490000,2025-01-19,2025-01-23,Business,Contract,Hyderabad,0,0,
100250,50148,42,260000.0,755.0,13.0,605000.0,60,1,3,0,622000,2023-06-24,2023-07-04,Education,Salaried,Kochi,1,254000,11.45
100251,50498,25,787000.0,653.0,0.0,1165000.0,60,0,1,0,328000,2025-04-07,2025-04-11,Home,Business Owner,Hyderabad,0,0,
100252,51332,47,686000.0,667.0,32.0,343000.0,36,1,3,0,504000,2025-03-14,2025-03-16,Education,Salaried,Coimbatore,0,0,
100253,50546,59,800000.0,850.0,35.0,2575000.0,36,1,2,0,1109000,2023-03-02,2023-03-10,Home,Self-Employed,Mumbai,1,707000,9.72
100254,51325,48,966000.0,710.0,21.0,1121000.0,84,0,0,0,0,2025-02-13,2025-02-15,Auto,Contract,Mumbai,0,0,
100255,51356,23,708000.0,665.0,2.0,277000.0,12,2,3,0,613000,2024-02-18,2024-02-21,Personal,Contract,Kochi,0,0,
100256,50612,33,641000.0,547.0,9.0,474000.0,60,0,1,1,335000,2023-04-26,2023-05-05,Home,Self-Employed,Kochi,0,0,
100257,50772,51,404000.0,780.0,26.0,1097000.0,24,1,1,1,400000,2025-10-25,2025-10-27,Auto,Self-Employed,Mumbai,0,0,
100258,50781,31,435000.0,603.0,5.0,1337000.0,24,1,4,0,2221000,2024-11-28,2024-11-29,Education,Business Owner,Pune,0,0,
100259,50059,42,1023000.0,625.0,31.0,348000.0,48,3,5,0,1125000,2025-03-10,2025-03-15,Personal,Self-Employed,Mumbai,0,0,
100260,50323,46,1145000.0,668.0,23.0,1036000.0,72,3,5,0,2152000,2024-09-18,2024-09-25,Home,Contract,Delhi,0,0,
100261,51461,29,539000.0,782.0,0.0,240000.0,48,1,2,0,526000,2024-02-28,2024-03-03,Home,Salaried,Bengaluru,1,238000,12.91
100262,50505,37,613000.0,740.0,21.0,666000.0,24,1,1,1,184000,2024-06-06,2024-06-10,Personal,Salaried,Pune,0,0,
100263,51425,21,399000.0,680.0,1.0,1290000.0,48,1,3,1,509000,2023-06-24,2023-06-27,Education,Salaried,Kochi,0,0,
100264,50455,28,,710.0,3.0,517000.0,72,0,2,0,289000,2025-06-16,2025-06-22,Education,Salaried,Delhi,0,0,
100265,50378,35,809000.0,651.0,9.0,306000.0,72,0,2,0,345000,2025-09-13,2025-09-21,Business,Salaried,Chennai,1,291000,12.78
100266,50557,26,1437000.0,699.0,7.0,759000.0,12,1,1,1,437000,2024-01-09,2024-01-11,Education,Salaried,Delhi,0,0,
100267,50303,54,404000.0,695.0,31.0,502000.0,36,1,1,0,356000,2024-09-23,2024-09-29,Personal,Contract,Mumbai,0,0,
100268,51230,24,506000.0,753.0,0.0,990000.0,24,0,1,1,134000,2023-08-25,2023-09-02,Auto,Self-Employed,Chennai,1,780000,12.79
100269,50624,34,666000.0,753.0,19.0,430000.0,60,1,2,0,209000,2025-10-06,2025-10-07,Personal,Contract,Chennai,1,405000,11.68
100270,50753,39,803000.0,722.0,15.0,458000.0,60,3,5,0,717000,2025-08-25,2025-08-29,Home,Business Owner,Delhi,1,428000,12.69
100271,51434,52,545000.0,666.0,36.0,230000.0,84,0,2,1,339000,2024-03-18,2024-03-19,Business,Salaried,Coimbatore,0,0,
100272,50927,24,405000.0,738.0,7.0,769000.0,24,1,3,0,644000,2025-11-27,2025-12-01,Business,Self-Employed,Mumbai,0,0,
100273,50880,50,892000.0,,24.0,641000.0,48,1,2,0,899000,2025-02-22,2025-03-03,Auto,Self-Employed,Bengaluru,1,509000,10.69
100274,51148,38,830000.0,620.0,20.0,364000.0,48,2,2,0,380000,2025-10-16,2025-10-22,Home,Salaried,Kochi,1,356000,14.33
100275,51488,28,397000.0,664.0,3.0,779000.0,84,1,1,1,579000,2025-06-05,2025-06-11,Education,Self-Employed,Coimbatore,0,0,
100276,50316,43,1104000.0,695.0,14.0,1231000.0,84,4,8,0,863000,2025-04-25,2025-04-30,Education,Salaried,Delhi,0,0,
100277,51198,40,1016000.0,749.0,16.0,622000.0,84,1,1,0,210000,2025-04-21,2025-04-24,Education,Business Owner,Coimbatore,0,0,
100278,51242,32,637000.0,678.0,12.0,811000.0,24,0,2,0,741000,2024-09-26,2024-09-28,Personal,Salaried,Delhi,1,655000,12.09
100279,50694,39,622000.0,611.0,15.0,814000.0,24,0,0,0,0,2023-06-05,2023-06-14,Education,Business Owner,Chennai,0,0,
100280,50606,34,,694.0,11.0,361000.0,24,1,2,0,423000,2024-12-29,2025-01-07,Home,Self-Employed,Hyderabad,1,271000,10.98
100281,50041,39,407000.0,697.0,22.0,2169000.0,12,3,3,0,1238000,2025-03-23,2025-03-30,Business,Contract,Bengaluru,1,441000,11.1
100282,51075,45,608000.0,702.0,23.0,540000.0,60,0,1,0,375000,2024-10-01,2024-10-03,Personal,Self-Employed,Pune,0,0,
100283,50344,54,228000.0,750.0,29.0,1004000.0,12,0,4,2,711000,2025-11-30,2025-12-04,Education,Contract,Kochi,0,0,
100284,50906,26,890000.0,756.0,7.0,1069000.0,72,3,3,0,878000,2023-07-05,2023-07-13,Home,Salaried,Kochi,0,0,
100285,50678,59,297000.0,651.0,38.0,648000.0,84,2,3,1,1066000,2024-04-05,2024-04-15,Auto,Self-Employed,Kochi,1,385000,13.03
100286,50931,21,1180000.0,650.0,0.0,977000.0,84,1,3,0,553000,2024-06-29,2024-07-05,Home,Self-Employed,Mumbai,1,803000,13.88
100287,50989,36,517000.0,622.0,16.0,801000.0,12,0,1,0,583000,2024-11-29,2024-12-04,Business,Business Owner,Mumbai,0,0,
100288,50659,44,545000.0,735.0,24.0,321000.0,36,0,2,1,329000,2023-11-03,2023-11-13,Home,Salaried,Bengaluru,1,245000,11.46
100289,50678,41,452000.0,784.0,19.0,583000.0,12,1,4,0,1075000,2025-08-02,2025-08-04,Home,Contract,Mumbai,0,0,
100290,51461,32,527000.0,670.0,14.0,500000.0,84,0,1,0,134000,2023-05-17,2023-05-18,Personal,Salaried,Hyderabad,1,419000,11.38
100291,50376,36,1136000.0,674.0,11.0,543000.0,72,1,2,0,527000,2025-06-11,2025-06-12,Business,Business Owner,Pune,0,0,
100292,50234,33,196000.0,785.0,12.0,342000.0,60,3,4,0,587000,2024-10-16,2024-10-17,Education,Business Owner,Hyderabad,0,0,
100293,50562,32,1066000.0,723.0,4.0,1301000.0,48,0,0,0,0,2024-09-12,2024-09-18,Business,Business Owner,Kochi,0,0,
100294,51358,46,699000.0,718.0,26.0,1689000.0,60,1,4,1,452000,2023-06-06,2023-06-10,Auto,Salaried,Mumbai,0,0,
100295,50860,42,349000.0,613.0,28.0,1199000.0,84,0,1,0,373000,2023-06-30,2023-07-09,Business,Business Owner,Coimbatore,0,0,
100296,50674,31,370000.0,734.0,5.0,1408000.0,24,0,3,0,896000,2024-02-13,2024-02-22,Personal,Salaried,Kochi,0,0,
100297,50900,47,1276000.0,630.0,22.0,579000.0,72,3,4,0,1722000,2025-05-02,2025-05-05,Education,Business Owner,Pune,1,555000,13.37
100298,51085,41,392000.0,616.0,16.0,493000.0,24,0,1,1,210000,2025-09-03,2025-09-09,Business,Self-Employed,Pune,0,0,
100299,50247,46,357000.0,667.0,25.0,456000.0,24,2,2,0,881000,2025-11-17,2025-11-23,Education,Contract,Kochi,0,0,
100300,50966,44,1001000.0,652.0,18.0,998000.0,12,1,2,0,510000,2025-05-20,2025-05-30,Personal,Salaried,Mumbai,1,857000,13.53
100301,50732,30,699000.0,676.0,10.0,793000.0,72,0,4,0,1058000,2024-09-03,2024-09-13,Home,Contract,Mumbai,0,0,
100302,50358,32,393000.0,596.0,13.0,671000.0,36,1,3,1,2158000,2023-03-10,2023-03-11,Auto,Salaried,Bengaluru,1,543000,13.34
100303,50393,45,661000.0,752.0,25.0,1427000.0,48,0,3,0,589000,2024-08-24,2024-09-02,Business,Salaried,Kochi,1,1180000,10.77
100304,50692,44,378000.0,763.0,15.0,875000.0,12,2,3,0,1385000,2023-01-17,2023-01-21,Education,Self-Employed,Hyderabad,0,0,
100305,50338,38,985000.0,563.0,20.0,441000.0,84,2,2,0,636000,2025-04-28,2025-05-04,Business,Self-Employed,Pune,0,0,
100306,50927,39,967000.0,754.0,21.0,481000.0,24,2,4,0,751000,2025-05-28,2025-06-07,Personal,Salaried,Coimbatore,0,0,
100307,50854,51,762000.0,637.0,32.0,1019000.0,60,0,1,0,129000,2025-04-14,2025-04-22,Home,Business Owner,Bengaluru,1,804000,11.65
100308,51092,32,706000.0,746.0,11.0,1241000.0,84,2,4,0,597000,2024-06-29,2024-06-30,Personal,Salaried,Bengaluru,0,0,
100309,51185,43,,686.0,22.0,948000.0,24,2,3,1,1320000,2023-03-01,2023-03-09,Education,Salaried,Coimbatore,0,0,
100310,50612,36,600000.0,692.0,18.0,1987000.0,60,4,6,0,3570000,2023-07-03,2023-07-09,Business,Self-Employed,Coimbatore,1,870000,11.31
100311,51014,36,353000.0,678.0,22.0,1720000.0,48,0,2,0,523000,2025-04-17,2025-04-18,Education,Self-Employed,Bengaluru,0,0,
100312,50827,49,735000.0,769.0,23.0,892000.0,24,1,1,0,269000,2025-10-18,2025-10-27,Personal,Contract,Mumbai,1,704000,11.12
100313,51443,46,1534000.0,609.0,28.0,441000.0,72,1,1,0,369000,2025-01-22,2025-01-31,Business,Contract,Delhi,0,0,
100314,51293,46,380000.0,730.0,24.0,341000.0,72,0,2,0,519000,2024-12-23,2025-01-02,Education,Business Owner,Coimbatore,1,302000,12.65
100315,50591,51,510000.0,762.0,28.0,566000.0,48,0,2,0,866000,2023-11-26,2023-12-04,Business,Contract,Kochi,1,526000,11.81
100316,50189,38,724000.0,737.0,10.0,1059000.0,24,4,6,0,1735000,2025-02-19,2025-02-26,Auto,Contract,Pune,0,0,
100317,51121,45,586000.0,841.0,22.0,1912000.0,84,0,3,0,803000,2025-10-25,2025-10-26,Personal,Contract,Chennai,0,0,
100318,50988,35,386000.0,656.0,9.0,881000.0,24,1,3,0,529000,2024-02-06,2024-02-07,Personal,Business Owner,Coimbatore,0,0,
100319,51328,41,994000.0,752.0,17.0,1331000.0,60,1,2,0,312000,2024-09-19,2024-09-27,Auto,Salaried,Pune,1,883000,12.06
100320,50866,37,1704000.0,683.0,11.0,612000.0,36,2,4,1,206000,2023-07-22,2023-08-01,Home,Salaried,Bengaluru,1,545000,13.19
100321,50166,39,655000.0,770.0,15.0,986000.0,72,2,4,0,1853000,2025-11-26,2025-12-04,Education,Business Owner,Chennai,1,779000,10.94
100322,50159,44,399000.0,690.0,20.0,1101000.0,60,1,2,1,465000,2023-02-23,2023-02-24,Home,Salaried,Bengaluru,0,0,
100323,51073,30,299000.0,665.0,8.0,236000.0,12,2,5,0,1023000,2023-10-15,2023-10-23,Business,Contract,Hyderabad,0,0,
100324,51489,59,674000.0,775.0,31.0,558000.0,84,0,0,0,0,2025-12-04,2025-12-12,Education,Contract,Hyderabad,1,547000,10.05
100325,50662,28,986000.0,658.0,0.0,1180000.0,84,0,3,0,545000,2023-10-11,2023-10-21,Education,Contract,Mumbai,0,0,
100326,50224,26,743000.0,598.0,5.0,814000.0,84,0,1,0,170000,2025-04-12,2025-04-22,Education,Contract,Kochi,0,0,
100327,50193,50,599000.0,656.0,25.0,362000.0,48,1,2,0,336000,2024-08-04,2024-08-07,Auto,Salaried,Kochi,0,0,
100328,51072,46,460000.0,730.0,28.0,184000.0,48,0,1,0,295000,2023-02-11,2023-02-12,Personal,Business Owner,Coimbatore,1,156000,14.03
100329,50604,44,367000.0,780.0,23.0,572000.0,36,2,3,1,797000,2023-09-29,2023-10-02,Auto,Business Owner,Delhi,1,557000,10.24
100330,50105,44,874000.0,697.0,24.0,673000.0,24,2,2,0,253000,2025-07-05,2025-07-13,Auto,Business Owner,Delhi,0,0,
100331,50962,38,905000.0,776.0,22.0,430000.0,48,1,2,1,261000,2024-07-24,2024-08-01,Auto,Self-Employed,Bengaluru,1,344000,12.2
100332,50281,29,299000.0,602.0,6.0,757000.0,84,2,3,1,392000,2025-01-21,2025-01-28,Home,Business Owner,Chennai,0,0,
100333,50021,39,1227000.0,661.0,15.0,925000.0,36,1,5,0,3091000,2023-02-16,2023-02-18,Auto,Self-Employed,Pune,1,796000,12.59
100334,50641,31,777000.0,671.0,12.0,1012000.0,12,1,1,1,527000,2023-05-06,2023-05-11,Personal,Business Owner,Coimbatore,0,0,
100335,51440,48,1126000.0,683.0,28.0,192000.0,48,0,2,0,327000,2024-04-16,2024-04-26,Education,Contract,Mumbai,1,161000,12.16
100336,50174,37,328000.0,695.0,14.0,340000.0,84,1,1,0,93000,2025-03-21,2025-03-29,Home,Business Owner,Bengaluru,0,0,
100337,50753,30,325000.0,735.0,14.0,592000.0,12,1,4,0,1066000,2024-09-12,2024-09-15,Auto,Self-Employed,Pune,0,0,
100338,50261,35,561000.0,661.0,12.0,959000.0,72,0,1,0,256000,2024-11-07,2024-11-13,Auto,Contract,Pune,0,0,
100339,50168,42,752000.0,699.0,20.0,916000.0,60,2,5,0,1465000,2024-01-05,2024-01-07,Education,Self-Employed,Bengaluru,0,0,
100340,51169,32,1347000.0,687.0,10.0,907000.0,48,1,1,0,362000,2025-02-09,2025-02-17,Education,Salaried,Hyderabad,1,708000,12.44
100341,50565,30,824000.0,630.0,4.0,567000.0,48,1,3,0,940000,2024-08-10,2024-08-19,Home,Salaried,Mumbai,1,470000,12.81
100342,50221,40,538000.0,683.0,18.0,585000.0,24,0,2,0,286000,2023-01-07,2023-01-08,Personal,Salaried,Pune,0,0,
100343,50620,40,378000.0,681.0,24.0,469000.0,12,1,3,0,869000,2024-11-28,2024-12-02,Home,Contract,Bengaluru,0,0,
100344,51363,33,1044000.0,679.0,13.0,1068000.0,60,0,4,0,1533000,2023-03-06,2023-03-12,Education,Contract,Hyderabad,0,0,
100345,50872,33,389000.0,692.0,11.0,422000.0,36,2,4,0,696000,2023-07-21,2023-07-23,Personal,Self-Employed,Delhi,1,350000,12.63
100346,50797,40,1249000.0,695.0,17.0,1117000.0,60,1,1,0,290000,2023-05-22,2023-05-28,Auto,Contract,Delhi,1,1098000,11.53
100347,50883,24,528000.0,662.0,3.0,785000.0,48,1,3,0,569000,2025-03-27,2025-04-03,Auto,Business Owner,Hyderabad,0,0,
100348,50648,24,1227000.0,773.0,5.0,683000.0,72,1,2,0,1357000,2023-08-05,2023-08-11,Business,Self-Employed,Chennai,1,627000,9.33
100349,51131,31,814000.0,614.0,11.0,488000.0,12,2,3,0,386000,2025-09-17,2025-09-27,Education,Business Owner,Pune,0,0,
100350,50555,36,564000.0,643.0,13.0,332000.0,48,1,4,0,1782000,2023-09-19,2023-09-29,Business,Contract,Mumbai,0,0,
100351,50143,41,475000.0,850.0,20.0,490000.0,36,1,4,0,434000,2023-10-11,2023-10-19,Home,Business Owner,Mumbai,1,369000,9.61
100352,51186,53,515000.0,623.0,33.0,584000.0,36,5,6,0,3677000,2023-04-12,2023-04-17,Home,Contract,Delhi,0,0,
100353,50989,47,728000.0,602.0,21.0,190000.0,48,1,3,0,424000,2024-01-12,2024-01-15,Personal,Contract,Bengaluru,0,0,
100354,50353,36,621000.0,738.0,15.0,628000.0,72,0,1,0,275000,2023-07-25,2023-07-27,Education,Business Owner,Delhi,0,0,
100355,50228,38,459000.0,555.0,7.0,1164000.0,84,2,5,0,554000,2025-11-02,2025-11-04,Personal,Salaried,Chennai,0,0,
100356,51301,28,557000.0,675.0,8.0,956000.0,48,0,1,1,127000,2025-01-30,2025-02-01,Personal,Contract,Coimbatore,0,0,
100357,50659,38,622000.0,829.0,19.0,533000.0,48,2,3,0,1175000,2023-01-10,2023-01-20,Home,Self-Employed,Bengaluru,0,0,
100358,51120,35,230000.0,590.0,16.0,718000.0,12,3,5,1,2090000,2023-05-31,2023-06-05,Home,Self-Employed,Hyderabad,0,0,
100359,50498,41,737000.0,561.0,17.0,516000.0,24,1,3,0,845000,2025-11-26,2025-12-06,Education,Salaried,Coimbatore,0,0,
100360,51025,30,386000.0,593.0,9.0,760000.0,36,1,2,0,724000,2025-02-14,2025-02-18,Home,Business Owner,Coimbatore,0,0,
100361,50179,43,357000.0,748.0,27.0,1633000.0,12,1,3,0,1265000,2025-10-25,2025-10-27,Education,Salaried,Pune,0,0,
100362,50161,53,281000.0,763.0,37.0,1192000.0,36,2,2,1,355000,2025-06-08,2025-06-13,Business,Business Owner,Kochi,1,288000,11.28
100363,50310,37,268000.0,657.0,15.0,932000.0,48,3,4,1,497000,2024-02-07,2024-02-14,Auto,Salaried,Kochi,0,0,
100364,50045,42,326000.0,734.0,21.0,534000.0,36,1,4,1,993000,2025-07-27,2025-08-01,Business,Contract,Bengaluru,0,0,
100365,50819,45,436000.0,780.0,27.0,,72,1,4,1,749000,2025-03-21,2025-03-29,Home,Self-Employed,Pune,1,358000,11.74
100366,51052,34,1445000.0,806.0,6.0,277000.0,72,1,2,0,607000,2025-11-24,2025-11-30,Auto,Salaried,Chennai,1,249000,10.18
100367,50212,40,474000.0,674.0,17.0,609000.0,72,0,1,0,329000,2024-05-13,2024-05-22,Auto,Self-Employed,Mumbai,0,0,
100368,50927,38,650000.0,540.0,21.0,965000.0,60,2,3,0,533000,2024-05-26,2024-06-05,Personal,Business Owner,Chennai,1,795000,13.46
100369,51029,39,718000.0,637.0,21.0,1052000.0,36,0,2,0,711000,2023-11-13,2023-11-18,Auto,Salaried,Bengaluru,0,0,
100370,50341,30,636000.0,662.0,9.0,1012000.0,72,2,4,0,1387000,2023-10-30,2023-11-07,Education,Salaried,Mumbai,0,0,
100371,50200,38,579000.0,673.0,10.0,823000.0,60,1,4,0,1436000,2023-03-23,2023-03-29,Home,Salaried,Coimbatore,0,0,
100372,50666,43,350000.0,678.0,21.0,629000.0,12,0,1,0,204000,2024-10-19,2024-10-26,Home,Salaried,Delhi,1,613000,12.27
100373,51212,53,1153000.0,763.0,29.0,941000.0,12,3,4,0,1477000,2023-07-12,2023-07-20,Personal,Self-Employed,Delhi,0,0,
100374,50302,48,1353000.0,773.0,27.0,414000.0,84,1,3,0,973000,2023-08-12,2023-08-16,Personal,Contract,Hyderabad,1,352000,13.11
100375,50140,60,281000.0,679.0,35.0,440000.0,72,1,1,0,344000,2023-02-22,2023-02-26,Home,Self-Employed,Pune,0,0,
100376,50747,30,378000.0,761.0,4.0,724000.0,84,1,2,0,1157000,2025-10-11,2025-10-17,Personal,Contract,Chennai,1,484000,11.66
100377,50013,47,529000.0,713.0,17.0,770000.0,60,0,5,0,1473000,2023-12-11,2023-12-13,Auto,Salaried,Pune,0,0,
