Production_ID,Machine_ID,Production_Date,Machine_Age_Years,Operating_Hours,Idle_Hours,Maintenance_Count,Temperature,Pressure,Vibration,Production_Units,Defective_Units,Material_Cost,Labor_Hours,Energy_Consumption,Production_Shift,Product_Type,Operator_Experience,Downtime_Hours,Production_Quality
100176,M019,2025-11-18,8.5,13.0,4.3,2,68.3,56.7,4.4,545.0,23,48977.0,20.2,475.5,Afternoon,Component_B,2.5,4.7,Good
100177,M004,2025-05-12,6.0,10.1,4.6,3,54.3,49.9,5.51,549.0,19,35688.0,22.9,418.3,Night,Component_A,6.7,3.4,Good
100178,M010,2025-03-10,10.4,14.0,2.0,4,83.6,46.7,4.0,667.0,40,64223.0,45.8,622.5,Morning,Component_D,11.1,1.7,Good
100179,M008,2024-12-31,5.2,19.9,9.0,5,53.5,67.2,2.82,675.0,11,60696.0,50.0,808.9,Afternoon,Component_A,3.6,2.4,Good
100180,M010,2025-06-11,14.2,18.1,7.2,2,61.2,62.1,5.58,655.0,31,64674.0,46.3,642.3,Night,Component_B,6.8,6.2,Good
100181,M016,2024-08-11,7.9,19.9,7.4,4,51.6,47.9,3.04,942.0,32,96432.0,57.4,985.3,Morning,Component_A,5.9,3.0,Good
100182,M011,2024-03-02,3.4,18.1,4.2,5,83.6,55.6,3.77,806.0,27,91575.0,47.9,1081.8,Afternoon,Component_C,5.9,3.5,Good
100183,M004,2025-03-08,2.8,11.6,0.7,4,78.9,42.5,2.3,620.0,16,50013.0,18.7,585.1,Morning,Component_A,5.8,1.6,Good
100184,M027,2025-08-23,7.4,14.7,9.9,5,91.4,50.7,2.82,734.0,30,55483.0,38.5,531.1,Afternoon,Component_A,8.1,8.0,Average
100185,M028,2025-10-16,5.3,12.9,4.8,1,66.7,59.8,6.11,569.0,21,49156.0,36.1,552.6,Afternoon,Component_A,2.7,5.6,Good
100186,M013,2025-06-11,8.1,21.3,3.1,3,62.1,57.3,6.39,1101.0,38,92447.0,59.3,922.1,Night,Component_B,8.1,1.9,Good
100187,M028,2024-07-27,7.4,11.2,6.0,5,65.7,56.0,6.46,501.0,21,41392.0,33.1,584.1,Morning,Component_B,6.2,5.1,Good
100188,M020,2024-01-27,5.8,19.6,7.9,1,56.0,47.0,6.47,811.0,29,94622.0,49.8,703.4,Afternoon,Component_D,0.7,5.3,Good
100189,M023,2025-07-12,3.5,19.6,4.9,0,89.1,45.2,3.86,671.0,18,65239.0,64.7,600.5,Night,Component_C,7.1,3.2,Good
100190,M003,2024-06-02,1.5,23.3,8.2,1,110.0,63.5,5.7,1160.0,54,144520.0,56.6,1099.7,Morning,Component_B,6.3,4.5,Average
100191,M028,2025-03-31,4.7,14.4,7.7,2,63.3,70.2,6.4,624.0,28,59251.0,36.5,603.4,Night,Component_C,3.4,6.7,Good
100192,M003,2025-02-28,8.6,18.8,2.3,3,79.1,59.9,2.93,784.0,38,60699.0,57.5,564.8,Night,Component_A,6.5,3.1,Good
100193,M027,2024-12-26,6.6,24.0,3.3,1,70.1,53.4,4.85,894.0,32,74092.0,76.0,1060.7,Morning,Component_A,2.1,1.6,Good
100194,M017,2025-10-12,2.3,13.5,7.4,2,77.3,66.0,4.27,669.0,13,73835.0,37.8,716.1,Afternoon,Component_A,3.9,3.0,Good
100195,M007,2024-03-31,6.5,9.9,0.5,2,84.7,47.4,1.13,453.0,15,35330.0,17.4,334.3,Night,Component_A,6.1,1.0,Good
100196,M011,2025-06-04,7.2,8.5,4.6,5,58.3,64.5,5.09,275.0,7,28426.0,18.4,276.8,Morning,Component_C,0.9,4.7,Good
100197,M004,2024-06-30,3.3,18.9,1.4,1,66.3,49.6,3.21,863.0,19,77367.0,29.1,729.3,Morning,Component_D,2.5,0.2,Good
100198,M016,2025-06-06,6.5,8.5,3.8,3,86.4,50.1,6.39,393.0,20,31854.0,17.8,382.3,Morning,Component_C,3.0,3.7,Good
100199,M007,2025-06-02,6.2,14.5,4.3,2,78.1,52.0,3.13,475.0,12,55004.0,38.3,554.7,Afternoon,Component_A,6.2,2.4,Good
100200,M016,2025-06-23,2.6,17.7,4.1,4,75.9,54.1,5.09,793.0,20,68334.0,55.1,838.4,Morning,Component_D,7.3,2.3,Good
100201,M018,2024-03-02,7.1,16.7,3.6,5,78.1,63.2,4.7,769.0,26,63509.0,44.6,683.6,Afternoon,Component_D,3.3,4.1,Good
100202,M021,2025-11-06,7.7,17.7,2.3,3,79.3,43.3,1.4,831.0,24,77962.0,28.0,831.3,Afternoon,Component_A,3.2,1.6,Good
100203,M012,2025-09-18,9.2,16.9,10.7,3,85.9,49.6,3.92,928.0,38,81085.0,34.1,563.1,Morning,Component_D,6.4,8.4,Good
100204,M030,2024-03-13,9.2,21.1,9.7,3,81.0,56.9,5.14,1260.0,56,161563.0,56.0,613.0,Morning,Component_B,6.3,4.8,Good
100205,M023,2024-04-08,1.9,12.2,2.1,2,71.4,60.0,6.34,586.0,16,64991.0,35.6,434.2,Night,Component_A,3.9,1.5,Good
100206,M028,2025-12-03,3.2,13.3,9.0,3,76.2,39.7,4.53,612.0,17,52717.0,43.0,368.5,Afternoon,Component_D,11.5,4.2,Good
100207,M028,2024-11-02,7.5,12.9,4.0,6,71.2,47.9,6.13,583.0,22,51228.0,44.3,547.4,Night,Component_C,6.6,2.5,Good
100208,M009,2024-07-23,7.5,19.3,5.3,2,63.0,39.3,5.47,868.0,36,56167.0,63.4,437.0,Afternoon,Component_D,5.5,3.5,Average
100209,M010,2025-08-02,7.5,19.6,4.8,1,71.4,48.7,5.53,1079.0,41,104729.0,47.7,688.8,Morning,Component_C,4.8,4.7,Good
100210,M004,2024-09-22,15.0,17.8,3.4,3,70.6,51.1,5.61,756.0,42,63348.0,53.3,665.7,Night,Component_B,9.0,3.6,Good
100211,M006,2025-01-12,7.7,20.7,7.5,1,51.6,59.5,4.01,751.0,30,72336.0,41.0,628.7,Night,Component_A,7.6,3.7,Good
100212,M019,2025-06-21,9.4,11.3,5.3,4,81.3,34.4,2.72,496.0,10,32491.0,18.4,420.5,Morning,Component_D,0.8,3.2,Good
100213,M018,2025-03-26,8.9,22.7,3.8,5,83.3,60.9,7.33,1200.0,44,113518.0,36.6,881.2,Morning,Component_B,3.9,3.5,Good
100214,M026,2025-10-18,8.0,22.1,1.7,2,78.5,50.4,5.88,805.0,27,96986.0,43.8,1080.2,Night,Component_C,4.7,2.7,Good
100215,M012,2025-10-28,5.1,18.9,2.8,3,82.6,51.9,4.38,703.0,18,67356.0,29.8,571.0,Morning,Component_B,6.0,2.7,Good
100216,M027,2024-10-04,8.3,23.1,0.9,0,69.9,63.7,5.61,862.0,45,71873.0,73.9,960.4,Morning,Component_B,7.9,2.0,Good
100217,M018,2025-09-11,3.7,9.4,5.0,1,65.8,67.1,5.22,381.0,9,36078.0,23.3,406.4,Afternoon,Component_C,2.8,0.4,Good
100218,M021,2025-07-01,5.3,13.9,2.0,7,83.4,49.1,2.96,479.0,9,45043.0,43.4,536.4,Morning,Component_A,5.8,2.0,Good
100219,M003,2025-03-31,4.5,13.1,4.3,6,59.3,49.0,3.89,627.0,13,80179.0,44.3,454.6,Afternoon,Component_B,11.1,4.1,Good
100220,M018,2025-04-18,6.2,18.9,8.4,2,58.9,51.8,6.89,824.0,28,74166.0,65.9,558.4,Afternoon,Component_B,6.1,6.3,Average
100221,M002,2024-06-29,12.9,,8.0,2,77.4,49.0,4.49,380.0,21,29241.0,39.8,653.4,Morning,Component_C,3.9,3.8,Good
100222,M019,2024-09-11,1.0,19.0,4.9,3,77.0,42.1,5.18,904.0,18,86171.0,55.7,735.0,Morning,Component_C,2.0,2.0,Good
100223,M017,2024-12-14,8.1,21.5,4.8,4,83.2,54.7,6.77,989.0,43,96856.0,51.3,778.9,Night,Component_B,4.5,1.8,Good
100224,M011,2025-10-30,1.2,18.8,9.7,3,51.5,49.1,4.49,927.0,17,95884.0,50.7,1035.9,Afternoon,Component_D,2.8,5.4,Good
100225,M013,2024-12-22,4.6,17.1,6.3,4,70.8,55.9,2.82,632.0,15,67205.0,53.6,689.4,Afternoon,Component_C,4.8,5.8,Good
100226,M024,2024-05-02,9.3,12.0,4.2,1,58.4,70.4,4.7,398.0,16,49484.0,39.5,718.8,Morning,Component_A,7.6,1.8,Good
100227,M009,2024-11-09,6.2,12.6,1.4,4,82.3,54.0,3.49,530.0,20,45614.0,43.0,348.4,Morning,Component_D,6.1,2.6,Good
100228,M028,2024-09-27,2.8,21.0,6.0,3,88.0,48.2,2.0,981.0,24,83092.0,62.2,763.8,Night,Component_D,4.6,3.4,Good
100229,M017,2024-06-30,3.9,19.1,7.1,4,78.1,52.5,5.95,673.0,15,45217.0,49.3,524.3,Morning,Component_B,0.6,6.3,Good
100230,M013,2025-12-02,8.0,15.8,3.4,4,65.3,56.2,4.04,706.0,24,74077.0,54.3,601.0,Morning,Component_A,8.5,2.3,Good
100231,M021,2024-02-26,3.8,14.3,5.7,4,63.0,53.5,0.5,592.0,10,48361.0,48.9,536.5,Night,Component_D,4.9,2.6,Good
100232,M024,2025-10-01,6.6,7.9,4.1,3,67.1,49.9,4.96,346.0,15,37498.0,19.4,284.5,Afternoon,Component_C,6.3,2.1,Good
100233,M013,2024-03-19,6.1,11.7,4.5,0,61.9,40.1,4.98,541.0,22,47405.0,32.7,461.8,Morning,Component_A,3.3,3.3,Good
100234,M002,2025-08-05,4.0,23.6,0.5,4,70.1,60.7,8.01,1158.0,39,139990.0,73.6,827.5,Morning,Component_A,4.8,0.1,Good
100235,M017,2024-02-27,12.4,10.9,4.4,3,63.0,47.0,4.49,399.0,19,29325.0,25.8,429.4,Afternoon,Component_B,4.3,4.2,Good
100236,M005,2025-03-08,7.9,16.8,7.4,6,55.4,68.2,6.42,675.0,19,74482.0,53.1,552.6,Afternoon,Component_D,2.0,4.0,Good
100237,M014,2025-05-20,1.0,20.0,3.4,1,76.6,51.7,5.66,798.0,19,86629.0,34.5,992.9,Night,Component_C,3.3,3.0,Good
100238,M017,2025-02-20,6.6,11.0,5.1,3,77.5,50.4,3.44,441.0,16,45378.0,27.1,333.6,Afternoon,Component_D,6.0,3.3,Good
100239,M006,2025-07-11,4.0,16.7,3.1,3,92.4,50.8,5.13,750.0,22,58681.0,41.2,671.0,Morning,Component_D,6.9,1.9,Good
100240,M009,2025-07-19,,19.8,5.9,3,66.8,56.4,4.2,709.0,23,73004.0,56.8,580.7,Afternoon,Component_C,3.9,3.9,Good
100241,M024,2025-12-20,3.6,16.0,4.5,3,49.3,47.2,3.26,799.0,9,77426.0,27.7,508.3,Night,Component_D,2.4,2.7,Good
100242,M012,2024-03-25,5.7,24.0,2.7,2,81.8,48.9,3.57,1306.0,50,88215.0,41.0,783.6,Morning,Component_A,4.9,2.0,Good
100243,M022,2025-06-02,7.5,9.3,8.3,3,83.1,60.6,3.33,452.0,19,53505.0,30.7,358.6,Night,Component_B,,5.1,Good
100244,M020,2025-05-06,8.6,20.2,7.3,3,85.7,45.8,4.48,922.0,45,82810.0,42.6,813.1,Night,Component_B,3.2,5.2,Average
100245,M023,2024-10-11,2.4,15.3,3.5,3,89.7,59.9,4.49,638.0,19,74785.0,33.0,450.7,Night,Component_A,6.0,1.5,Good
100246,M012,2025-10-10,5.0,19.1,6.2,2,89.8,62.4,3.51,771.0,20,72462.0,58.3,672.6,Night,Component_D,4.0,4.0,Good
100247,M022,2024-02-18,4.6,17.8,6.3,2,60.3,61.0,4.13,641.0,17,70340.0,41.5,544.5,Night,Component_D,9.4,2.3,Good
100248,M007,2024-12-15,4.0,13.1,6.6,2,90.6,57.1,1.12,565.0,21,46391.0,41.5,397.3,Afternoon,Component_B,4.5,4.4,Good
100249,M018,2025-03-10,11.3,16.9,0.8,5,68.1,38.8,2.68,723.0,33,71011.0,38.9,818.1,Night,Component_B,8.0,3.5,Good
100250,M023,2025-04-26,7.2,8.6,7.5,2,81.6,44.1,3.97,329.0,13,31965.0,26.0,245.4,Night,Component_C,9.0,5.1,Good
100251,M026,2024-11-06,2.2,18.4,3.6,6,75.1,42.8,7.51,929.0,17,83746.0,46.9,714.6,Night,Component_C,10.6,0.3,Good
100252,M020,2025-01-14,8.8,17.2,4.1,4,60.3,51.6,5.64,714.0,23,58521.0,58.0,904.9,Morning,Component_C,1.9,3.1,Good
100253,M005,2025-12-05,12.4,18.6,11.6,3,85.9,55.3,2.74,624.0,34,30575.0,40.1,911.1,Night,Component_C,1.8,9.4,Good
100254,M011,2025-04-26,9.1,20.2,5.8,3,66.5,44.3,7.41,844.0,36,69473.0,45.0,854.5,Morning,Component_B,9.5,4.3,Good
100255,M014,2025-08-18,1.4,17.5,4.0,0,94.3,53.4,4.5,683.0,26,72062.0,60.2,665.5,Afternoon,Component_D,9.0,2.7,Good
100256,M007,2024-04-04,4.5,16.6,0.5,5,62.8,61.2,2.46,626.0,14,46369.0,49.4,737.6,Night,Component_A,4.1,0.4,Good
100257,M026,2025-06-10,9.8,12.5,8.5,2,59.9,46.0,4.36,641.0,29,49471.0,38.1,531.5,Night,Component_B,0.5,4.6,Good
100258,M011,2025-11-21,3.9,13.2,1.6,3,64.0,47.6,6.27,538.0,14,39531.0,27.6,659.6,Night,Component_A,6.2,1.5,Good
100259,M002,2024-02-03,7.3,20.7,2.5,3,89.9,65.6,2.46,1037.0,43,101764.0,53.1,779.1,Afternoon,Component_A,1.4,1.6,Good
100260,M017,2025-08-03,8.3,21.7,4.2,4,53.2,46.7,2.63,1007.0,36,82170.0,46.2,1015.0,Morning,Component_D,3.5,4.2,Good
100261,M015,2024-08-01,3.2,15.0,8.5,2,83.0,58.1,7.75,671.0,24,76028.0,30.3,537.3,Night,Component_D,6.5,4.5,Good
100262,M021,2024-01-12,5.8,16.2,6.9,5,94.0,66.2,5.03,665.0,25,70503.0,41.6,872.6,Afternoon,Component_A,6.9,4.4,Good
100263,M026,2025-11-15,1.0,12.4,4.6,1,70.0,44.4,3.65,445.0,14,43611.0,43.1,457.1,Afternoon,Component_B,10.7,4.8,Good
100264,M001,2025-11-01,2.9,20.7,5.8,4,67.3,45.0,4.31,1036.0,18,103143.0,39.9,524.3,Night,Component_A,4.9,3.7,Good
100265,M013,2024-05-29,5.2,18.7,3.5,0,73.0,52.9,5.01,842.0,30,70354.0,37.1,732.6,Morning,Component_D,3.1,2.5,Good
100266,M006,2024-08-27,2.3,23.8,5.3,6,58.5,55.6,4.15,962.0,19,80384.0,47.3,1054.6,Morning,Component_C,8.8,4.2,Good
100267,M002,2024-03-12,10.9,12.5,5.2,2,103.8,49.2,6.93,624.0,48,65935.0,38.5,659.7,Afternoon,Component_D,7.1,5.2,Average
100268,M029,2024-07-10,1.7,14.5,7.4,2,80.0,72.7,4.68,,13,77830.0,36.6,438.8,Afternoon,Component_D,4.9,6.9,Good
100269,M002,2024-08-16,4.7,16.9,7.4,1,57.4,59.8,5.69,795.0,32,83899.0,38.4,415.8,Morning,Component_B,6.1,2.4,Good
100270,M020,2024-10-10,6.4,18.6,6.2,4,62.3,47.8,4.65,929.0,38,81697.0,59.3,793.5,Morning,Component_A,4.9,0.5,Good
100271,M010,2025-04-03,10.3,15.1,4.1,1,74.1,42.7,4.43,540.0,26,48130.0,31.6,650.7,Afternoon,Component_A,8.1,3.0,Good
100272,M018,2024-11-26,1.7,12.5,6.9,4,56.5,54.4,6.11,441.0,13,35731.0,28.6,337.3,Morning,Component_A,11.1,4.0,Good
100273,M025,2025-04-15,9.5,19.5,4.8,3,53.9,58.9,6.15,788.0,32,83941.0,32.1,708.6,Night,Component_C,3.8,2.8,Good
100274,M012,2024-08-21,6.0,18.9,2.3,2,75.5,71.6,1.56,802.0,23,52594.0,32.8,687.1,Morning,Component_C,7.3,1.8,Good
100275,M019,2024-11-28,3.1,12.3,4.0,3,84.1,55.7,4.47,636.0,20,39392.0,21.8,554.6,Morning,Component_C,1.4,3.4,Good
100276,M013,2024-02-12,7.4,21.4,5.2,3,83.0,52.8,8.19,843.0,40,54734.0,47.0,757.2,Morning,Component_C,2.8,3.4,Good
100277,M008,2025-02-14,6.6,20.7,7.3,3,71.3,46.2,3.7,905.0,30,56888.0,52.7,727.7,Night,Component_C,7.7,4.1,Good
100278,M023,2024-04-06,4.2,16.5,4.5,1,68.7,58.3,5.32,771.0,17,88940.0,24.8,650.5,Night,Component_D,5.8,4.1,Good
100279,M027,2025-01-07,6.2,16.3,2.0,2,72.6,64.2,6.75,734.0,21,78393.0,30.6,452.1,Night,Component_B,2.7,2.3,Good
100280,M016,2025-08-24,4.8,18.2,5.1,4,83.9,38.9,2.51,737.0,16,56765.0,33.7,978.0,Afternoon,Component_B,6.0,3.9,Good
100281,M011,2024-08-22,6.3,12.6,5.3,2,56.9,55.7,3.83,433.0,16,40447.0,25.3,585.6,Night,Component_D,8.6,1.4,Good
100282,M023,2025-02-23,8.0,16.1,5.5,5,62.7,45.8,1.67,775.0,23,90665.0,29.5,537.4,Morning,Component_C,1.7,3.1,Good
100283,M020,2024-04-06,10.8,7.4,7.3,4,67.5,42.8,4.69,268.0,8,27471.0,14.0,236.6,Morning,Component_D,11.2,3.5,Good
100284,M004,2024-10-20,2.3,19.5,7.5,4,69.1,70.2,5.19,811.0,19,102766.0,67.6,583.3,Afternoon,Component_D,7.7,5.2,Good
100285,M028,2025-08-08,12.4,9.8,3.5,3,71.3,63.0,5.66,408.0,15,38061.0,26.4,443.2,Afternoon,Component_D,7.8,3.3,Good
100286,M017,2024-09-08,1.0,22.0,3.5,1,71.7,49.5,7.33,1060.0,27,90283.0,66.6,660.2,Morning,Component_A,6.0,0.4,Good
100287,M008,2025-01-02,5.5,14.7,2.4,0,80.1,53.5,4.61,711.0,29,56015.0,46.1,540.3,Morning,Component_B,11.2,0.7,Good
100288,M001,2024-02-10,7.8,15.2,6.7,2,50.8,52.1,2.43,667.0,24,63602.0,43.1,387.6,Night,Component_D,8.9,3.7,Good
100289,M029,2024-10-26,6.8,13.5,8.6,1,52.8,44.9,2.91,687.0,24,74911.0,39.3,585.1,Afternoon,Component_C,4.9,5.7,Good
100290,M020,2024-11-03,4.1,14.8,4.2,1,64.0,50.1,3.13,766.0,16,73909.0,40.9,639.1,Night,Component_D,8.3,1.5,Good
100291,M003,2024-10-25,5.4,21.7,4.4,4,82.4,62.1,4.87,853.0,24,76452.0,60.7,803.4,Night,Component_C,3.8,0.9,Good
100292,M013,2024-01-01,4.5,6.0,8.7,1,64.2,49.9,8.73,217.0,9,24705.0,20.1,246.3,Night,Component_C,5.2,4.4,Good
100293,M001,2024-04-02,4.2,21.1,6.3,3,71.5,59.2,4.37,956.0,15,98404.0,39.5,944.5,Night,Component_A,10.4,3.4,Good
100294,M023,2024-10-07,8.5,17.4,6.1,5,73.5,50.0,6.97,900.0,29,83969.0,35.7,701.4,Night,Component_B,7.2,5.2,Good
100295,M023,2025-06-01,7.1,11.2,2.0,4,75.8,44.3,4.29,439.0,19,36657.0,18.9,509.8,Morning,Component_D,8.0,2.1,Good
100296,M002,2025-04-02,3.9,11.7,6.7,5,90.8,65.7,2.41,346.0,13,31549.0,37.1,343.1,Night,Component_B,9.5,3.5,Good
100297,M026,2025-05-02,8.7,22.7,2.7,4,80.3,35.8,3.03,1030.0,45,105154.0,54.4,948.8,Afternoon,Component_C,7.6,2.7,Good
100298,M005,2025-02-10,6.9,12.2,2.2,4,84.0,71.1,3.19,590.0,21,49144.0,40.4,496.3,Afternoon,Component_D,3.6,0.9,Average
100299,M008,2024-10-01,8.4,11.4,4.1,2,70.5,64.0,4.28,527.0,18,40313.0,26.5,559.6,Night,Component_D,11.0,3.7,Good
100300,M017,2025-05-01,7.9,20.5,3.5,0,89.7,56.6,5.23,1179.0,66,103514.0,48.9,799.8,Afternoon,Component_D,7.5,1.9,Good
100301,M029,2024-04-12,3.5,17.4,4.4,2,72.9,51.0,3.31,660.0,10,62213.0,41.7,654.6,Afternoon,Component_B,7.8,2.1,Good
100302,M025,2025-02-06,4.3,12.2,1.4,5,48.5,51.7,5.92,498.0,10,57494.0,33.2,417.8,Morning,Component_D,6.2,1.8,Good
100303,M023,2024-04-16,8.2,16.9,7.4,6,101.5,56.8,6.38,609.0,33,47258.0,51.2,860.2,Morning,Component_A,9.3,3.9,Good
100304,M023,2025-01-19,7.8,11.9,7.8,1,72.6,56.7,4.03,525.0,20,51661.0,26.2,243.5,Night,Component_A,11.7,7.3,Good
100305,M028,2024-08-17,5.9,20.4,0.5,0,78.4,46.4,6.15,868.0,42,78846.0,56.3,870.4,Morning,Component_B,4.9,0.2,Good
100306,M002,2024-07-23,6.4,20.2,7.4,4,59.2,55.6,1.0,790.0,23,72349.0,38.5,777.1,Night,Component_D,9.2,3.0,Good
100307,M008,2025-01-11,9.8,18.1,3.0,4,98.4,57.3,0.5,862.0,50,101794.0,47.2,680.8,Afternoon,Component_A,6.1,3.5,Average
100308,M011,2024-06-26,4.2,17.4,7.1,5,62.5,52.3,6.0,764.0,15,73511.0,45.1,623.8,Afternoon,Component_D,0.5,4.0,Good
100309,M028,2024-04-07,7.6,23.0,4.8,3,67.4,75.2,3.74,839.0,21,68208.0,75.4,878.9,Morning,Component_C,1.8,2.7,Good
100310,M019,2025-07-23,5.4,16.0,5.1,1,53.7,53.8,8.47,714.0,27,77348.0,52.7,680.1,Afternoon,Component_C,7.3,1.1,Good
100311,M013,2024-12-02,5.3,11.3,4.5,5,76.4,39.1,4.33,441.0,7,47288.0,28.0,368.1,Night,Component_D,9.0,3.8,Good
100312,M026,2024-06-25,9.3,17.8,8.0,2,68.6,45.9,2.7,755.0,31,60387.0,27.6,714.2,Night,Component_D,7.8,1.8,Good
100313,M007,2025-09-01,8.5,24.0,1.9,4,53.5,61.3,7.54,1163.0,48,89674.0,76.5,996.3,Morning,Component_D,8.3,2.5,Good
100314,M019,2024-04-01,8.4,11.9,6.5,1,71.2,48.5,5.68,627.0,19,63426.0,17.9,378.2,Afternoon,Component_C,13.8,2.5,Good
100315,M006,2024-09-07,9.9,14.6,7.8,4,73.1,46.1,7.29,733.0,24,69273.0,35.9,633.5,Afternoon,Component_A,7.6,3.5,Good
100316,M013,2025-05-16,6.1,17.7,6.8,6,69.0,67.6,3.44,785.0,20,69034.0,27.3,735.6,Night,Component_C,5.2,5.6,Good
100317,M017,2024-12-22,8.0,15.8,10.8,1,50.1,56.5,5.16,467.0,23,51764.0,34.8,515.4,Night,Component_D,5.6,7.1,Good
100318,M020,2024-08-03,5.1,12.1,3.7,3,75.5,49.6,2.92,488.0,10,42025.0,33.6,355.0,Morning,Component_B,10.9,2.5,Good
100319,M025,2025-03-07,7.0,20.5,7.4,2,56.8,30.1,1.36,865.0,34,87645.0,46.0,659.8,Morning,Component_A,2.2,4.3,Good
100320,M023,2025-12-17,5.6,24.0,4.7,2,82.7,60.6,5.84,1251.0,43,140887.0,80.0,949.2,Morning,Component_B,9.7,2.7,Good
100321,M023,2025-06-21,6.3,16.8,8.1,4,65.3,55.1,3.68,617.0,13,55476.0,46.7,640.8,Morning,Component_C,6.0,4.1,Good
100322,M004,2024-05-14,7.8,12.4,5.0,5,83.1,66.7,2.71,554.0,17,37430.0,34.6,625.1,Night,Component_A,3.5,3.5,Good
100323,M026,2024-02-13,3.5,9.8,4.0,1,72.2,45.1,2.0,287.0,10,25530.0,22.0,350.6,Morning,Component_A,1.6,2.9,Good
100324,M011,2025-10-15,12.3,17.0,8.3,2,72.8,51.6,4.83,774.0,32,75728.0,26.8,549.7,Night,Component_B,10.4,7.9,Good
100325,M017,2024-02-21,3.0,20.4,3.8,4,87.3,57.7,4.62,810.0,19,89137.0,60.7,888.4,Afternoon,Component_B,3.4,1.8,Good
100326,M001,2025-11-02,2.4,17.9,1.5,4,62.2,66.3,3.63,769.0,21,67043.0,52.5,544.7,Morning,Component_B,6.2,1.6,Good
100327,M011,2025-12-15,9.5,16.0,3.7,4,58.9,57.3,3.29,783.0,29,94623.0,41.0,525.8,Night,Component_B,3.1,2.4,Good
100328,M019,2024-03-15,8.4,13.6,6.5,6,78.7,48.6,5.88,507.0,18,38287.0,31.7,449.0,Afternoon,Component_A,11.9,4.6,Good
100329,M013,2024-07-03,7.9,11.6,8.5,3,56.2,66.7,0.5,596.0,28,58087.0,29.9,178.4,Morning,Component_C,6.3,4.2,Good
100330,M028,2024-02-21,7.9,19.3,5.3,4,62.4,52.2,5.64,723.0,24,66091.0,57.8,836.7,Morning,Component_B,2.0,3.4,Good
100331,M023,2024-08-26,6.0,19.7,8.3,4,53.1,56.6,5.34,952.0,26,109676.0,57.6,908.7,Night,Component_D,4.7,3.9,Good
100332,M014,2025-09-17,3.3,9.8,1.6,1,85.8,61.8,2.29,332.0,9,24201.0,27.6,450.9,Night,Component_A,10.2,1.5,Good
100333,M016,2025-12-01,6.2,22.4,3.9,2,,69.1,1.02,1012.0,26,102601.0,74.1,1200.0,Night,Component_B,3.1,3.2,Good
100334,M014,2024-03-02,4.0,18.3,4.3,1,64.1,58.3,5.56,828.0,28,,49.8,924.0,Morning,Component_D,4.9,3.6,Good
100335,M007,2025-12-26,8.9,21.6,4.7,2,56.5,78.3,2.39,877.0,38,103431.0,33.0,780.9,Afternoon,Component_C,9.6,2.9,Good
100336,M005,2024-11-27,5.6,10.6,5.2,1,67.4,54.2,7.33,441.0,19,36414.0,29.0,508.1,Morning,Component_C,7.0,4.3,Good
100337,M009,2024-06-07,3.5,10.5,6.7,8,70.3,57.6,8.31,441.0,10,44642.0,28.6,397.8,Morning,Component_B,2.3,3.9,Good
100338,M011,2025-02-16,5.0,15.4,3.9,2,81.9,49.4,5.27,688.0,18,56710.0,25.2,542.7,Night,Component_D,6.7,1.4,Good
100339,M018,2024-10-13,7.2,18.0,5.3,2,56.1,57.9,4.32,783.0,20,76594.0,42.4,589.6,Afternoon,Component_B,5.5,1.9,Good
100340,M009,2025-06-07,4.3,23.2,4.9,6,64.8,57.7,4.11,1295.0,33,115850.0,65.0,840.5,Morning,Component_A,6.2,4.5,Good
100341,M009,2024-11-08,3.5,18.8,2.7,2,89.1,64.4,1.43,672.0,15,59957.0,54.7,770.9,Night,Component_A,8.8,3.6,Good
100342,M006,2025-11-11,6.7,15.0,4.7,2,84.5,59.0,3.99,661.0,24,43090.0,49.3,773.1,Morning,Component_A,6.7,1.9,Average
100343,M020,2024-01-27,,11.9,4.6,0,63.9,50.3,3.67,443.0,11,44840.0,37.9,535.0,Night,Component_B,5.7,3.6,Good
100344,M021,2025-04-22,4.5,20.9,4.6,1,71.4,57.3,3.35,875.0,28,68921.0,36.2,674.2,Morning,Component_B,5.6,4.3,Good
100345,M006,2024-12-31,4.6,12.1,5.1,1,95.6,48.9,5.21,497.0,23,38890.0,32.9,367.9,Night,Component_B,9.2,2.8,Average
100346,M004,2025-02-11,6.7,22.5,5.2,4,57.7,59.9,4.74,910.0,24,65220.0,60.6,970.7,Morning,Component_C,3.8,4.7,Good
100347,M025,2024-12-03,1.7,14.9,3.9,2,48.9,50.0,5.92,550.0,15,43538.0,31.4,677.2,Night,Component_C,0.5,4.2,Good
100348,M011,2025-02-11,1.8,22.4,8.2,5,65.6,42.4,3.7,1046.0,21,107223.0,41.8,1074.8,Morning,Component_D,5.3,4.6,Good
100349,M002,2024-03-16,3.8,18.7,2.1,3,71.0,44.8,5.58,766.0,20,77954.0,35.5,678.0,Afternoon,Component_B,7.1,0.8,Good
100350,M012,2025-10-29,5.4,15.5,3.2,3,62.4,44.4,4.51,636.0,16,66752.0,28.8,658.0,Afternoon,Component_A,4.8,2.1,Good
100351,M030,2024-03-15,6.9,13.9,11.9,5,83.7,50.2,5.57,649.0,26,51657.0,43.3,637.2,Night,Component_A,4.4,4.3,Good
100352,M008,2024-09-15,10.4,14.6,2.4,3,74.5,47.4,4.36,531.0,29,52156.0,26.2,417.8,Afternoon,Component_B,,3.0,Average
