Employee_ID,Age,Experience_Years,Monthly_Salary,Performance_Score,Training_Hours,Projects_Completed,Joining_Date,Department,Job_Level,Education_Level,Employment_Type,Work_Mode,Gender,Annual_Bonus,Performance_Review_Count,Leave_Days,Promoted
10206,27.0,3.0,103600.0,2.2,46.4,10,2015-04-14,Sales,Mid,High School,Full-Time,Office,Male,5200,4,5,0
10207,39.0,14.7,46900.0,4.1,47.5,3,2016-07-22,Marketing,Mid,Diploma,Full-Time,Office,Male,2400,10,12,1
10208,39.0,19.5,57900.0,2.1,43.8,6,2016-04-01,IT,Lead,Master,Full-Time,Remote,Female,5900,14,15,1
10209,39.0,19.7,53600.0,3.6,54.5,5,2015-11-07,Finance,Mid,Master,Full-Time,Hybrid,Male,4600,13,18,1
10210,60.0,35.0,42200.0,4.0,18.7,7,2020-03-22,Operations,Mid,Diploma,Full-Time,Hybrid,Female,2300,18,21,1
10211,40.0,21.6,81500.0,2.4,14.2,6,2019-09-04,Operations,Mid,Diploma,Full-Time,Office,Female,3400,13,16,0
10212,44.0,18.5,57800.0,2.8,34.9,7,2024-06-17,HR,Mid,High School,Full-Time,Hybrid,Male,6600,9,6,1
10213,43.0,26.0,45500.0,4.2,5.0,4,2019-08-19,Finance,Mid,Bachelor,Full-Time,Office,Female,5700,16,15,1
10214,40.0,22.6,32600.0,3.8,53.5,7,2023-11-11,Marketing,Lead,High School,Part-Time,Hybrid,Female,1800,13,17,1
10215,32.0,12.2,38500.0,3.0,53.3,2,2016-02-11,Operations,Junior,Bachelor,Full-Time,Office,Female,2900,11,7,0
10216,41.0,24.3,28500.0,4.2,28.5,6,2022-12-02,IT,Mid,Master,Full-Time,Office,Male,3200,13,17,1
10217,29.0,2.0,55300.0,4.2,29.4,7,2016-08-03,Finance,Junior,Master,Full-Time,Remote,Female,4500,3,9,1
10218,33.0,9.4,34100.0,3.6,33.9,5,2020-07-08,Finance,Senior,Diploma,Contract,Office,Male,4900,6,12,1
10219,31.0,6.8,49500.0,2.8,35.8,4,2024-09-17,Operations,Junior,High School,Contract,Hybrid,Male,1800,5,18,1
10220,36.0,16.2,95100.0,3.1,36.9,5,2017-12-17,Finance,Junior,High School,Full-Time,Office,Female,12500,10,10,1
10221,54.0,28.8,88900.0,3.6,43.4,2,2022-07-29,HR,Senior,Diploma,Full-Time,Office,Male,5300,15,11,1
10222,21.0,1.3,54300.0,3.3,32.4,8,2024-07-19,IT,Mid,High School,Full-Time,Office,Male,5900,2,17,0
10223,40.0,22.1,53100.0,4.1,49.1,5,2022-03-29,Sales,Senior,Master,Full-Time,Remote,Male,2800,13,15,1
10224,22.0,2.1,116700.0,2.3,41.7,6,2020-02-04,IT,Senior,Master,Full-Time,Remote,Male,17000,5,1,0
10225,31.0,9.9,67700.0,2.4,25.9,5,2024-02-05,Operations,Mid,Diploma,Contract,Hybrid,Male,1800,8,5,1
10226,44.0,19.0,48200.0,3.5,55.0,6,2024-01-05,Finance,Junior,Diploma,Contract,Hybrid,Female,4200,12,11,1
10227,,11.5,31100.0,3.1,14.6,8,2023-11-06,IT,Junior,Bachelor,Full-Time,Hybrid,Male,4300,9,10,1
10228,26.0,7.7,64400.0,3.0,33.6,7,2015-07-06,Sales,Mid,Master,Full-Time,Office,Male,5200,6,8,1
10229,29.0,9.3,76600.0,2.2,49.5,1,2023-01-22,HR,Junior,Master,Full-Time,Office,Male,9900,5,23,0
10230,40.0,17.9,42700.0,3.4,24.2,4,2019-06-11,IT,Mid,Master,Full-Time,Hybrid,Female,6100,10,17,1
10231,29.0,5.7,61800.0,3.4,39.6,7,2021-11-16,IT,Mid,Master,Full-Time,Hybrid,Male,1800,7,0,1
10232,37.0,8.9,47600.0,3.9,43.2,7,2019-03-02,HR,Mid,Master,Full-Time,Office,Male,4000,6,17,1
10233,35.0,9.8,51100.0,3.4,22.1,2,2021-07-05,HR,Junior,Bachelor,Full-Time,Hybrid,Female,5600,9,7,0
10234,30.0,13.7,20300.0,3.3,33.9,3,2021-07-24,Operations,Mid,Diploma,Full-Time,Remote,Male,2600,8,11,1
10235,52.0,26.2,50300.0,4.2,32.7,9,2021-12-22,Finance,Junior,Diploma,Full-Time,Office,Female,2100,14,4,1
10236,40.0,18.6,81100.0,2.5,26.7,7,2020-03-05,Finance,Mid,High School,Full-Time,Office,Male,7600,9,18,1
10237,21.0,2.0,42700.0,3.8,69.5,8,2016-05-04,Operations,Senior,Master,Full-Time,Remote,Male,1800,1,13,1
10238,36.0,10.2,56200.0,2.2,23.6,4,2023-05-11,HR,Junior,Master,Full-Time,Office,Male,6600,6,19,1
10239,30.0,8.6,40600.0,2.8,50.1,2,2015-10-07,Sales,Lead,Diploma,Full-Time,Hybrid,Female,2300,5,13,1
10240,42.0,22.8,63500.0,2.6,29.1,6,2017-05-04,Finance,Mid,Master,Contract,Hybrid,Female,3500,16,10,1
10241,29.0,7.0,50400.0,3.9,18.7,2,2020-02-02,Sales,Junior,Master,Full-Time,Office,Female,6100,6,8,0
10242,34.0,20.6,37800.0,3.4,36.5,4,2018-04-02,HR,Lead,Master,Full-Time,Office,Male,4900,12,4,1
10243,39.0,12.0,93700.0,3.4,44.7,9,2017-10-01,IT,Mid,Diploma,Full-Time,Hybrid,Female,6100,7,10,0
10244,42.0,23.2,79800.0,2.6,48.8,4,2016-02-02,Operations,Mid,High School,Full-Time,Office,Female,6800,13,13,1
10245,25.0,2.5,43200.0,3.2,58.4,3,2023-08-06,HR,Junior,Diploma,Full-Time,Remote,Female,4800,1,1,0
10246,32.0,12.3,67100.0,2.9,79.2,4,2016-03-03,HR,Mid,Master,Full-Time,Hybrid,Male,7800,9,16,1
10247,31.0,10.3,68200.0,3.7,38.8,2,2024-08-04,Marketing,Senior,Diploma,Contract,Office,Female,8200,9,12,1
10248,30.0,5.8,71100.0,2.7,25.1,7,2016-01-10,HR,Junior,Bachelor,Full-Time,Office,Female,5000,6,10,0
10249,49.0,27.7,27900.0,4.3,41.8,7,2023-05-22,Finance,Mid,Master,Full-Time,Remote,Female,2500,16,7,1
10250,38.0,10.4,82300.0,2.2,31.0,2,2016-09-23,IT,Senior,Diploma,Full-Time,Hybrid,Female,2800,5,6,1
10251,25.0,4.8,43800.0,2.8,48.9,4,2023-04-25,Sales,Junior,Diploma,Full-Time,Hybrid,Male,6300,7,11,1
10252,42.0,20.9,47700.0,4.6,15.5,4,2016-11-27,Marketing,Senior,High School,Contract,Office,Female,5300,14,11,1
10253,52.0,31.9,158000.0,3.1,70.5,5,2018-12-17,Operations,Junior,Master,Full-Time,Hybrid,Female,10900,16,1,1
10254,43.0,24.2,62100.0,2.5,47.8,6,2017-07-16,Finance,Junior,Bachelor,Full-Time,Remote,Male,4400,14,23,1
10255,23.0,2.1,47100.0,3.6,9.7,6,2020-06-10,IT,Lead,Bachelor,Full-Time,Hybrid,Female,1500,4,7,1
10256,31.0,9.4,22800.0,3.1,24.4,8,2020-07-20,Sales,Junior,Master,Full-Time,Office,Female,1800,6,18,0
10257,45.0,20.4,95900.0,2.8,47.2,4,2019-07-24,IT,Senior,Diploma,Full-Time,Remote,Male,10300,11,10,1
10258,29.0,4.9,32100.0,2.6,52.6,1,2015-03-19,Finance,Senior,Bachelor,Full-Time,Office,Male,4600,5,15,0
10259,39.0,20.6,36800.0,5.0,15.9,4,2016-05-02,Operations,Mid,Master,Full-Time,Hybrid,Female,3800,12,11,1
10260,41.0,23.3,48200.0,3.2,45.7,6,2023-11-16,Operations,Mid,Bachelor,Full-Time,Remote,Male,5000,16,10,1
10261,28.0,5.3,96900.0,2.1,5.8,3,2017-11-27,IT,Junior,Master,Full-Time,Remote,Female,11800,5,13,1
10262,35.0,13.1,74900.0,4.4,33.7,4,2022-02-27,HR,Senior,Bachelor,Full-Time,Hybrid,Male,6500,8,9,1
10263,21.0,0.0,51600.0,3.8,51.7,1,2023-03-18,IT,Lead,High School,Part-Time,Remote,Female,1200,2,18,0
10264,27.0,8.5,62200.0,2.9,26.7,7,2024-03-15,HR,Junior,Master,Full-Time,Hybrid,Male,8400,7,5,0
10265,33.0,13.0,43300.0,2.7,12.4,2,2022-02-18,Operations,Mid,High School,Full-Time,Office,Male,3100,10,11,0
10266,25.0,8.8,58200.0,3.9,37.2,9,2015-06-20,Finance,Mid,Master,Full-Time,Office,Male,8600,6,8,1
10267,48.0,23.4,56600.0,3.2,25.9,6,2016-10-03,Marketing,Junior,Bachelor,Full-Time,Hybrid,Female,4100,16,15,1
10268,24.0,0.9,81000.0,2.1,44.4,5,2019-08-27,HR,Senior,Bachelor,Full-Time,Hybrid,Male,8700,1,1,1
10269,31.0,9.7,81000.0,4.7,21.7,10,2019-05-25,Operations,Senior,Diploma,Contract,Office,Female,6500,7,18,1
10270,36.0,15.9,67000.0,3.1,23.4,7,2015-10-19,IT,Junior,Bachelor,Full-Time,Remote,Female,3400,8,7,1
10271,47.0,24.4,47600.0,4.4,5.0,5,2020-04-25,Operations,Mid,High School,Contract,Office,Male,6700,14,15,1
10272,24.0,0.0,74000.0,4.3,37.5,4,2016-08-03,IT,Mid,Diploma,Full-Time,Hybrid,Female,7500,4,1,1
10273,44.0,24.6,53000.0,2.7,32.6,11,2016-02-26,IT,Junior,High School,Part-Time,Remote,Female,4200,13,9,1
10274,35.0,15.2,35700.0,4.1,17.2,4,2015-04-15,Operations,Senior,High School,Full-Time,Hybrid,Female,1400,13,9,1
10275,27.0,2.3,46800.0,2.9,37.9,3,2022-02-26,Finance,Junior,High School,Full-Time,Office,Female,7000,1,12,1
10276,39.0,21.1,56900.0,2.1,50.4,1,2018-11-30,Sales,Mid,High School,Full-Time,Remote,Female,7800,11,14,1
10277,37.0,18.5,79200.0,3.1,31.8,7,2017-05-29,IT,Mid,High School,Full-Time,Office,Female,5900,12,23,1
10278,30.0,8.4,51100.0,3.7,39.0,5,2019-01-22,IT,Mid,Master,Contract,Office,Male,2200,6,9,1
10279,36.0,14.2,33900.0,3.1,39.1,7,2023-01-01,HR,Junior,Master,Full-Time,Office,Female,800,9,15,1
10280,32.0,11.7,56300.0,3.2,16.9,5,2021-04-14,Marketing,Senior,Diploma,Full-Time,Hybrid,Female,2200,6,9,1
10281,36.0,11.4,57600.0,4.2,65.8,2,2023-02-22,Operations,Lead,High School,Contract,Remote,Male,5200,6,13,1
10282,40.0,18.1,59200.0,3.5,27.9,5,2021-06-14,IT,Mid,Master,Full-Time,Office,Male,7500,11,4,1
10283,48.0,19.5,79500.0,2.8,44.8,9,2024-06-06,Finance,Junior,Bachelor,Contract,Remote,Male,5300,11,13,1
10284,25.0,5.6,82700.0,3.9,46.5,11,2018-02-03,Sales,Senior,Diploma,Full-Time,Office,Female,6300,3,7,1
10285,52.0,25.3,43400.0,3.5,32.9,6,2020-02-28,Sales,Lead,Master,Full-Time,Office,Male,3500,17,3,1
10286,21.0,3.5,43000.0,1.6,44.1,6,2015-11-11,Sales,Senior,Bachelor,Part-Time,Hybrid,Female,1000,3,11,1
10287,34.0,11.0,36300.0,3.7,38.7,3,2016-08-31,Finance,Mid,Diploma,Full-Time,Remote,Male,1600,8,12,1
10288,40.0,17.4,72700.0,3.7,13.7,8,2023-03-12,Sales,Junior,Bachelor,Full-Time,Office,Female,6200,10,10,1
10289,37.0,13.1,98200.0,3.4,30.0,3,2022-01-30,Operations,Junior,High School,Full-Time,Office,Female,5500,8,14,0
10290,30.0,7.1,48500.0,4.0,25.8,8,2020-10-20,Sales,Junior,Bachelor,Full-Time,Hybrid,Male,4300,5,21,1
10291,33.0,15.3,49900.0,2.9,28.1,7,2016-01-13,,Junior,High School,Full-Time,Hybrid,Female,1700,10,7,0
10292,31.0,1.5,98900.0,3.6,15.4,6,2019-02-28,Sales,Lead,Diploma,Full-Time,Office,Male,12300,4,16,1
10293,30.0,11.8,67300.0,2.3,51.9,6,2023-12-01,HR,Mid,High School,Full-Time,Office,Female,8200,11,8,1
10294,42.0,21.0,65500.0,3.7,59.0,3,2015-05-14,HR,Junior,Bachelor,Full-Time,Office,Male,7000,12,14,1
10295,38.0,12.4,34200.0,4.8,49.7,7,2023-11-20,HR,Mid,High School,Contract,Hybrid,Female,3000,7,11,1
10296,29.0,3.8,72200.0,2.7,54.1,4,2019-12-22,Finance,Junior,High School,Full-Time,Office,Male,5100,2,20,0
10297,42.0,25.0,37900.0,2.9,29.8,4,2016-01-28,IT,Mid,Diploma,Full-Time,Office,Male,4100,16,12,1
10298,37.0,12.2,34900.0,2.9,25.5,10,2023-08-02,Marketing,Mid,High School,Full-Time,Office,Male,4200,6,12,1
10299,42.0,16.5,47900.0,3.5,23.3,6,2023-05-02,Operations,Junior,Master,Part-Time,Office,Female,6000,14,17,0
10300,40.0,21.4,43500.0,2.7,44.7,2,2016-02-19,Operations,Junior,Diploma,Full-Time,Hybrid,Female,2800,11,14,1
10301,28.0,7.0,50300.0,3.7,38.4,4,2021-09-16,Sales,Senior,Bachelor,Part-Time,Office,Male,2300,6,15,1
10302,31.0,6.2,30900.0,4.0,33.8,3,2018-02-10,Marketing,Mid,Diploma,Full-Time,Office,Female,2000,3,18,0
10303,41.0,19.6,80700.0,3.8,54.4,9,2020-10-13,IT,Mid,Bachelor,Part-Time,Office,Female,1700,12,13,1
10304,40.0,14.9,86300.0,2.2,41.1,6,2019-10-18,HR,Senior,Bachelor,Full-Time,Hybrid,Male,6500,11,20,1
10305,35.0,16.3,25200.0,4.1,22.4,3,2017-05-15,HR,Senior,High School,Full-Time,Hybrid,Male,1400,9,5,1
10306,,17.2,81300.0,4.1,24.8,7,2021-09-14,HR,Mid,Diploma,Full-Time,Hybrid,Male,10000,11,11,1
10307,45.0,24.6,39800.0,4.0,45.2,5,2015-10-17,HR,Lead,Bachelor,Full-Time,Office,Female,4300,13,12,1
10308,30.0,9.1,77500.0,3.7,50.6,7,2019-02-15,Sales,Junior,Master,Full-Time,Hybrid,Female,1800,12,8,0
10309,39.0,22.3,53500.0,3.6,43.3,7,2024-07-23,IT,Junior,High School,Full-Time,Office,Male,2100,12,15,1
10310,33.0,11.0,55600.0,4.1,63.5,2,2020-04-16,IT,Lead,High School,Full-Time,Office,Male,5000,6,13,1
10311,33.0,7.5,51100.0,4.7,59.5,7,2018-08-31,IT,Senior,Bachelor,Full-Time,Remote,Female,5100,4,1,1
10312,44.0,23.3,89300.0,2.7,41.6,3,2023-08-27,Marketing,Junior,Master,Full-Time,Hybrid,Male,10700,15,18,1
10313,42.0,26.3,33500.0,4.2,22.4,7,2022-09-07,Operations,Lead,High School,Full-Time,Hybrid,Female,4900,16,17,1
10314,42.0,17.0,70100.0,3.3,15.4,5,2022-12-01,HR,Junior,Diploma,Full-Time,Remote,Male,7800,10,13,0
10315,45.0,21.9,85400.0,3.3,29.2,8,2022-06-01,Finance,Senior,Bachelor,Full-Time,Remote,Male,7800,12,14,1
10316,35.0,14.2,73200.0,2.3,46.3,3,2021-08-01,Operations,Junior,Master,Full-Time,Hybrid,Male,5400,9,6,1
10317,40.0,17.8,139400.0,3.2,62.4,7,2017-05-27,IT,Junior,Bachelor,Full-Time,Office,Male,16200,13,7,1
10318,33.0,8.1,44500.0,2.7,41.3,4,2023-05-04,Marketing,Mid,High School,Full-Time,Hybrid,Male,6300,6,0,0
10319,38.0,19.4,80700.0,3.1,52.5,3,2020-06-07,Sales,Senior,Master,Part-Time,Hybrid,Female,6100,10,8,1
10320,34.0,19.0,52700.0,2.6,31.3,3,2017-01-21,HR,Senior,Bachelor,Full-Time,Office,Male,5100,10,11,0
10321,36.0,14.6,90100.0,3.1,44.3,2,2024-10-29,Marketing,Lead,Bachelor,Full-Time,Office,Male,4200,9,15,1
10322,40.0,15.3,54800.0,3.1,47.4,9,2017-01-18,Operations,Mid,Bachelor,Full-Time,Hybrid,Female,7200,9,6,1
10323,28.0,1.4,47100.0,3.5,5.3,10,2015-12-31,Finance,Mid,Diploma,Full-Time,Office,Male,5300,6,17,1
10324,52.0,30.8,92700.0,2.3,28.8,7,2015-09-24,Finance,Junior,Diploma,Contract,Office,Male,6100,16,12,1
10325,27.0,8.3,45200.0,2.4,49.2,7,2016-02-10,Sales,Junior,Diploma,Full-Time,Hybrid,Male,6000,6,17,1
10326,25.0,4.4,31300.0,3.7,39.1,4,2015-05-19,IT,Mid,Diploma,Full-Time,Remote,Male,4600,9,16,1
10327,44.0,22.0,44700.0,2.8,17.1,4,2018-04-03,IT,Senior,High School,Full-Time,Office,Male,2600,13,13,0
10328,41.0,17.2,70500.0,,5.0,5,2019-12-23,Marketing,Senior,Bachelor,Full-Time,Office,Female,3100,15,14,1
10329,40.0,14.7,96000.0,3.6,29.5,3,2019-09-17,Operations,Junior,Diploma,Full-Time,Remote,Female,12300,8,9,1
10330,40.0,20.5,57500.0,3.8,33.9,7,2022-06-06,Marketing,Senior,High School,Full-Time,Office,Male,5500,10,12,1
10331,35.0,15.7,93200.0,4.4,21.7,4,2023-09-13,Operations,Senior,Diploma,Full-Time,Hybrid,Female,12600,9,13,0
10332,28.0,1.4,31900.0,3.2,37.1,4,2023-10-26,IT,Mid,High School,Full-Time,Office,Male,2100,4,16,1
10333,36.0,18.8,46100.0,3.0,42.6,4,2021-02-10,IT,Senior,Master,Full-Time,Office,Female,4400,11,12,1
10334,30.0,9.7,49000.0,4.0,45.1,8,2018-12-04,Marketing,Mid,Diploma,Full-Time,Hybrid,Male,4700,8,22,1
10335,43.0,25.2,52500.0,3.8,5.0,5,2022-10-01,HR,Lead,Diploma,Full-Time,Remote,Male,2300,14,12,1
10336,34.0,8.0,56900.0,3.3,15.3,3,2017-05-20,Operations,Junior,Bachelor,Full-Time,Hybrid,Male,8500,7,0,1
10337,28.0,1.9,72500.0,4.4,30.4,11,2016-12-03,Operations,Mid,Diploma,Full-Time,Remote,Female,7700,3,10,1
10338,32.0,9.6,46000.0,3.3,43.6,7,2019-08-26,Finance,Junior,Diploma,Full-Time,Office,Female,4900,8,7,0
10339,38.0,17.5,58100.0,3.4,42.3,5,2023-02-02,Finance,Senior,High School,Full-Time,Remote,Female,3400,10,10,1
10340,30.0,13.4,54000.0,3.4,42.1,6,2015-07-20,Sales,Junior,Bachelor,Full-Time,Office,Female,5600,12,6,0
10341,28.0,8.1,38000.0,2.7,29.2,2,2016-09-09,Finance,Mid,Bachelor,Part-Time,Office,Female,4900,5,3,0
10342,37.0,14.3,52600.0,3.5,30.1,1,2020-07-06,Operations,Senior,Master,Full-Time,Office,Female,6600,8,8,1
10343,37.0,11.9,51900.0,4.4,24.1,3,2021-03-17,Marketing,Mid,High School,Full-Time,Remote,Male,7200,7,14,1
10344,31.0,12.7,51500.0,3.7,46.5,5,2017-05-06,HR,Mid,Diploma,Full-Time,Hybrid,Male,2000,7,15,0
10345,31.0,6.1,55700.0,3.4,21.2,7,2024-09-11,Marketing,Junior,High School,Full-Time,Office,Female,2400,3,8,1
10346,37.0,19.9,56700.0,3.3,47.8,3,2019-10-19,IT,Junior,Diploma,Contract,Office,Male,6400,12,16,1
10347,23.0,0.1,46300.0,3.6,38.1,4,2023-05-18,Operations,Lead,Master,Full-Time,Remote,Male,5800,2,9,1
10348,24.0,6.8,91500.0,3.9,34.3,2,2020-07-02,IT,Mid,Diploma,Full-Time,Remote,Male,9900,6,8,1
10349,29.0,9.0,34500.0,3.8,25.1,5,2024-08-06,,Senior,Bachelor,Full-Time,Hybrid,Female,1300,6,10,1
10350,33.0,10.6,41200.0,3.2,14.7,2,2023-06-28,Finance,Mid,Master,Full-Time,Hybrid,Female,4000,7,0,1
10351,37.0,13.4,167200.0,3.6,25.3,5,2015-03-05,HR,Junior,Diploma,Full-Time,Office,Female,19600,11,11,1
10352,47.0,24.0,36300.0,3.7,30.0,7,2023-03-04,Operations,Junior,Master,Full-Time,Office,Male,1400,14,4,1
10353,42.0,21.3,32000.0,2.7,5.0,3,2018-01-24,Sales,Junior,Bachelor,Full-Time,Office,Female,900,11,9,0
10354,34.0,12.2,73800.0,3.5,32.0,6,2022-01-31,Marketing,Senior,Bachelor,Full-Time,Office,Male,3900,9,8,1
10355,35.0,11.2,24000.0,1.9,48.9,3,2022-01-01,Sales,Mid,High School,Full-Time,Office,Male,800,7,16,1
10356,27.0,4.5,50100.0,3.7,43.5,10,2018-09-25,Sales,Mid,Diploma,Full-Time,Hybrid,Male,2000,4,7,1
10357,35.0,13.2,129800.0,3.9,27.6,5,2019-09-08,Sales,Senior,Master,Full-Time,Remote,Male,6000,9,23,0
10358,33.0,4.6,29600.0,3.9,35.7,3,2015-09-08,Sales,Mid,High School,Contract,Remote,Male,2600,4,8,0
10359,38.0,17.4,24900.0,3.1,26.7,7,2019-09-26,Marketing,Lead,Master,Full-Time,Hybrid,Male,1000,12,9,1
10360,28.0,3.1,30200.0,3.6,37.2,3,2024-03-04,IT,Junior,High School,Full-Time,Office,Female,3000,3,13,1
10361,39.0,13.5,78800.0,4.4,58.1,5,2015-02-08,Marketing,Lead,High School,Full-Time,Office,Male,4600,9,9,1
10362,47.0,19.9,86200.0,4.4,49.5,4,2015-03-10,IT,Senior,High School,Part-Time,Remote,Male,5200,14,17,1
10363,34.0,6.6,44800.0,3.4,42.8,7,2015-10-04,IT,Mid,Bachelor,Full-Time,Office,Male,6500,9,1,1
10364,38.0,11.9,72300.0,3.5,27.6,4,2023-09-27,Marketing,Mid,Bachelor,Full-Time,Office,Male,9000,8,13,1
10365,41.0,16.9,95900.0,4.2,46.2,4,2018-01-14,Marketing,Senior,Bachelor,Contract,Office,Female,7200,9,8,1
10366,32.0,15.9,112400.0,2.3,9.7,3,2021-02-02,Marketing,Mid,Bachelor,Full-Time,Office,Male,8800,13,16,1
10367,37.0,13.4,49800.0,3.2,31.2,6,2023-04-07,Operations,Junior,Master,Full-Time,Office,Female,1700,10,12,1
10368,35.0,13.5,21900.0,4.3,43.8,10,2022-04-07,IT,Lead,Diploma,Part-Time,Hybrid,Male,2800,8,14,1
10369,36.0,15.2,39600.0,4.1,46.1,3,2018-01-20,Marketing,Mid,Bachelor,Full-Time,Hybrid,Female,800,9,17,1
10370,29.0,7.4,46400.0,3.7,45.0,5,2018-12-14,HR,Mid,Diploma,Full-Time,Office,Female,1800,9,19,1
10371,35.0,12.8,49600.0,2.3,39.4,4,2020-10-29,Finance,Junior,High School,Contract,Hybrid,Female,4400,9,14,0
10372,39.0,13.4,51000.0,3.4,32.1,5,2015-12-07,Finance,Junior,Diploma,Full-Time,Office,Male,2300,8,20,0
10373,47.0,29.4,86000.0,3.0,43.1,2,2016-02-25,HR,Senior,Bachelor,Part-Time,Office,Female,8800,19,6,1
10374,43.0,26.4,91600.0,3.6,20.7,3,2021-03-25,Finance,Mid,Master,Full-Time,Office,Male,1900,15,10,0
10375,52.0,25.0,51300.0,2.8,22.3,4,2020-04-02,IT,Lead,Bachelor,Contract,Office,Female,1700,16,8,1
10376,29.0,3.9,85300.0,2.7,35.9,6,2016-04-17,Marketing,Senior,Master,Contract,Office,Female,10200,3,12,0
10377,42.0,19.2,63500.0,2.0,37.6,7,2020-11-05,Marketing,Lead,Bachelor,Full-Time,Remote,Male,6000,11,13,1
10378,36.0,11.1,56400.0,4.3,7.6,4,2024-05-14,Operations,Junior,High School,Full-Time,Office,Female,1300,6,9,1
10379,53.0,32.5,79000.0,3.1,41.8,7,2020-01-08,Marketing,Junior,Master,Full-Time,Office,Male,3700,19,17,0
10380,29.0,4.8,56600.0,3.5,46.6,4,2021-02-15,HR,Mid,High School,Contract,Remote,Male,2900,3,0,0
10381,28.0,12.5,125300.0,3.4,33.8,5,2017-05-16,HR,Junior,Bachelor,Full-Time,Hybrid,Male,16300,11,17,1
10382,30.0,11.6,30900.0,2.7,70.6,6,2023-04-17,IT,Mid,High School,Part-Time,Remote,Female,3000,6,9,1
10383,21.0,0.0,44800.0,2.5,24.8,9,2019-07-28,HR,Senior,Diploma,Part-Time,Office,Female,4000,1,14,1
10384,31.0,12.1,52300.0,2.7,29.6,3,2017-09-07,Operations,Mid,Diploma,Full-Time,Office,Female,1600,9,5,0
10385,29.0,10.3,65600.0,2.9,29.1,9,2020-12-23,Marketing,Junior,Master,Full-Time,Office,Female,6900,5,13,1
10386,36.0,12.3,91300.0,3.7,33.9,6,2024-04-19,Operations,Junior,Diploma,Full-Time,Remote,Female,3700,9,13,1
10387,38.0,13.6,54500.0,2.8,30.1,2,2020-09-18,IT,Junior,Diploma,Full-Time,Office,Male,4800,9,17,0
10388,50.0,28.2,31100.0,4.6,13.9,9,2024-03-12,IT,Senior,Bachelor,Contract,Office,Female,3000,18,16,1
10389,43.0,23.6,77000.0,4.1,26.8,4,2015-09-13,Marketing,Junior,Bachelor,Full-Time,Hybrid,Male,10000,13,5,1
10390,30.0,8.4,74400.0,4.0,33.5,5,2023-03-14,Sales,Lead,Diploma,Contract,Hybrid,Female,9300,5,12,1
10391,28.0,1.3,25300.0,3.3,53.4,5,2019-06-09,Marketing,Senior,Master,Full-Time,Remote,Female,1100,3,16,1
10392,39.0,14.6,54900.0,4.5,68.0,4,2018-12-14,,Senior,Diploma,Full-Time,Remote,Male,7600,8,9,1
10393,24.0,1.8,29100.0,3.2,55.0,3,2016-06-22,Sales,Mid,Bachelor,Full-Time,Hybrid,Male,600,6,3,0
10394,50.0,27.8,42200.0,3.4,23.4,5,2019-11-01,Marketing,Lead,High School,Contract,Office,Male,2700,16,12,1
10395,44.0,27.9,38300.0,3.5,24.6,4,2024-03-16,Marketing,Senior,Master,Full-Time,Hybrid,Female,1100,18,5,1
10396,31.0,4.8,76000.0,3.9,32.6,3,2024-04-10,Sales,Mid,Master,Full-Time,Hybrid,Female,8600,5,9,1
10397,21.0,0.5,57600.0,3.8,61.8,5,2019-12-29,Sales,Junior,Diploma,Full-Time,Office,Male,4900,1,7,1
10398,46.0,28.5,32900.0,3.1,32.5,6,2017-05-07,Finance,Senior,High School,Full-Time,Office,Male,1400,15,10,0
10399,34.0,18.8,78200.0,3.0,15.1,9,2015-05-12,Operations,Mid,Master,Full-Time,Office,Female,2400,9,17,1
10400,45.0,21.8,31000.0,3.8,27.5,3,2019-06-15,Sales,Junior,Master,Full-Time,Office,Male,1500,12,15,1
10401,22.0,1.5,62800.0,3.9,46.4,5,2022-12-25,HR,Junior,Bachelor,Full-Time,Remote,Male,8800,2,18,1
10402,30.0,9.7,39700.0,3.1,45.3,7,2017-01-10,Sales,Junior,Diploma,Full-Time,Remote,Male,4300,7,14,0
10403,35.0,13.6,47500.0,2.3,32.0,5,2022-01-30,IT,Mid,Diploma,Full-Time,Hybrid,Female,2400,8,13,1
10404,35.0,12.7,67300.0,3.3,45.3,2,2024-03-28,Sales,Mid,Master,Full-Time,Office,Female,9200,7,18,1
10405,31.0,10.3,67800.0,3.8,5.0,5,2020-07-24,Marketing,Mid,High School,Full-Time,Remote,Female,2600,5,5,0
10406,40.0,10.4,93900.0,4.7,36.6,7,2020-04-09,HR,Senior,High School,Full-Time,Office,Male,10300,7,19,1
10407,26.0,6.0,53200.0,2.6,47.9,8,2020-06-24,Sales,Mid,High School,Full-Time,Hybrid,Male,4000,3,15,1
10408,34.0,12.4,62200.0,3.1,22.5,2,2015-10-09,HR,Junior,High School,Full-Time,Remote,Female,3400,9,16,1
10409,36.0,13.3,46200.0,3.1,22.5,3,2021-12-14,Operations,Junior,Diploma,Full-Time,Office,Female,2500,7,9,0
10410,39.0,23.1,59200.0,4.3,7.0,6,2021-05-16,Finance,Senior,Bachelor,Part-Time,Remote,Male,5000,14,8,1
10411,41.0,17.0,65600.0,3.4,58.8,3,2024-10-11,HR,Junior,High School,Full-Time,Office,Female,9300,12,12,1
10412,26.0,2.8,52900.0,2.8,24.2,6,2023-12-15,Marketing,Senior,High School,Full-Time,Remote,Male,6200,3,6,0
